Afin	ADVgen	afin
et	CONcoo	et
as	PRE.DETdef	à.le
chevaliers	NOMcom	chevalier
d'	PRE	de
Engleterre	NOMpro	Angleterre
et	CONcoo	et
de	PRE	de
Bretagne	NOMpro	Bretagne
,	PONfbl	,
qui	PROrel	que
en	PRE	en
Hainbon	NOMpro	Haimbon
se	PROper	soi
tenoient	VERcjg	tenir
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
mandoient	VERcjg	mander
que	CONsub	que
il	PROper	il
fuisent	VERcjg	être
aidié	VERppe	aider
,	PONfbl	,
ensi	ADVgen	ainsi
que	CONsub	que
en	PRE	en
convenant	NOMcom	convenant
,	PONfbl	,
qant	CONsub	cant
il	PROper	il
se	PROper	soi
tournerent	VERcjg	tourner
,	PONfbl	,
lor	PROper	il
avoient	VERcjg	avoir
.	PONfrt	.

La	DETdef	le
dite	VERppe	dire
contesse	NOMcom	comtesse
et	CONcoo	et
li	DETdef	le
troi	ADJcar	trois
chevalier	NOMcom	chevalier
desus	ADVgen	desus
nonmé	VERppe	nommer
,	PONfbl	,
qant	CONsub	cant
il	PROper	il
entendirent	VERcjg	entendre
ce	PROdem	ce
,	PONfbl	,
jamais	ADVgen	jamais
pour	PRE	pour
leur	DETpos	leur
honnour	NOMcom	honneur
ne	ADVneg	ne
l'	PROper	il
euissent	VERcjg	avoir
laissiet	VERppe	laisser
.	PONfrt	.

Et	CONcoo	et
envoia	VERcjg	envoyer
partout	ADVgen	partout
la	DETdef	le
contesse	NOMcom	comtesse
ses	DETpos	son
lettres	NOMcom	lettre
et	CONcoo	et
ses	DETpos	son
messages	NOMcom	message
,	PONfbl	,
la	ADVgen	là
ou	PROrel	où
elle	PROper	elle
pensoit	VERcjg	penser
a	PRE	a
avoir	VERinf	avoir
gens	NOMcom	gens
,	PONfbl	,
ses	DETpos	son
soubjés	NOMcom	soujes
conmandoit	VERcjg	commander
et	CONcoo	et
ses	DETpos	son
amis	NOMcom	ami
prioit	VERcjg	prier
;	PONfbl	;
et	CONcoo	et
fist	VERcjg	faire
tant	ADVgen	tant
que	CONsub	que
elle	PROper	elle
ot	VERcjg	avoir
en	PRE	en
petit	ADVgen	petit
de	PRE	de
temps	NOMcom	temps
.M	PROcar	mille
.	PONfrt	.

armeures	NOMcom	armure
de	PRE	de
fier	VERinf	fïer
,	PONfbl	,
tous	PROind	tous
bien	ADVgen	bien
armés	VERppe	armer
et	CONcoo	et
montés	VERppe	monter
a	PRE	a
cheval	NOMcom	cheval
,	PONfbl	,
et	CONcoo	et
.VIIIM	PROcar	huit
.	PONfrt	.

honmes	NOMcom	homme
de	PRE	de
piet	NOMcom	pied
.	PONfrt	.

Qant	CONsub	cant
il	PROper	il
furent	VERcjg	estre
tout	PROind	tout
venu	VERppe	venir
,	PONfbl	,
la	DETdef	le
contesse	NOMcom	comtesse
les	PROper	il
reconmanda	VERcjg	recommander
et	CONcoo	et
mist	VERcjg	mettre
en	PRE	en
la	DETdef	le
garde	NOMcom	garde
et	CONcoo	et
conduit	VERcjg	conduire
des	PRE.DETdef	de.le
trois	ADJcar	trois
chevaliers	NOMcom	chevalier
desus	ADVgen	desus
nonmé	VERppe	nommer
,	PONfbl	,
qui	PROrel	que
volentiers	ADVgen	volentiers
en	PROadv	en
prisent	VERcjg	prendre
la	DETdef	le
carge	NOMcom	charge
et	CONcoo	et
le	DETdef	le
faix	NOMcom	faix
.	PONfrt	.

Et	CONcoo	et
se	PROper	soi
departirent	VERcjg	departir
sus	PRE	sus
celle	DETdem	cil
entente	NOMcom	entente
que	CONsub	que
pour	PRE	pour
lever	VERinf	lever
le	DETdef	le
siege	NOMcom	siège
des	PRE.DETdef	de.le
François	NOMpro	Français
qui	PROrel	que
seoient	VERcjg	sëoir
devant	PRE	devant
la	DETdef	le
Roce	NOMpro	Roce
Deurient	VERcjg	devoir
;	PONfbl	;
et	CONcoo	et
esploitierent	VERcjg	esploitier
tant	ADVgen	tant
que	CONsub	que
il	PROper	il
vinrent	VERcjg	venir
a	PRE	a
deus	DETcar	deux
petites	ADJqua	petit
lieus	NOMcom	lieu
priés	VERppe	prendre
de	PRE	de
la	DETdef	le
Roce	NOMcom	roce
Deurient	NOMpro	Duerient
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
logierent	VERcjg	logier
sus	PRE	sus
une	DETndf	un
petite	ADJqua	petit
riviere	NOMcom	riviere
.	PONfrt	.

Et	CONcoo	et
riens	PROind	rien
ne	ADVneg	ne
savoit	VERcjg	savoir
mesires	NOMcom	messire
Carles	NOMpro	Charles
de	PRE	de
Blois	NOMpro	Blois
de	PRE	de
lor	DETpos	lor
convenant	NOMcom	convenant
.	PONfrt	.

Qant	CONsub	cant
messires	NOMcom	seignor
Thomas	NOMpro	Tomas
d'	PRE	de
Angourne	NOMpro	Angourne
,	PONfbl	,
messires	NOMcom	seignor
Jehans	NOMpro	Jean
de	PRE	de
Hartecelle	NOMpro	Harthechelle
et	CONcoo	et
messires	NOMcom	seignor
Tangis	NOMpro	Tangis
dou	PRE.DETdef	de.le
Chastiel	NOMpro	Chastiel
et	CONcoo	et
tout	DETind	tout
li	DETdef	le
chevalier	NOMcom	chevalier
et	CONcoo	et
esquier	NOMcom	écuyer
de	PRE	de
lor	DETpos	lor
route	NOMcom	rompre
,	PONfbl	,
qui	PROrel	que
la	ADVgen	là
estoient	VERcjg	être
assamblé	VERppe	assembler
,	PONfbl	,
furent	VERcjg	estre
parvenu	VERppe	parvenir
a	PRE	a
deus	DETcar	deux
lieues	NOMcom	lieue
priés	VERppe	prendre
de	PRE	de
l'	DETdef	le
oost	NOMcom	ost
des	PRE.DETdef	de.le
François	NOMpro	Français
,	PONfbl	,
il	PROper	il
se	PROper	soi
logierent	VERcjg	logier
au	PRE.DETdef	a
lonch	NOMcom	lonc
de	PRE	de
celle	DETdem	cil
riviere	NOMcom	riviere
sus	PRE	sus
l'	DETdef	le
entente	NOMcom	entente
que	CONsub	que
pour	PRE	pour
demorer	VERinf	demorer
la	PROper	il
toute	DETind	tout
la	DETdef	le
nuit	NOMcom	nuit
et	CONcoo	et
a	PRE	a
l'	DETdef	le
endemain	NOMcom	endemain
aler	VERinf	aler
combatre	VERinf	combattre
lors	ADVgen	lors
ennemis	NOMcom	ennemi
.	PONfrt	.

Qant	CONsub	cant
il	PROper	il
orent	VERcjg	avoir
soupé	VERppe	souper
assés	ADVgen	assez
legierement	ADVgen	légèrement
,	PONfbl	,
il	PROper	il
comsidererent	VERcjg	comsidérer
lor	DETpos	lor
fait	NOMcom	fait
et	CONcoo	et
emprise	NOMcom	emprise
,	PONfbl	,
et	CONcoo	et
dissent	VERcjg	dire
entre	PRE	entre
euls	PROper	eux
li	DETdef	le
troi	ADJcar	trois
chevalier	NOMcom	chevalier
:	PONfbl	:
“	PONpga	“
Nous	PROper	nous
ferons	VERcjg	faire
armer	VERinf	armer
une	DETndf	un
partie	NOMcom	partie
de	PRE	de
nostres	DETpos	notre
gens	NOMcom	gens
et	CONcoo	et
monter	VERinf	monter
as	PRE.DETdef	à.le
chevaus	NOMcom	cheval
,	PONfbl	,
et	CONcoo	et
nous	PROper	nous
en	PROadv	en
irons	VERcjg	aler
veoir	VERinf	vëoir
l'	DETdef	le
oost	NOMcom	ost
des	PRE.DETdef	de.le
François	NOMpro	Français
droit	ADVgen	droit
sus	PRE	sus
le	DETdef	le
point	NOMcom	point
de	PRE	de
mienuit	NOMcom	mïenuit
;	PONfbl	;
et	CONcoo	et
enterons	VERcjg	entrer
en	PRE	en
euls	PROper	eux
et	CONcoo	et
lor	PROper	il
porterons	VERcjg	porter
par	PRE	par
ce	PROdem	ce
fait	VERppe	faire
tres	ADVgen	très
grant	ADJqua	grant
damage	NOMcom	dommage
,	PONfbl	,
et	CONcoo	et
porons	VERcjg	pouvoir
mieuls	ADVgen	mieux
pourfiter	VERinf	purfiter
par	PRE	par
celle	DETdem	cil
maniere	NOMcom	manière
que	CONsub	que
demain	ADVgen	demain
dou	PRE.DETdef	de.le
jour	NOMcom	jour
venir	VERinf	venir
sus	PRE	sus
euls	PROper	eux
en	PRE	en
bataille	NOMcom	bataille
,	PONfbl	,
car	CONcoo	car
il	PROper	il
sont	VERcjg	estre
grant	ADJqua	grant
gent	NOMcom	gent
et	CONcoo	et
de	PRE	de
nobles	ADJqua	noble
et	CONcoo	et
rices	ADJqua	riche
signeurs	NOMcom	seigneur
grant	ADJqua	grant
fuisson	NOMcom	foisson
.	PONfrt	.

Si	ADVgen	si
poroit	VERcjg	pouvoir
bien	ADVgen	bien
avoir	VERinf	avoir
demain	ADVgen	demain
si	ADVgen	si
grant	ADJqua	grant
sens	NOMcom	sens
entre	PRE	entre
euls	PROper	eux
et	CONcoo	et
si	ADVgen	si
bonne	ADJqua	bon
ordenance	NOMcom	ordonnance
que	CONsub	que
nous	PROper	nous
n'	ADVneg	ne
i	PROadv	i
ferions	VERcjg	faire
riens	PROind	rien
.	PONfbl	.
”	PONpdr	”
Chils	DETdem	cil
consauls	NOMcom	conseil
fu	VERcjg	estre
tenus	VERppe	tenir
,	PONfbl	,
et	CONcoo	et
ordonné	VERppe	ordonner
tout	DETind	tout
chil	PROdem	cil
qui	PROrel	que
se	PROper	soi
departiroient	VERcjg	departir
et	CONcoo	et
chil	PROdem	cil
qui	PROrel	que
demorroient	VERcjg	demorer
.	PONfrt	.

Et	CONcoo	et
s'	PROper	soi
armerent	VERcjg	armer
et	CONcoo	et
monterent	VERcjg	monter
as	PRE.DETdef	à.le
chevaus	NOMcom	cheval
ou	CONcoo	o
conduit	NOMcom	conduit
des	PRE.DETdef	de.le
trois	ADJcar	trois
chevaliers	NOMcom	chevalier
desus	ADVgen	desus
nonmés	VERppe	nommer
et	CONcoo	et
cevaucierent	VERcjg	chevaucher
tout	ADVgen	tout
quoiement	ADVgen	coiement
;	PONfbl	;
et	CONcoo	et
droit	ADVgen	droit
a	PRE	a
l'	DETdef	le
eure	NOMcom	heure
de	PRE	de
mienuit	NOMcom	mïenuit
,	PONfbl	,
il	PROper	il
se	PROper	soi
bouterent	VERcjg	bouter
en	PRE	en
l'	DETdef	le
oost	NOMcom	ost
de	PRE	de
mesire	NOMcom	messire
Carle	NOMpro	Charles
de	PRE	de
Blois	NOMpro	Blois
a	PRE	a
l'	DETdef	le
un	PROind	un
des	PRE.DETdef	de.le
costés	NOMcom	costel
,	PONfbl	,
et	CONcoo	et
i	PROadv	i
fissent	VERcjg	faire
de	PRE	de
premieres	ADVgen	premier
venues	VERppe	venir
grant	ADJqua	grant
damage	NOMcom	dommage
,	PONfbl	,
et	CONcoo	et
ocirent	VERcjg	occire
,	PONfbl	,
mehagnierent	VERcjg	mahagnier
et	CONcoo	et
abatirent	VERcjg	abattre
biaucop	ADVgen	biaucoup
de	PRE	de
gens	NOMcom	gens
.	PONfrt	.

Li	DETdef	le
hoos	NOMcom	häol
se	PROper	soi
conmença	VERcjg	commencer
a	PRE	a
estourmir	VERinf	estourmir
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
courirent	VERcjg	couvrir
armer	VERinf	armer
tout	DETind	tout
chil	PROdem	cil
qui	PROrel	que
le	DETdef	le
plus	ADVgen	plus
apparilliet	VERppe	appareiller
estoient	VERcjg	être
,	PONfbl	,
et	CONcoo	et
a	PRE	a
venir	VERinf	venir
a	PRE	a
force	NOMcom	force
sus	PRE	sus
ces	DETdem	ce
Englois	NOMpro	anglois
et	CONcoo	et
Bretons	NOMpro	breton
:	PONfbl	:
liquel	PROrel	lequel
se	PROper	soi
quidierent	VERcjg	cuider
partir	VERinf	partir
,	PONfbl	,
qant	CONsub	cant
il	PROper	il
veirent	VERcjg	voir
l'	DETdef	le
oost	NOMcom	ost
toute	ADVgen	tout
estourmie	VERppe	estourmir
et	CONcoo	et
retraire	VERinf	retraire
arriere	ADVgen	ariere
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
ne	ADVneg	ne
porent	VERcjg	pöoir
;	PONfbl	;
car	CONcoo	car
il	PROper	il
furent	VERcjg	estre
enclos	VERppe	clop
de	PRE	de
trois	DETcar	trois
costés	NOMcom	costel
et	CONcoo	et
combatu	VERppe	combattre
et	CONcoo	et
rebouté	VERppe	rebouter
durement	ADVgen	durement
et	CONcoo	et
asprement	ADVgen	âprement
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
porent	VERcjg	pöoir
porter	VERinf	porter
ne	CONcoo	ne
soustenir	VERinf	soutenir
tant	ADVgen	tant
que	CONsub	que
pour	PRE	pour
celle	DETdem	cil
heure	NOMcom	heure
,	PONfbl	,
le	DETdef	le
fait	NOMcom	fait
des	PRE.DETdef	de.le
François	NOMpro	Français
.	PONfrt	.

Et	CONcoo	et
i	PROadv	i
fu	VERcjg	estre
pris	VERppe	prendre
et	CONcoo	et
moult	ADVgen	moult
dolereusement	ADVgen	douloureusement
navrés	VERppe	navrer
mesires	NOMcom	messire
Thomas	NOMpro	Tomas
d'	PRE	de
Angourne	NOMpro	Angourne
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
sauva	VERcjg	sauver
,	PONfbl	,
au	PRE.DETdef	a
mieuls	NOMcom	mieul
que	PROrel	que
il	PROper	il
pot	VERcjg	pöoir
,	PONfbl	,
messires	NOMcom	seignor
Jehans	NOMpro	Jean
de	PRE	de
Hartecelle	NOMpro	Harthechelle
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
fist	VERcjg	faire
messires	NOMcom	seignor
Tangis	NOMpro	Tangis
dou	PRE.DETdef	de.le
Chastel	NOMpro	Chastel
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
departirent	VERcjg	departir
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
;	PONfbl	;
mais	CONcoo	mais
il	PROper	il
i	PROadv	i
laissierent	VERcjg	laisser
une	DETndf	un
partie	NOMcom	partie
de	PRE	de
lors	DETpos	leur
gens	NOMcom	gens
mors	VERppe	mourir
et	CONcoo	et
pris	VERppe	prendre
.	PONfrt	.

Et	CONcoo	et
retournerent	VERcjg	retourner
chil	DETdem	cil
doi	ADJcar	deux
chevalier	NOMcom	chevalier
sus	PRE	sus
lors	DETpos	leur
logeis	NOMcom	logie
,	PONfbl	,
ensi	ADVgen	ainsi
que	CONsub	que
tous	PROind	tous
desconfis	VERppe	déconfire
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
sus	PRE	sus
un	DETndf	un
estat	NOMcom	état
que	CONsub	que
de	PRE	de
tantos	PROind	tantous
departir	VERinf	departir
de	PRE	de
la	ADVgen	là
et	CONcoo	et
retourner	VERinf	retourner
arriere	ADVgen	ariere
,	PONfbl	,
qant	CONsub	cant
evous	PROper	evous
descendu	VERppe	descendre
et	CONcoo	et
venu	VERppe	venir
entre	PRE	entre
euls	PROper	eux
un	DETndf	un
vaillant	ADJqua	vaillant
cevalier	NOMcom	chevalier
breton	ADJqua	breton
bretonnant	VERppa	bretonner
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
nonmoit	VERcjg	nommer
messires	NOMcom	seignor
Garniers	NOMpro	Garniers
de	PRE	de
Quadugal	NOMpro	Cadugal
,	PONfbl	,
et	CONcoo	et
amenoit	VERcjg	amener
en	PRE	en
sa	DETpos	son
compagnie	NOMcom	compagnie
cent	DETcar	cent
lances	NOMcom	lance
de	PRE	de
bonnes	ADJqua	bon
gens	NOMcom	gens
,	PONfbl	,
tous	PROind	tous
a	PRE	a
election	NOMcom	élection
.	PONfrt	.

Sitretos	NOMcom	sitretos
que	PROrel	que
il	PROper	il
fu	VERcjg	estre
venus	VERppe	venir
,	PONfbl	,
li	DETdef	le
compagnon	NOMcom	compagnon
en	PROadv	en
orent	VERcjg	avoir
grant	ADJqua	grant
joie	NOMcom	joie
,	PONfbl	,
mais	CONcoo	mais
nonobstant	ADVgen	nonobsant
sa	DETpos	son
venue	NOMcom	venue
,	PONfbl	,
encores	ADVgen	encore
se	PROper	soi
voloient	VERcjg	voloir
ils	PROper	il
departir	VERinf	departir
de	PRE	de
la	DETdef	le
place	NOMcom	place
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
se	PROper	soi
tenoient	VERcjg	tenir
pas	ADVneg	pas
bien	ADVgen	bien
a	PRE	a
aseguret	NOMcom	assëuré
.	PONfrt	.

Qant	CONsub	cant
messires	NOMcom	seignor
Garniers	NOMpro	Garniers
de	PRE	de
Quadugal	NOMpro	Cadugal
les	PROper	il
vei	VERcjg	voir
en	PRE	en
cel	DETdem	cil
esfroi	NOMcom	esfroi
,	PONfbl	,
si	ADVgen	si
leur	PROper	leur
demanda	VERcjg	demander
que	CONsub	que
il	PROimp	il
lor	PROper	il
falloit	VERcjg	faillir
.	PONfrt	.

Li	DETdef	le
doi	ADJcar	deux
chevalier	NOMcom	chevalier
qui	PROrel	que
retourné	VERppe	retourner
estoient	VERcjg	être
de	PRE	de
la	DETdef	le
besongne	NOMcom	besogne
,	PONfbl	,
li	PROper	il
recorderent	VERcjg	recorder
sus	ADVgen	sus
briefs	NOMcom	bref
paroles	NOMcom	parole
com	CONsub	come
il	PROper	il
avoient	VERcjg	avoir
cevauchiet	VERppe	chevaucher
devant	PRE	devant
la	DETdef	le
Roce	NOMpro	Roce
Dorient	VERcjg	dormir
et	CONcoo	et
conment	ADVsub	comment
il	PROper	il
avoient	VERcjg	avoir
esté	VERppe	être
ruet	VERppe	ruer
jus	ADVgen	jus
,	PONfbl	,
et	CONcoo	et
estoit	VERcjg	estre
demorés	VERppe	demourer
prisonniers	NOMcom	prisonnier
mesires	NOMcom	messire
Thomas	NOMpro	Tomas
d'	PRE	de
Agourne	NOMpro	Agorne
et	CONcoo	et
encores	ADVgen	encore
pluisseurs	DETind	plusieurs
autres	ADJind	autre
chevaliers	NOMcom	chevalier
et	CONcoo	et
esquiers	NOMcom	écuyer
:	PONfbl	:
“	PONpga	“
Et	CONcoo	et
ne	ADVneg	ne
veons	VERcjg	vëoir
point	ADVneg	point
de	PRE	de
rescouse	NOMcom	rescouse
en	PRE	en
cela	PROdem	cel
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
nous	PROper	nous
volons	VERcjg	vouloir
nous	PROper	nous
retraire	VERinf	retraire
et	CONcoo	et
retourner	VERinf	retourner
en	PRE	en
Hainbon	NOMpro	Haimbon
.	PONfrt	.

Se	CONsub	se
nous	PROper	nous
perdons	VERcjg	perdre
la	DETdef	le
Roce	NOMcom	roce
Deurient	VERcjg	devoir
pour	PRE	pour
celle	DETdem	cil
fois	NOMcom	fois
,	PONfbl	,
une	DETndf	un
aultre	ADJind	autre
fois	NOMcom	fois
venra	VERcjg	venir
que	CONsub	que
nous	PROper	nous
le	PROper	il
recouverons	VERcjg	recouvrer
.	PONfrt	.

Il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
.II	PROcar	deux
.	PONfrt	.

mois	NOMcom	mois
que	CONsub	que
nous	PROper	nous
le	PROper	il
conquesimes	VERcjg	conquerre
:	PONfbl	:
une	DETndf	un
fois	NOMcom	fois
desous	ADVgen	desous
et	CONcoo	et
l'	DETdef	le
autre	PROind	autre
desus	ADVgen	desus
,	PONfbl	,
ce	PROdem	ce
sont	VERcjg	estre
li	DETdef	le
estat	NOMcom	état
de	PRE	de
gerre	NOMcom	guerre
.	PONfbl	.
”	PONpdr	”
Qant	CONsub	cant
messires	NOMcom	seignor
Garniers	NOMpro	Garniers
les	PROper	il
ot	VERcjg	avoir
oi	VERppe	ouïr
parler	VERinf	parler
,	PONfbl	,
il	PROper	il
fu	VERcjg	estre
moult	ADVgen	moult
esmervilliés	VERppe	esmerviller
et	CONcoo	et
comsidera	VERcjg	comsider
en	PRE	en
se	PROper	soi
moi	PROper	je
meismes	ADJind	même
tout	DETind	tout
lor	DETpos	lor
estat	NOMcom	état
et	CONcoo	et
ces	DETdem	ce
paroles	NOMcom	parole
,	PONfbl	,
et	CONcoo	et
pensa	VERcjg	penser
sus	PRE	sus
un	DETndf	un
petit	PROind	petit
;	PONfbl	;
et	CONcoo	et
puis	ADVgen	puis
ensi	ADVgen	ainsi
conme	CONsub	comme
inspirés	VERppe	empirer
de	PRE	de
grant	ADJqua	grant
proece	NOMcom	prouesse
,	PONfbl	,
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Biau	ADJqua	bel
signeur	NOMcom	seigneur
et	CONcoo	et
mi	DETpos	mon
compagnon	NOMcom	compagnon
,	PONfbl	,
metés	VERcjg	mettre
aultre	DETind	autre
arroi	NOMcom	aroi
et	CONcoo	et
ordenance	NOMcom	ordonnance
en	PRE	en
vous	PROper	vous
,	PONfbl	,
et	CONcoo	et
me	PROper	je
creés	VERcjg	croire
de	PRE	de
ce	PROdem	ce
que	PROrel	que
je	PROper	je
vous	PROper	vous
dirai	VERcjg	dire
,	PONfbl	,
et	CONcoo	et
grans	ADJqua	grand
biens	NOMcom	bien
vous	PROper	vous
en	PROadv	en
venra	VERcjg	venir
.	PONfrt	.

Nous	PROper	nous
ferons	VERcjg	faire
armer	VERinf	armer
et	CONcoo	et
monter	VERinf	monter
a	PRE	a
cheval	NOMcom	cheval
tous	DETind	tous
ceuls	PROdem	celui
qui	PROrel	que
chevaus	NOMcom	cheval
ont	VERcjg	avoir
;	PONfbl	;
et	CONcoo	et
cheuls	PROdem	celui
de	PRE	de
piet	NOMcom	pied
nous	PROper	nous
les	PROper	il
ferons	VERcjg	faire
sievir	VERinf	suivre
.	PONfrt	.

Vous	PROper	vous
dites	VERcjg	dire
que	CONsub	que
il	PROimp	il
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
que	ADVgen	que
deus	DETcar	deux
petites	ADJqua	petit
lieues	NOMcom	lieue
de	PRE	de
chi	ADVgen	ci
en	PRE	en
l'	DETdef	le
oost	NOMcom	ost
des	PRE.DETdef	de.le
François	NOMpro	Français
.	PONfrt	.

Nous	PROper	nous
les	PROper	il
courrons	VERcjg	courir
sus	ADVgen	sus
de	PRE	de
grande	ADJqua	grand
volenté	NOMcom	volonté
;	PONfbl	;
il	PROper	il
quident	VERcjg	cuider
avoir	VERinf	avoir
tout	PROind	tout
achievé	VERppe	achever
et	CONcoo	et
se	PROper	soi
tiennent	VERcjg	tenir
tous	PROind	tous
asegurés	VERppe	assëurer
,	PONfbl	,
ou	CONcoo	o
il	PROper	il
dorment	VERcjg	dormir
et	CONcoo	et
se	PROper	soi
reposent	VERcjg	reposer
ou	CONcoo	o
il	PROper	il
menguent	VERcjg	manger
et	CONcoo	et
boivent	VERcjg	boivre
:	PONfbl	:
il	PROper	il
sont	VERcjg	estre
si	ADVgen	si
raempli	VERppe	raemplir
de	PRE	de
glore	NOMcom	glore
,	PONfbl	,
pour	PRE	pour
tant	ADVgen	tant
que	CONsub	que
il	PROper	il
vous	PROper	vous
ont	VERcjg	avoir
ruet	VERppe	ruer
jus	ADVgen	jus
,	PONfbl	,
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
font	VERcjg	faire
point	ADVneg	point
de	PRE	de
gait	NOMcom	gait
,	PONfbl	,
et	CONcoo	et
sont	VERcjg	estre
,	PONfbl	,
par	PRE	par
le	DETdef	le
parti	NOMcom	parti
que	PROrel	que
je	PROper	je
vous	PROper	vous
di	VERcjg	dire
moult	ADVgen	moult
legier	ADJqua	legier
a	PRE	a
desconfire	VERinf	desconfire
et	CONcoo	et
a	PRE	a
ruer	VERinf	rüer
jus	ADVgen	jus
.	PONfbl	.
”	PONpdr	”
Qant	CONsub	cant
li	DETdef	le
doi	ADJcar	deux
chevalier	NOMcom	chevalier
oirent	VERcjg	ouïr
parler	VERinf	parler
messire	NOMcom	seignor
Garnier	NOMpro	Garnier
,	PONfbl	,
tantos	CONsub	tantos
il	PROper	il
s'	PROper	soi
acorderent	VERcjg	accorder
a	PRE	a
son	DETpos	son
pourpos	NOMcom	pourpos
.	PONfrt	.

Et	CONcoo	et
fu	VERcjg	estre
conmandé	VERppe	commander
a	PRE	a
tout	DETind	tout
honme	NOMcom	homme
que	CONsub	que
il	PROper	il
fust	VERcjg	estre
armés	VERppe	armer
et	CONcoo	et
apparilliés	VERppe	appareiller
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
on	PROind	on
sievist	VERcjg	suivre
les	DETdef	le
trois	ADJcar	trois
pennons	NOMcom	pennon
des	PRE.DETdef	de.le
trois	ADJcar	trois
chevaliers	NOMcom	chevalier
,	PONfbl	,
quelle	DETrel	quel
part	NOMcom	part
que	PROrel	que
il	PROper	il
vosissent	VERcjg	vouloir
aler	VERinf	aler
.	PONfrt	.

Tout	ADVgen	tout
se	PROper	soi
armerent	VERcjg	armer
a	PRE	a
cheval	NOMcom	cheval
et	CONcoo	et
a	PRE	a
piet	NOMcom	pied
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
missent	VERcjg	metre
au	PRE.DETdef	a
cemin	NOMcom	cemin
,	PONfbl	,
en	PRE	en
grant	ADJqua	grant
volenté	NOMcom	volonté
de	PRE	de
lors	DETpos	leur
corps	NOMcom	corps
aventurer	VERinf	aventurer
,	PONfbl	,
et	CONcoo	et
messires	NOMcom	seignor
Garniers	NOMpro	Garniers
et	CONcoo	et
mesires	NOMcom	messire
Jehans	NOMpro	Jean
de	PRE	de
Hartecelle	NOMpro	Harthechelle
tout	ADVgen	tout
devant	ADVgen	devant
;	PONfbl	;
et	CONcoo	et
messires	NOMcom	seignor
Tangis	NOMpro	Tangis
conduissoit	VERcjg	conduire
ceuls	PROdem	celui
de	PRE	de
piet	NOMcom	pied
et	CONcoo	et
les	PROper	il
hastoit	VERcjg	haster
ce	PROdem	ce
que	PROrel	que
il	PROper	il
pooit	VERcjg	pöoir
.	PONfrt	.

Tant	ADVgen	tant
ceminerent	VERcjg	ceminer
que	CONsub	que
,	PONfbl	,
droit	ADVgen	droit
sus	PRE	sus
le	DETdef	le
point	NOMcom	point
dou	PRE.DETdef	de.le
jour	NOMcom	jour
,	PONfbl	,
il	PROper	il
entrerent	VERcjg	entrer
ens	ADVgen	ens
es	PRE.DETdef	en.le
logeis	NOMcom	logie
de	PRE	de
messire	NOMcom	seignor
Carle	NOMpro	Charles
de	PRE	de
Blois	NOMpro	Blois
et	CONcoo	et
trouverent	VERcjg	trouver
que	CONsub	que
il	PROper	il
i	PROadv	i
faisoit	VERcjg	faire
aussi	ADVgen	aussi
qoit	ADJqua	coi
que	CONsub	que
tout	PROind	tout
fuissent	VERcjg	être
endormi	VERppe	endormir
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
estoient	VERcjg	être
il	PROper	il
le	DETdef	le
plus	NOMcom	plus
et	CONcoo	et
sans	PRE	sans
gait	NOMcom	gait
;	PONfbl	;
car	CONcoo	car
ensi	ADVgen	ainsi
que	CONsub	que
dit	VERppe	dire
avoit	VERcjg	avoir
messires	NOMcom	seignor
Garniers	NOMpro	Garniers
,	PONfbl	,
il	PROper	il
estoient	VERcjg	être
si	ADVgen	si
resjoi	VERppe	resjouir
de	PRE	de
l'	DETdef	le
aventure	NOMcom	aventure
que	PROrel	que
il	PROper	il
avoient	VERcjg	avoir
eu	VERppe	avoir
,	PONfbl	,
et	CONcoo	et
de	PRE	de
ce	PROdem	ce
que	PROrel	que
il	PROper	il
avoient	VERcjg	avoir
ruet	VERppe	ruer
jus	ADVgen	jus
,	PONfbl	,
ce	PROdem	ce
lor	PROper	il
sambloit	VERcjg	sembler
,	PONfbl	,
lors	ADVgen	lors
ennemis	NOMcom	ennemi
,	PONfbl	,
et	CONcoo	et
retenu	VERppe	retenir
lor	DETpos	lor
capitainne	NOMcom	capitaine
,	PONfbl	,
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
se	PROper	soi
