Depuis	PRE	depuis
mit	VERcjg	mettre
Anguien	NOMpro	Anguien
en	PRE	en
la	DETdef	le
main	NOMcom	main
le	DETdef	le
roy	NOMcom	roi
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
roys	NOMcom	roi
manda	VERcjg	mander
maintenant	ADVgen	maintenant
au	PRE.DETdef	a
conte	NOMcom	conte
d'	PRE	de
Anjo	NOMpro	Anjo
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
revenit	VERcjg	revenir
sens	NOMcom	sens
atargier	VERinf	atarger
,	PONfbl	,
et	CONcoo	et
faire	VERinf	faire
li	PROper	il
convint	VERcjg	convenir
puys	ADVgen	puis
que	CONsub	que
li	DETdef	le
roys	NOMcom	roi
le	PROper	il
vot	VERcjg	vouloir
,	PONfbl	,
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
revint	VERcjg	revenir
arriere	ADVgen	ariere
touz	ADVgen	tout
dolanz	VERppa	dolent
.	PONfrt	.

Or	ADVgen	or
vous	PROper	vous
dirons	VERcjg	dire
un	DETndf	un
poi	PROind	peu
de	PRE	de
Jehan	NOMpro	Jean
d'	PRE	de
Avesnes	NOMpro	Avesnes
qui	PROrel	que
estoit	VERcjg	estre
si	ADVgen	si
dolanz	ADJqua	dolent
qu'	CONsub	que
a	PRE	a
poy	ADVgen	poi
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
enragoit	VERcjg	enrager
touz	ADVgen	tout
vis	ADJqua	vif
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
failli	VERppe	falir
a	PRE	a
son	DETpos	son
propos	NOMcom	propos
,	PONfbl	,
et	CONcoo	et
dou	PRE.DETdef	de.le
roy	NOMcom	roi
d'	PRE	de
Alemainne	NOMpro	Allemainne
qui	PROrel	que
morz	VERppe	morir
estoit	VERcjg	estre
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
ses	DETpos	son
serorges	NOMcom	serorge
,	PONfbl	,
ainsi	ADVgen	ainsi
come	CONsub	come
vous	PROper	vous
l'	PROper	il
avez	VERcjg	avoir
oï	VERppe	öir
,	PONfbl	,
et	CONcoo	et
de	PRE	de
l'	DETdef	le
amor	NOMcom	amor
de	PRE	de
sa	DETpos	son
mere	NOMcom	mere
ou	PROrel	où
il	PROper	il
avoit	VERcjg	avoir
failli	VERppe	falir
,	PONfbl	,
et	CONcoo	et
de	PRE	de
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Hainnaut	NOMpro	Haunaut
dont	PROrel	dont
il	PROper	il
estoit	VERcjg	estre
fors	ADVgen	fors
mis	VERppe	metre
a	PRE	a
touz	DETind	tous
jourz	NOMcom	jour
,	PONfbl	,
ce	PROdem	ce
li	PROper	il
sembloit	VERcjg	sembler
,	PONfbl	,
et	CONcoo	et
il	PROper	il
et	CONcoo	et
si	ADVgen	si
hoir	NOMcom	hoir
,	PONfbl	,
dont	PROrel	dont
il	PROimp	il
li	PROper	il
estoit	VERcjg	estre
plus	ADVgen	plus
que	CONsub	que
toutes	DETind	tous
autres	ADJind	autre
choses	NOMcom	chose
.	PONfrt	.

Et	CONcoo	et
estoit	VERcjg	estre
sens	PRE	sans
terre	NOMcom	terre
,	PONfbl	,
povres	ADJqua	pauvre
et	CONcoo	et
au	PRE.DETdef	a
desouz	NOMcom	dessous
,	PONfbl	,
et	CONcoo	et
sens	PRE	sans
esperance	NOMcom	espérance
de	PRE	de
recouvrer	VERinf	recouvrer
jamais	ADVgen	jamais
.	PONfrt	.

Si	ADVgen	si
avint	VERcjg	advenir
que	CONsub	que
maledie	NOMcom	malédie
le	PROper	il
prist	VERcjg	prendre
,	PONfbl	,
et	CONcoo	et
chei	VERcjg	choir
en	PRE	en
languer	NOMcom	languer
,	PONfbl	,
et	CONcoo	et
langui	VERcjg	languir
grant	ADJqua	grant
piece	NOMcom	piece
,	PONfbl	,
et	CONcoo	et
a	PRE	a
la	DETdef	le
pardefin	NOMcom	pardefin
morut	VERcjg	mourir
a	PRE	a
Bins	NOMpro	Bin
en	PRE	en
Hainnaut	NOMpro	Haunaut
en	PRE	en
grant	ADJqua	grant
pouvretet	NOMcom	pouvreté
.	PONfrt	.

Et	CONcoo	et
ce	PROdem	ce
fu	VERcjg	estre
a	PRE	a
bon	ADJqua	bon
droit	NOMcom	droit
,	PONfbl	,
que	CONsub	que
qui	PROrel	que
ne	ADVneg	ne
porte	VERcjg	porter
pere	NOMcom	père
et	CONcoo	et
mere	NOMcom	mere
honoure	NOMcom	honore
,	PONfbl	,
il	PROper	il
pert	VERcjg	perdre
la	DETdef	le
soie	PROpos	son
,	PONfbl	,
car	CONcoo	car
Dieus	NOMpro	Dieu
le	PROper	il
dist	VERcjg	dire
en	PRE	en
l'	DETdef	le
Evangile	NOMpro	evangile
,	PONfbl	,
et	CONcoo	et
dist:“Honour	NOMcom	distoner
ton	DETpos	ton
pere	NOMcom	père
et	CONcoo	et
ta	DETpos	ton
mere	NOMcom	mere
et	CONcoo	et
tu	PROper	tu
en	PROadv	en
sera	VERcjg	estre
honorez	VERppe	honorer
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
puez	VERcjg	pöoir
aquerre	VERinf	aquerre
le	DETdef	le
regne	NOMcom	règne
des	PRE.DETdef	de.le
ciex.”Quant	NOMcom	celent
Bauduins	NOMpro	Baudouin
d'	PRE	de
Avesnes	NOMpro	Avesnes
vit	VERcjg	vëoir
que	CONsub	que
ses	DETpos	son
freres	NOMcom	frère
fu	VERcjg	estre
morz	VERppe	morir
et	CONcoo	et
qu'	PROrel	que
il	PROper	il
ot	VERcjg	avoir
a	PRE	a
touz	DETind	tous
biens	NOMcom	bien
failli	VERppe	falir
,	PONfbl	,
se	ADVgen	si
se	PROper	soi
pensa	VERcjg	penser
qu'	CONsub	que
il	PROper	il
croroit	VERcjg	croire
sa	DETpos	son
mere	NOMcom	mere
,	PONfbl	,
et	CONcoo	et
vint	VERcjg	venir
a	PRE	a
li	PROper	il
,	PONfbl	,
et	CONcoo	et
li	PROper	il
chaï	VERcjg	choir
as	PRE.DETdef	à.le
piez	NOMcom	pié
,	PONfbl	,
et	CONcoo	et
li	PROper	il
cria	VERcjg	crïer
merci	NOMcom	merci
.	PONfrt	.

Et	CONcoo	et
la	DETdef	le
contesse	NOMcom	comtesse
li	DETdef	le
respondi:“Bauduin	NOMcom	répondis
,	PONfbl	,
Bauduin	NOMpro	Baudouin
,	PONfbl	,
a	PRE	a
quele	DETrel	quel
eure	NOMcom	heure
,	PONfbl	,
en	PRE	en
non	NOMcom	nom
Dieu	NOMpro	Dieu
,	PONfbl	,
trop	ADVgen	trop
a	VERcjg	avoir
cousté	VERppe	couter
,	PONfbl	,
et	CONcoo	et
a	PRE	a
tart	ADVgen	tart
quenoyssiez	VERcjg	conoistre
vostrefolie	NOMcom	vostrefolie
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Bele	ADJqua	bel
mere	NOMcom	mere
,	PONfbl	,
pour	PRE	pour
Dieu	NOMpro	Dieu
merci	NOMcom	merci
,	PONfbl	,
ce	PROdem	ce
je	PROper	je
ne	ADVneg	ne
fesoie	VERcjg	faire
je	PROper	je
pas	ADVneg	pas
,	PONfbl	,
ainz	ADVgen	ainz
le	PROper	il
fesoit	VERcjg	faire
mes	DETpos	mon
freres	NOMcom	frère
qui	PROrel	que
morz	VERppe	morir
est	VERcjg	estre
par	PRE	par
sa	DETpos	son
outrecuidance	NOMcom	outrecuidance
.	PONfrt	.

Et	CONcoo	et
bele	ADJqua	bel
tres	ADVgen	très
douce	ADJqua	doux
mere	NOMcom	mere
,	PONfbl	,
je	PROper	je
weil	VERcjg	vouloir
des	PRE	des
ore	ADVgen	or
en	PRE	en
avant	ADVgen	avant
obeïr	VERinf	obéir
a	PRE	a
touz	DETind	tous
voz	DETpos	vostre
comandemenz.”Quant	NOMcom	comandement
la	DETdef	le
mere	NOMcom	mere
le	PROper	il
vit	VERcjg	vëoir
si	ADVgen	si
obeïr	VERinf	obéir
,	PONfbl	,
si	ADVgen	si
fu	VERcjg	estre
meue	VERppe	mouvoir
a	PRE	a
pitié	NOMcom	pitié
,	PONfbl	,
car	CONcoo	car
elle	PROper	elle
estoit	VERcjg	estre
mere	NOMcom	mere
,	PONfbl	,
et	CONcoo	et
tuit	DETind	tot
li	DETdef	le
chevalier	NOMcom	chevalier
et	CONcoo	et
les	DETdef	le
dames	NOMcom	dame
qui	PROrel	que
estoient	VERcjg	être
enqui	ADVgen	enqui
s'	PROper	soi
agenoillerent	VERcjg	agenoillier
as	PRE.DETdef	à.le
piez	NOMcom	pié
la	DETdef	le
contesse	NOMcom	comtesse
,	PONfbl	,
et	CONcoo	et
li	PROper	il
crierent	VERcjg	crïer
merci	NOMcom	merci
pour	PRE	pour
son	DETpos	son
fil	NOMcom	fil
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
contesse	NOMcom	comtesse
li	PROper	il
pardonna	VERcjg	pardonner
,	PONfbl	,
et	CONcoo	et
fu	VERcjg	estre
touz	DETind	tous
sires	NOMcom	seignor
de	PRE	de
cort	NOMcom	cort
.	PONfrt	.

Or	ADVgen	or
revenons	VERcjg	revenir
au	PRE.DETdef	a
conte	NOMcom	conte
d'	PRE	de
Anjo	NOMpro	Anjo
qui	PROrel	que
tenoit	VERcjg	tenir
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Hainnaut	NOMpro	Haunaut
,	PONfbl	,
et	CONcoo	et
sembla	VERcjg	sembler
au	PRE.DETdef	a
roy	NOMcom	roi
son	DETpos	son
frere	NOMcom	frère
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
la	PROper	il
tenoit	VERcjg	tenir
pas	ADVneg	pas
assez	ADVgen	assez
rainablement	ADVgen	rainablement
,	PONfbl	,
car	CONcoo	car
il	PROper	il
i	PROadv	i
estoit	VERcjg	estre
entrez	VERppe	entrer
sens	PRE	sans
le	DETdef	le
gré	NOMcom	gré
dou	PRE.DETdef	de.le
souverain	ADJqua	souverain
seignor	NOMcom	seignor
de	PRE	de
cui	PROrel	que
on	PROind	on
la	PROper	il
tenoit	VERcjg	tenir
,	PONfbl	,
et	CONcoo	et
sens	PRE	sans
lui	PROper	il
faire	VERinf	faire
homage	NOMcom	omage
.	PONfrt	.

Se	PROper	soi
vot	VERcjg	vouloir
li	DETdef	le
roys	NOMcom	roi
outreement	ADVgen	outrément
qu'	CONsub	que
on	PROind	on
la	PROper	il
remeist	VERcjg	remanoir
en	PRE	en
la	DETdef	le
main	NOMcom	main
la	DETdef	le
contesse	NOMcom	comtesse
,	PONfbl	,
et	CONcoo	et
il	PROper	il
feroit	VERcjg	faire
tauser	VERinf	tauser
les	DETdef	le
despens	NOMcom	dépens
qu'	PROrel	que
il	PROper	il
i	PROadv	i
avoit	VERcjg	avoir
faiz	VERppe	faire
.	PONfrt	.

Et	CONcoo	et
fu	VERcjg	estre
mandee	VERppe	mander
la	DETdef	le
contesse	NOMcom	comtesse
,	PONfbl	,
et	CONcoo	et
li	PROper	il
despent	VERcjg	dépendre
tausiet	VERppe	tauser
a	PRE	a
cent	DETcar	cent
mil	DETcar	mille
livres	NOMcom	livre
de	PRE	de
tournoys	NOMcom	tournois
a	PRE	a
repenre	VERinf	repandre
dedenz	PRE	dedans
cinc	DETcar	cinq
anz	NOMcom	an
en	PRE	en
la	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
contesse	NOMcom	comtesse
refu	VERcjg	restre
saisie	VERppe	saisir
de	PRE	de
sa	DETpos	son
terre	NOMcom	terre
.	PONfrt	.

Or	ADVgen	or
vous	PROper	vous
lairons	VERcjg	laisser
ester	VERinf	ester
de	PRE	de
la	DETdef	le
contesse	NOMcom	comtesse
de	PRE	de
Flandres	NOMpro	Flandres
,	PONfbl	,
qui	PROrel	que
assez	ADVgen	assez
a	VERcjg	avoir
eu	VERppe	avoir
painne	NOMcom	peine
et	CONcoo	et
travail	NOMcom	travail
en	PRE	en
sa	DETpos	son
vie	NOMcom	vie
,	PONfbl	,
si	ADVgen	si
vous	PROper	vous
dirons	VERcjg	dire
de	PRE	de
l'	DETdef	le
empereor	NOMcom	empereur
Bauduin	NOMpro	Baudouin
de	PRE	de
Constantinoble	NOMpro	Constantinople
,	PONfbl	,
qui	PROrel	que
fu	VERcjg	estre
fix	NOMcom	fils
le	DETdef	le
conte	NOMcom	conte
Perron	NOMpro	Pierre
d'	PRE	de
Auseure	NOMpro	Ausure
,	PONfbl	,
qui	PROrel	que
fu	VERcjg	estre
envoiez	VERppe	envoiier
en	PRE	en
Constantinoble	NOMpro	Constantinople
,	PONfbl	,
et	CONcoo	et
fu	VERcjg	estre
sacrez	VERppe	sacrer
et	CONcoo	et
enoinz	VERppe	enoindre
a	PRE	a
empereor	NOMcom	empereur
.	PONfrt	.

Et	CONcoo	et
fu	VERcjg	estre
mariez	VERppe	marïer
a	PRE	a
la	DETdef	le
fille	NOMcom	fille
le	DETdef	le
roy	NOMcom	roi
Jehan	NOMpro	Jean
d'	PRE	de
Acre	NOMpro	Acre
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
ot	VERcjg	avoir
de	PRE	de
la	DETdef	le
seror	NOMcom	seror
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Espaygne	NOMpro	Espagne
,	PONfbl	,
et	CONcoo	et
estoit	VERcjg	estre
niece	NOMcom	niece
la	DETdef	le
royne	NOMcom	reine
Blanche	ADJqua	blanc
,	PONfbl	,
et	CONcoo	et
l'	PROper	il
enmena	VERcjg	emmener
a	PRE	a
Constantinoble	NOMpro	Constantinople
.	PONfrt	.

Et	CONcoo	et
en	PROadv	en
fu	VERcjg	estre
bauz	ADJqua	baut
li	DETdef	le
rois	NOMcom	roi
Jehans	NOMpro	Jean
pour	PRE	pour
le	DETdef	le
genesce	NOMcom	genece
de	PRE	de
lui	PROper	il
tant	ADVgen	tant
come	CONsub	come
il	PROper	il
vesqui	VERcjg	vivre
.	PONfrt	.

Mays	CONcoo	mais
il	PROper	il
estoit	VERcjg	estre
de	PRE	de
grant	ADJqua	grant
aage	NOMcom	ëage
,	PONfbl	,
et	CONcoo	et
fu	VERcjg	estre
morz	VERppe	morir
come	CONsub	come
preudons	NOMcom	prudhomme
et	CONcoo	et
bons	ADJqua	bon
crestiens	NOMcom	chrétien
,	PONfbl	,
et	CONcoo	et
fu	VERcjg	estre
enfoïz	VERppe	enföir
devant	PRE	devant
le	DETdef	le
maistre	NOMcom	maître
autel	DETind	autel
Sainte	ADJqua	saint
Soufie	NOMpro	Soufie
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
empereres	NOMcom	empereur
Bauduins	NOMpro	Baudouin
estoit	VERcjg	estre
juenes	ADJqua	juene
et	CONcoo	et
enfantis	ADJqua	enfanti
,	PONfbl	,
si	ADVgen	si
despendi	VERcjg	dépendre
largement	ADVgen	largement
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
prist	VERcjg	prendre
pas	ADVneg	pas
garde	NOMcom	garde
a	PRE	a
son	DETpos	son
afaire	NOMcom	afaire
,	PONfbl	,
si	ADVgen	si
fu	VERcjg	estre
povres	ADJqua	pauvre
et	CONcoo	et
endetez	VERppe	endeter
,	PONfbl	,
et	CONcoo	et
n'	ADVneg	ne
ot	VERcjg	avoir
que	PROrel	que
donner	VERinf	donner
as	PRE.DETdef	à.le
chevaliers	NOMcom	chevalier
et	CONcoo	et
as	PRE.DETdef	à.le
serjanz	NOMcom	sergent
.	PONfrt	.

Si	ADVgen	si
s'	PROper	soi
en	PROadv	en
partirent	VERcjg	partir
de	PRE	de
lui	PROper	il
une	DETndf	un
grant	ADJqua	grant
partie	NOMcom	partie
,	PONfbl	,
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
ralerent	VERcjg	raller
en	PRE	en
lor	DETpos	lor
païs	NOMcom	päis
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
li	DETdef	le
empereres	NOMcom	empereur
vit	VERcjg	vëoir
qu'	CONsub	que
ainsi	ADVgen	ainsi
estoit	VERcjg	estre
,	PONfbl	,
si	ADVgen	si
ot	VERcjg	avoir
conseil	NOMcom	conseil
qu'	CONsub	que
il	PROper	il
venroit	VERcjg	venir
en	PRE	en
France	NOMpro	France
a	PRE	a
l'	DETdef	le
apostoile	NOMcom	apostole
qui	PROrel	que
estoit	VERcjg	estre
a	PRE	a
Lions	NOMpro	Léon
,	PONfbl	,
et	CONcoo	et
a	PRE	a
la	DETdef	le
royne	NOMcom	reine
qui	PROrel	que
estoit	VERcjg	estre
ante	PRE	entre
sa	DETpos	son
fame	NOMcom	feme
,	PONfbl	,
et	CONcoo	et
requerroit	VERcjg	requerre
aiue	NOMcom	aide
a	PRE	a
l'	DETdef	le
apostoile	NOMcom	apostole
et	CONcoo	et
a	PRE	a
la	DETdef	le
royne	NOMcom	reine
.	PONfrt	.

Et	CONcoo	et
monta	VERcjg	monter
sor	PRE	sor
mer	NOMcom	mer
plus	ADVgen	plus
coiement	ADVgen	coiement
qu'	CONsub	que
il	PROper	il
pot	VERcjg	pöoir
pour	PRE	pour
Vatagequi	NOMpro	Vatage
le	PROper	il
guerroit	VERcjg	guerroyer
,	PONfbl	,
et	CONcoo	et
mout	ADVgen	mout
le	PROper	il
tenoit	VERcjg	tenir
cort	ADJqua	cort
,	PONfbl	,
et	CONcoo	et
il	PROper	il
le	PROper	il
tenoit	VERcjg	tenir
cort	ADJqua	cort
et	CONcoo	et
desiroit	VERcjg	désirer
a	PRE	a
avoir	VERinf	avoir
la	DETdef	le
saisine	NOMcom	saisine
de	PRE	de
Constantinoble	NOMpro	Constantinople
et	CONcoo	et
de	PRE	de
l'	DETdef	le
empire	NOMcom	empire
.	PONfrt	.

Et	CONcoo	et
s'	PROper	soi
en	PROadv	en
vint	VERcjg	venir
a	PRE	a
Marseille	NOMpro	Marselles
,	PONfbl	,
et	CONcoo	et
descendi	VERcjg	descendre
a	PRE	a
la	DETdef	le
Roche	NOMcom	roche
,	PONfbl	,
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
vint	VERcjg	venir
au	PRE.DETdef	a
plus	ADVgen	plus
tost	ADVgen	tost
qu'	PROrel	que
il	PROper	il
pot	VERcjg	pöoir
a	PRE	a
Lions	NOMpro	Léon
ou	PROrel	où
il	PROper	il
trova	VERcjg	trover
la	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
et	CONcoo	et
li	PROper	il
moustra	VERcjg	montrer
sa	DETpos	son
necessité	NOMcom	nécessité
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
apostoiles	NOMcom	apostole
en	PROadv	en
fu	VERcjg	estre
trop	ADVgen	trop
meuz	VERppe	mouvoir
,	PONfbl	,
et	CONcoo	et
li	PROper	il
donna	VERcjg	donner
le	DETdef	le
disime	PROord	dixième
as	PRE.DETdef	à.le
clers	NOMcom	clerc
trois	DETcar	trois
anz	NOMcom	an
.	PONfrt	.

Et	CONcoo	et
en	PROadv	en
vint	VERcjg	venir
a	PRE	a
la	DETdef	le
royne	NOMcom	reine
qui	PROrel	que
volentiers	ADVgen	volentiers
le	PROper	il
vit	VERcjg	vëoir
,	PONfbl	,
et	CONcoo	et
li	PROper	il
dit	VERcjg	dire
son	DETpos	son
essoynne	NOMcom	essoigne
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
royne	NOMcom	reine
li	PROper	il
dit	VERcjg	dire
que	CONsub	que
volentiers	ADVgen	volentiers
meteroit	VERcjg	mettre
conseil	NOMcom	conseil
,	PONfbl	,
et	CONcoo	et
le	PROper	il
retint	VERcjg	retenir
une	DETndf	un
grant	ADJqua	grant
piece	NOMcom	piece
avec	PRE	avec
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
le	PROper	il
trouva	VERcjg	trouver
enfantif	ADJqua	enfantif
en	PRE	en
ses	DETpos	son
paroles	NOMcom	parole
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
desplait	NOMcom	desplait
mout	ADVgen	mout
,	PONfbl	,
car	CONcoo	car
a	PRE	a
empire	NOMcom	empire
tenir	VERinf	tenir
couvient	VERcjg	convenir
mout	ADVgen	mout
sage	ADJqua	sage
home	NOMcom	ome
et	CONcoo	et
viguereus	ADJqua	vigoros
.	PONfrt	.

:“Dame	NOMcom	came
,	PONfbl	,
dist	VERcjg	dire
li	DETdef	le
empereres	NOMcom	empereur
,	PONfbl	,
il	PROimp	il
me	PROper	je
convient	VERcjg	convenir
deniers	NOMcom	denier
,	PONfbl	,
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
puys	VERcjg	puiser
mie	ADVneg	mie
tenir	VERinf	tenir
l'	DETdef	le
empire	NOMcom	empire
sens	PRE	sans
grant	ADJqua	grant
coutage	NOMcom	coutage
,	PONfbl	,
si	ADVgen	si
me	PROper	je
convient	VERcjg	convenir
vendre	VERinf	vendre
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Namur	NOMpro	Namur
,	PONfbl	,
qui	PROrel	que
me	PROper	je
vient	VERcjg	venir
naissant	VERppa	naître
de	PRE	de
mon	DETpos	mon
eritage	NOMcom	héritage
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
En	PRE	en
non	NOMcom	nom
Dieu	NOMpro	Dieu
,	PONfbl	,
dist	VERcjg	dire
la	DETdef	le
royne	NOMcom	reine
,	PONfbl	,
ce	PROdem	ce
ne	ADVneg	ne
weil	VERcjg	vouloir
je	PROper	je
pas	ADVneg	pas
que	CONsub	que
vous	PROper	vous
la	PROper	il
vendez	VERcjg	vendre
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
que	PROint	que
ferais	VERcjg	ferir
je	PROper	je
dont	ADVgen	donc
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
dit	VERcjg	dire
la	DETdef	le
royne	NOMcom	reine
,	PONfbl	,
je	PROper	je
vous	PROper	vous
presterais	VERcjg	presterir
vint	DETcar	vingt
mil	DETcar	mille
livres	NOMcom	livre
a	PRE	a
rendre	VERinf	rendre
as	PRE.DETdef	à.le
issues	NOMcom	issue
,	PONfbl	,
et	CONcoo	et
ainsi	ADVgen	ainsi
sera	VERcjg	estre
sauvee	VERppe	sauver
a	PRE	a
vous	PROper	vous
et	CONcoo	et
a	PRE	a
voz	DETpos	vostre
oirs	NOMcom	hoir
,	PONfbl	,
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
que	CONsub	que
vous	PROper	vous
me	PROper	je
jurez	VERcjg	jurer
sor	PRE	sor
sainz	NOMcom	saint
que	CONsub	que
dedenz	PRE	dedans
le	DETdef	le
mois	NOMcom	mois
que	PROrel	que
vous	PROper	vous
serez	VERcjg	être
revenuz	VERppe	revenir
en	PRE	en
Constantinoble	NOMpro	Constantinople
,	PONfbl	,
vous	PROper	vous
m'	PROper	je
envoierez	VERcjg	envoyer
l'	DETdef	le
emperiz	NOMcom	empire
,	PONfbl	,
car	CONcoo	car
je	PROper	je
la	PROper	il
desir	VERcjg	desirrer
mout	ADVgen	mout
a	PRE	a
veoir	VERinf	vëoir
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Certes	ADVgen	certes
,	PONfbl	,
dit	VERcjg	dire
cil	PROdem	cel
qui	PROrel	que
ne	ADVneg	ne
s'	PROper	soi
i	PROadv	i
sot	VERcjg	savoir
garder	VERinf	garder
,	PONfbl	,
volentiers.”Et	ADVgen	volentiers
li	PROper	il
jura	VERcjg	jurer
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
royne	NOMcom	reine
li	PROper	il
delivra	VERcjg	délivrer
vint	DETcar	vingt
mil	DETcar	mille
livres	NOMcom	livre
,	PONfbl	,
et	CONcoo	et
prist	VERcjg	prendre
congiet	NOMcom	congié
a	PRE	a
li	PROper	il
,	PONfbl	,
et	CONcoo	et
au	PRE.DETdef	a
plus	ADVgen	plus
tost	ADVgen	tost
qu'	PROrel	que
il	PROper	il
pot	VERcjg	pöoir
s'	PROper	soi
en	PROadv	en
rala	VERcjg	raler
en	PRE	en
Constantinoble	NOMpro	Constantinople
.	PONfrt	.

Et	CONcoo	et
sachiez	VERcjg	savoir
de	PRE	de
voyr	ADJqua	voir
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
avoit	VERcjg	avoir
que	PROrel	que
targier	VERinf	targer
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
fu	VERcjg	estre
revenuz	VERppe	revenir
,	PONfbl	,
si	ADVgen	si
dit	VERcjg	dire
a	PRE	a
l'	DETdef	le
emperriz:“Dame	NOMcom	emperiz
,	PONfbl	,
la	DETdef	le
royne	NOMcom	reine
m'	PROper	je
a	VERcjg	avoir
presté	VERppe	prester
vint	DETcar	vingt
mil	DETcar	mille
livres	NOMcom	livre
sor	PRE	sor
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Namur	NOMpro	Namur
,	PONfbl	,
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
qu'	CONsub	que
il	PROimp	il
me	PROper	je
couvint	VERcjg	convenir
jurer	VERinf	jurer
que	CONsub	que
je	PROper	je
vous	PROper	vous
i	PROadv	i
envoyeroye	VERcjg	envoyer
dedenz	PRE	dedans
le	DETdef	le
mois	NOMcom	mois
que	PROrel	que
je	PROper	je
seroie	VERcjg	estre
revenuz	VERppe	revenir
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
dit	VERcjg	dire
la	DETdef	le
dame	NOMcom	dame
,	PONfbl	,
qui	PROrel	que
desiroit	VERcjg	désirer
l'	DETdef	le
aler	VERinf	aler
,	PONfbl	,
vous	PROper	vous
en	PROadv	en
tenrez	VERcjg	tenir
bien	ADVgen	bien
convent	NOMcom	couvent
et	CONcoo	et
sauverez	VERcjg	sauver
vostre	DETpos	vostre
serement	NOMcom	serment
se	CONsub	se
Dieu	NOMpro	Dieu
plest.”Lors	NOMcom	plaistor
fist	VERcjg	faire
li	DETdef	le
empereres	NOMcom	empereur
appareillier	VERinf	appareiller
quatre	DETcar	quatre
navies	NOMcom	navie
armees	VERppe	armer
,	PONfbl	,
et	CONcoo	et
fist	VERcjg	faire
metre	VERinf	metre
dedenz	PRE	dedans
ce	PROdem	ce
que	CONsub	que
mestiers	NOMcom	mestier
fu	VERcjg	estre
,	PONfbl	,
et	CONcoo	et
fist	VERcjg	faire
entrer	VERinf	entrer
l'	DETdef	le
empereris	NOMcom	empererris
dedenz	ADVgen	dedans
,	PONfbl	,
et	CONcoo	et
chevaliers	NOMcom	chevalier
et	CONcoo	et
aubalestriés	NOMcom	aubalestrier
.	PONfrt	.

Et	CONcoo	et
la	PROper	il
commande	VERcjg	commander
a	PRE	a
Dieu	NOMpro	Dieu
,	PONfbl	,
a	PRE	a
teile	DETind	tel
eure	NOMcom	heure
c'	CONsub	que
onques	ADVgen	onque
puys	ADVgen	puis
ne	ADVneg	ne
la	PROper	il
vit	VERcjg	vëoir
.	PONfrt	.

Et	CONcoo	et
s'	PROper	soi
en	PROadv	en
vont	VERcjg	aler
coustoiant	VERppa	coutoiier
terre	NOMcom	terre
,	PONfbl	,
et	CONcoo	et
nagerent	VERcjg	nager
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
vindrent	VERcjg	venir
a	PRE	a
droit	ADJqua	droit
port	NOMcom	port
de	PRE	de
salu	NOMcom	salut
.	PONfrt	.

Lors	ADVgen	lors
li	PROper	il
furent	VERcjg	estre
appareilliés	VERppe	appareiller
chevaucheures	NOMcom	chevauchure
