Racompter	VERinf	raconter
!	PONfrt	!

”	PONpdr	”
Si	ADVgen	si
n'	ADVneg	ne
estoit	VERcjg	estre
cueur	NOMcom	cueur
si	ADVgen	si
dur	ADJqua	dur
à	PRE	à
qui	PROrel	que
elle	PROper	elle
ne	ADVneg	ne
fist	VERcjg	faire
pitié	NOMcom	pitié
.	PONfrt	.

Ceste	DETdem	cest
douleur	NOMcom	douleur
dura	VERcjg	durer
plus	ADVgen	plus
de	PRE	de
huit	DETcar	huit
jours	NOMcom	jour
sans	PRE	sans
cesser	VERinf	cesser
.	PONfrt	.

Et	CONcoo	et
Guenelet	NOMpro	Ganelet
vient	VERcjg	venir
et	CONcoo	et
parle	VERcjg	parler
au	PRE.DETdef	a
roy	NOMcom	roi
comme	CONsub	comme
Ponthus	NOMpro	Pontus
le	PROper	il
requiert	VERcjg	requerre
et	CONcoo	et
prie	VERcjg	priier
de	PRE	de
lui	PROper	il
donner	VERinf	donner
sa	DETpos	son
fille	NOMcom	fille
.	PONfrt	.

Si	ADVgen	si
le	PROper	il
flate	VERcjg	flater
et	CONcoo	et
gree	VERcjg	gréer
et	CONcoo	et
dit	VERcjg	dire
qu'	CONsub	que
i	PROper	il
la	PROper	il
servira	VERcjg	servir
et	CONcoo	et
honnourera	VERcjg	honorer
et	CONcoo	et
gardera	VERcjg	garder
le	DETdef	le
royaume	NOMcom	royaume
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
Ponthus	NOMpro	Pontus
lui	PROper	il
a	VERcjg	avoir
donné	VERppe	donner
or	NOMcom	or
et	CONcoo	et
argentplus	NOMcom	argentul
vaillant	ADJqua	vaillant
que	CONsub	que
tout	DETind	tout
le	DETdef	le
royaume	NOMcom	royaume
ne	ADVneg	ne
vault	VERcjg	valoir
.	PONfrt	.

Si	ADVgen	si
lelui	PROper	le
offre	VERcjg	ofrir
et	CONcoo	et
dit	VERcjg	dire
:“Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
vous	PROper	vous
prie	VERcjg	priier
,	PONfbl	,
allez	VERcjg	aler
parler	VERinf	parler
à	PRE	à
vostre	DETpos	vostre
fille	NOMcom	fille
,	PONfbl	,
qu'	CONsub	que
elle	PROper	elle
se	PROper	soi
veulle	VERcjg	vouloir
absentir	VERinf	absentir
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
vieulx	ADJqua	vieux
;	PONfbl	;
si	ADVgen	si
ne	ADVneg	ne
sceut	VERcjg	savoir
que	PROrel	que
dire	VERinf	dire
,	PONfbl	,
et	CONcoo	et
fait	VERcjg	faire
tant	ADVgen	tant
Guenelet	NOMpro	Ganelet
par	PRE	par
son	DETpos	son
soutil	ADJqua	sotil
engin	NOMcom	engin
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
se	PROper	soi
consent	VERcjg	consentir
à	PRE	à
ce	PROdem	ce
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
roy	NOMcom	roi
vient	VERcjg	venir
à	PRE	à
sa	DETpos	son
fille	NOMcom	fille
et	CONcoo	et
la	PROper	il
conforte	VERcjg	conforter
le	DETdef	le
plus	ADVgen	plus
beau	ADVgen	beau
qu'	PROrel	que
il	PROper	il
peult	VERcjg	pouvoir
et	CONcoo	et
lui	PROper	il
dit	VERcjg	dire
que	CONsub	que
desconford	NOMcom	déconfort
ne	ADVneg	ne
lui	PROper	il
fait	VERcjg	faire
que	ADVgen	que
grief	NOMcom	grief
,	PONfbl	,
et	CONcoo	et
sans	PRE	sans
lui	PROper	il
porter	VERinf	porter
aide	NOMcom	aide
,	PONfbl	,
à	PRE	à
lui	PROper	il
ne	CONcoo	ne
à	PRE	à
son	DETpos	son
royaume	NOMcom	royaume
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
que	CONsub	que
Ponthus	NOMpro	Pontus
le	PROper	il
requiert	VERcjg	requerre
de	PRE	de
la	PROper	il
donner	VERinf	donner
à	PRE	à
Guenelet	NOMpro	Ganelet
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
qui	PROrel	que
tant	ADVgen	tant
l'	PROper	il
ayme	VERcjg	aimer
,	PONfbl	,
dit	VERcjg	dire
,	PONfbl	,
puis	PRE	puis
qu'	CONsub	que
il	PROimp	il
ne	ADVneg	ne
lui	PROper	il
plest	VERcjg	plaire
,	PONfbl	,
qu'	CONsub	que
elle	PROper	elle
ne	ADVneg	ne
l'	PROper	il
avra	VERcjg	avoir
pas	ADVneg	pas
,	PONfbl	,
maiz	ADVgen	mais
qu'	CONsub	que
elle	PROper	elle
se	PROper	soi
conforte	VERcjg	conforter
.	PONfrt	.

Si	ADVgen	si
vient	VERcjg	venir
à	PRE	à
Guenellet	NOMpro	Ganellet
et	CONcoo	et
lui	PROper	il
dit	VERcjg	dire
que	CONsub	que
sa	DETpos	son
fille	NOMcom	fille
ne	ADVneg	ne
vouloit	VERcjg	vouloir
avoir	VERinf	avoir
nul	DETind	nul
mary	NOMcom	mari
quant	CONsub	cant
à	PRE	à
present.“Comme	NOMcom	présente
,	PONfbl	,
dit	VERcjg	dire
Guenelet,me	NOMpro	Ganelome
refuse	VERcjg	refuser
elle	PROper	elle
?	PONfrt	?

Il	PROimp	il
n'	ADVneg	ne
en	PROadv	en
sera	VERcjg	estre
pas	ADVneg	pas
du	PRE.DETdef	de.le
tout	PROind	tout
à	PRE	à
son	DETpos	son
dangier	NOMcom	dangier
.	PONfbl	.
”	PONpdr	”
Si	ADVgen	si
vint	VERcjg	venir
à	PRE	à
elle	PROper	elle
et	CONcoo	et
la	PROper	il
blandit	VERcjg	blandir
et	CONcoo	et
lui	PROper	il
use	VERcjg	user
de	PRE	de
tresbeau	ADJqua	tresbeau
langage	NOMcom	langage
et	CONcoo	et
comme	CONsub	comme
il	PROper	il
la	PROper	il
pense	VERcjg	penser
à	PRE	à
servir	VERinf	servir
et	CONcoo	et
obeïr	VERinf	obéir
et	CONcoo	et
estre	VERinf	estre
dame	NOMcom	dame
du	PRE.DETdef	de.le
tout	PROind	tout
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
riens	PROind	rien
ne	ADVneg	ne
sera	VERcjg	estre
fait	VERppe	faire
fors	ADVgen	fors
par	PRE	par
son	DETpos	son
commandement	NOMcom	commandement
au	PRE.DETdef	a
royaume	NOMcom	royaume
,	PONfbl	,
et	CONcoo	et
comme	CONsub	comme
il	PROper	il
a	VERcjg	avoir
grant	ADJqua	grant
tresor	NOMcom	tresor
de	PRE	de
son	DETpos	son
feu	ADJqua	feu
sire	NOMcom	seignor
qui	PROrel	que
fu	VERcjg	estre
gaengnié	VERppe	gäaignier
sur	PRE	sur
les	DETdef	le
Sarrazins	NOMpro	Sarrasin
,	PONfbl	,
lequel	PROrel	lequel
il	PROper	il
lui	PROper	il
a	VERcjg	avoir
donné	VERppe	donner
et	CONcoo	et
le	DETdef	le
porte	NOMcom	porte
par	PRE	par
lectres.Et	NOMcom	lectreset
lui	PROper	il
moustra	VERcjg	montrer
.	PONfrt	.

Mout	ADVgen	mout
lui	PROper	il
flate	VERcjg	flater
,	PONfbl	,
m	PROper	me
me	PROper	je
peult	VERcjg	pouvoir
commander	VERinf	commander
ce	PROdem	ce
qu'	PROrel	que
il	PROimp	il
lui	PROper	il
plaira	VERcjg	plaire
,	PONfbl	,
mais	CONcoo	mais
pour	PRE	pour
mourir	VERinf	mourir
je	PROper	je
actenderay	VERcjg	actendre
toute	DETind	tout
l'	DETdef	le
annee	NOMcom	anee
.	PONfrt	.

Aprés	ADVgen	après
ne	ADVneg	ne
di	VERcjg	dire
ge	PROper	je
mie	ADVneg	mie
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
l'	PROper	il
obeïsse	VERcjg	obéir
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Voire	ADVgen	voir
,	PONfbl	,
dit	VERcjg	dire
Guenelet	NOMpro	Ganelet
,	PONfbl	,
vous	PROper	vous
faictes	VERcjg	faire
refus	NOMcom	refus
de	PRE	de
moy	PROper	moi
et	CONcoo	et
ne	ADVneg	ne
voulez	VERcjg	vouloir
obeïr	VERinf	obéir
aux	PRE.DETdef	à.le
lectres	NOMcom	lectre
de	PRE	de
vostre	DETpos	vostre
feu	ADJqua	feu
seigneur	NOMcom	seigneur
,	PONfbl	,
que	CONsub	que
vous	PROper	vous
disiés	VERcjg	dire
que	CONsub	que
vous	PROper	vous
aymiez	VERcjg	aimer
tant	ADVgen	tant
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
estoit	VERcjg	estre
chose	NOMcom	chose
que	PROrel	que
vous	PROper	vous
ne	ADVneg	ne
feissiez	VERcjg	faire
pour	PRE	pour
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
ne	ADVneg	ne
daignez	VERcjg	deignier
obeïr	VERinf	obéir
sa	DETpos	son
priere	NOMcom	prière
ne	CONcoo	ne
sa	DETpos	son
lectre	NOMcom	lectre
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
ne	ADVneg	ne
daignez	VERcjg	deignier
obeïr	VERinf	obéir
aux	PRE.DETdef	à.le
commandemens	NOMcom	commandement
de	PRE	de
monseigneur	NOMcom	monseigneur
vostre	DETpos	vostre
pere	NOMcom	père
.	PONfrt	.

Par	PRE	par
la	DETdef	le
foy	NOMcom	foi
que	PROrel	que
je	PROper	je
lui	PROper	il
doy	VERcjg	devoir
,	PONfbl	,
se	CONsub	se
vous	PROper	vous
ne	ADVneg	ne
prenez	VERcjg	prendre
autre	DETind	autre
conseil	NOMcom	conseil
,	PONfbl	,
je	PROper	je
doubte	VERcjg	douter
que	CONsub	que
n'	ADVneg	ne
en	PROadv	en
soiez	VERcjg	estre
courouchiee.”Si	VERppe	courroucer
la	DETdef	le
menace	NOMcom	menace
quant	CONsub	cant
par	PRE	par
bel	ADJqua	bel
ne	ADVneg	ne
la	PROper	il
peult	VERcjg	pouvoir
avoir	VERinf	avoir
.	PONfrt	.

Et	CONcoo	et
au	PRE.DETdef	a
fort	ADJqua	fort
dit	VERppe	dire
,	PONfbl	,
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
a	VERcjg	avoir
l'	DETdef	le
octroy	NOMcom	octroi
de	PRE	de
son	DETpos	son
feu	ADJqua	feu
seigneur	NOMcom	seigneur
et	CONcoo	et
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
son	DETpos	son
pere	NOMcom	père
,	PONfbl	,
qu'	CONsub	que
elle	PROper	elle
le	PROper	il
fera	VERcjg	faire
,	PONfbl	,
veulle	VERcjg	vouloir
ou	CONcoo	o
nom.“Voire	NOMcom	nommoire
,	PONfbl	,
dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
suis	VERcjg	être
je	PROper	je
en	PRE	en
ce	PROdem	ce
parti	VERppe	partir
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Ouil	ADVgen	öil
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
par	PRE	par
ma	DETpos	mon
foy	NOMcom	foi
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Vous	PROper	vous
verrez	VERcjg	voir
bien	ADVgen	bien
qu'	CONsub	que
il	PROimp	il
en	PROadv	en
sera	VERcjg	estre
;	PONfbl	;
avant	ADVgen	avant
me	PROper	je
lairoye	VERcjg	laisser
coupper	VERinf	couper
l'	DETdef	le
ung	ADJind	un
membre	NOMcom	membre
aprés	PRE	après
l'	DETdef	le
autre	PROind	autre
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Voire	ADVgen	voir
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
ce	PROdem	ce
sera	VERcjg	estre
veu	VERppe	voir
tantost	ADVgen	tantôt
.	PONfbl	.
”	PONpdr	”
Si	ADVgen	si
s'	PROper	soi
en	PROadv	en
part	VERcjg	partir
tout	ADVgen	tout
forsené	VERppe	forsener
,	PONfbl	,
car	CONcoo	car
il	PROper	il
ne	ADVneg	ne
cuidoit	VERcjg	cuidier
pas	ADVneg	pas
faillir	VERinf	falir
à	PRE	à
l'	DETdef	le
avoir	VERinf	avoir
.	PONfrt	.

Sidone	NOMpro	Sidone
fut	VERcjg	être
mout	ADVgen	mout
esbahie	VERppe	esbäir
et	CONcoo	et
pensa	VERcjg	penser
à	PRE	à
son	DETpos	son
cueur	NOMcom	cueur
que	CONsub	que
ce	PROdem	ce
n'	ADVneg	ne
estoitpas	VERcjg	estoiter
la	DETdef	le
premiere	ADJqua	premier
faulseté	NOMcom	fausseté
et	CONcoo	et
traïson	NOMcom	träison
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
faicte	VERppe	faire
,	PONfbl	,
et	CONcoo	et
doubte	VERcjg	douter
que	CONsub	que
leslectres	NOMcom	lélectre
ne	ADVneg	ne
fussent	VERcjg	estre
fausses	ADJqua	faux
,	PONfbl	,
car	CONcoo	car
autrefois	ADVgen	autrefois
avoit	VERcjg	avoir
il	PROper	il
donné	VERppe	donner
à	PRE	à
entendre	VERinf	entendre
que	CONsub	que
Ponthus	NOMpro	Pontus
estoit	VERcjg	estre
mort	VERppe	mourir
.	PONfrt	.

Si	ADVgen	si
appella	VERcjg	appeler
trois	DETcar	trois
escuiers	NOMcom	escuier
et	CONcoo	et
deux	DETcar	deux
chambellens	NOMcom	chambellant
qu'	PROrel	que
elle	PROper	elle
avoit	VERcjg	avoir
,	PONfbl	,
et	CONcoo	et
appelle	VERcjg	appeler
Elios	NOMpro	Elios
et	CONcoo	et
deux	DETcar	deux
autres	ADJind	autre
damoiselles	NOMcom	damoiselle
et	CONcoo	et
leur	PROper	leur
dit	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
se	PROper	soi
doubtoit	VERcjg	douter
de	PRE	de
Guenelet	NOMpro	Ganelet
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
estoit	VERcjg	estre
bien	ADVgen	bien
chault	ADJqua	chaut
de	PRE	de
la	PROper	il
cuider	VERinf	cuidier
avoir	VERinf	avoir
si	ADVgen	si
tost	ADVgen	tost
ou	CONcoo	o
par	PRE	par
bel	ADJqua	bel
ou	CONcoo	o
par	PRE	par
lay,“Si	NOMcom	lai
est	VERcjg	estre
malicieux	ADJqua	malicieux
et	CONcoo	et
par	PRE	par
aventure	NOMcom	aventure
vouldroit	VERcjg	vouloir
ouvrer	VERinf	ouvrer
de	PRE	de
force	NOMcom	force
.	PONfrt	.

Si	ADVgen	si
yay	VERcjg	yer
pensé	VERppe	penser
que	CONsub	que
nous	PROper	nous
nous	PROper	nous
mectrons	VERcjg	mettre
en	PRE	en
celle	DETdem	cil
tour	NOMcom	tour
là	ADVgen	là
,	PONfbl	,
et	CONcoo	et
faisons	VERcjg	faire
porter	VERinf	porter
du	PRE.DETdef	de.le
vivre	VERinf	vivre
et	CONcoo	et
là	ADVgen	là
nous	PROper	nous
tendrons	VERcjg	tenir
jusques	PRE	jusque
à	PRE	à
ce	PROdem	ce
que	CONsub	que
nous	PROper	nous
ayons	VERcjg	avoir
secours	NOMcom	secours
d'	PRE	de
aucuns	PROind	aucun
de	PRE	de
noz	DETpos	notre
amis	NOMcom	ami
ou	CONcoo	o
des	PRE.DETdef	de.le
barons	NOMcom	baron
ou	CONcoo	o
ouy	VERcjg	ouïr
le	DETdef	le
certain	ADJqua	certain
de	PRE	de
mon	DETpos	mon
seigneur	NOMcom	seigneur
Ponthus	ADJqua	pontus
”	PONpdr	”
.	PONfrt	.

Ilz	PROper	il
dient	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
a	VERcjg	avoir
bien	ADVgen	bien
dit	VERppe	dire
;	PONfbl	;
si	ADVgen	si
fut	VERcjg	être
fait	VERppe	faire
.	PONfrt	.

Si	ADVgen	si
firent	VERcjg	faire
porter	VERinf	porter
pain	NOMcom	pain
et	CONcoo	et
vin	NOMcom	vin
en	PRE	en
boutailles	NOMcom	boutaille
et	CONcoo	et
en	PRE	en
barilz	NOMcom	baril
et	CONcoo	et
en	PRE	en
cruches	NOMcom	crouche
,	PONfbl	,
et	CONcoo	et
chars	NOMcom	chair
et	CONcoo	et
fourmages	NOMcom	formage
et	CONcoo	et
tout	PROind	tout
quanque	PROrel	cant
ilz	PROper	il
peurent	VERcjg	pouvoir
tant	ADVgen	tant
comme	CONsub	comme
ilz	PROper	il
ourent	VERcjg	avoir
loisir	NOMcom	loisir
,	PONfbl	,
et	CONcoo	et
fermerent	VERcjg	fermer
le	DETdef	le
huys	NOMcom	huis
avecques	PRE	avec
barres	NOMcom	barre
,	PONfbl	,
et	CONcoo	et
porterent	VERcjg	porter
roches	NOMcom	roche
et	CONcoo	et
quanque	PROrel	cant
qu'	PROrel	que
ilz	PROper	il
peurent	VERcjg	pouvoir
trouver	VERinf	trouver
pour	PRE	pour
la	PROper	il
deffendre	VERinf	défendre
.	PONfrt	.

Si	ADVgen	si
avoit	VERcjg	avoir
pensé	VERppe	penser
Guenelet	NOMpro	Ganelet
de	PRE	de
la	PROper	il
prendre	VERinf	prendre
à	PRE	à
force	NOMcom	force
et	CONcoo	et
lui	PROper	il
faire	VERinf	faire
oultrage	NOMcom	outrage
s'	CONsub	se
elle	PROper	elle
ne	ADVneg	ne
s'	PROper	soi
i	PROadv	i
vouloit	VERcjg	vouloir
absentir	VERinf	absentir
.	PONfrt	.

Si	ADVgen	si
la	PROper	il
cuida	VERcjg	cuidier
trouver	VERinf	trouver
en	PRE	en
sa	DETpos	son
chambre	NOMcom	chambre
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
ne	ADVneg	ne
la	PROper	il
trouva	VERcjg	trouver
,	PONfbl	,
si	ADVgen	si
cherssa	VERcjg	cherser
les	DETdef	le
gardes	NOMcom	garde
robes	NOMcom	robe
,	PONfbl	,
et	CONcoo	et
au	PRE.DETdef	a
fort	NOMcom	fort
une	DETndf	un
damoiselle	NOMcom	damoiselle
lui	PROper	il
dit	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
s'	PROper	soi
estoit	VERcjg	estre
retraicte	VERppe	retraire
en	PRE	en
celle	DETdem	cil
tour	NOMcom	tour
et	CONcoo	et
comme	CONsub	comme
elle	PROper	elle
l'	PROper	il
avoit	VERcjg	avoir
vitailliee	VERppe	vitaillier
et	CONcoo	et
garnie	VERppe	garnir
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
l'	PROper	il
ouit	VERcjg	ouïr
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
cuida	VERcjg	cuidier
forsener	VERinf	forsener
.	PONfrt	.

Il	PROper	il
vint	VERcjg	venir
devant	ADVgen	devant
et	CONcoo	et
l'	PROper	il
appella	VERcjg	appeler
mout	ADVgen	mout
doulcement	ADVgen	doucement
,	PONfbl	,
qu'	CONsub	que
elle	PROper	elle
lui	PROper	il
ouvrist	VERcjg	ouvrir
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
par	PRE	par
sa	DETpos	son
foy	NOMcom	foi
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
lui	PROper	il
feroit	VERcjg	faire
nul	DETind	nul
ennuy	NOMcom	ennui
.	PONfrt	.

Mais	CONcoo	mais
Sidone	NOMpro	Sidone
,	PONfbl	,
qui	PROrel	que
bien	ADVgen	bien
savoit	VERcjg	savoir
sa	DETpos	son
desloyaulté	NOMcom	déloyauté
,	PONfbl	,
lui	PROper	il
dit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
y	PROadv	y
entreroit	VERcjg	entrer
ja	ADVgen	ja
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
vit	VERcjg	vëoir
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
y	PROadv	y
pouoit	VERcjg	pouvoir
entrer	VERinf	entrer
par	PRE	par
celui	DETdem	cel
art	NOMcom	art
,	PONfbl	,
si	ADVgen	si
la	PROper	il
menacha	VERcjg	menacher
fort	ADVgen	fort
et	CONcoo	et
jura	VERcjg	jurer
qu'	CONsub	que
i	PROper	il
la	PROper	il
prendroit	VERcjg	prendre
à	PRE	à
force	NOMcom	force
etqu'il	PRE.PROrel	en.lequel
en	PROadv	en
feroit	VERcjg	faire
sa	DETpos	son
meschine	NOMcom	meschine
se	CONsub	se
elle	PROper	elle
ne	ADVneg	ne
vouloit	VERcjg	vouloir
estre	VERinf	estre
sa	DETpos	son
femme	NOMcom	femme
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
elle	PROper	elle
esleust	VERcjg	eslire
lequel	PROrel	lequel
qu'	PROrel	que
elle	PROper	elle
vouldroit.“Haa	VERcjg	vouloir
”	PONpdr	”
,	PONfbl	,
dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
qui	PROrel	que
fu	VERcjg	estre
marrie	VERppe	marrir
d'	PRE	de
ouir	VERinf	ouïr
ces	DETdem	ce
diverses	ADJqua	divers
parolles,“traystre	NOMcom	parlostre
,	PONfbl	,
vous	PROper	vous
n'	ADVneg	ne
y	PROadv	y
avendrez	VERcjg	advenir
ja	ADVgen	ja
,	PONfbl	,
seDieu	VERppe	sivre
plest	VERcjg	plaire
,	PONfbl	,
et	CONcoo	et
mourrez	VERcjg	mourir
de	PRE	de
male	ADJqua	mal
mort	NOMcom	mort
de	PRE	de
ceste	DETdem	cest
faulse	ADJqua	faux
entreprinse	NOMcom	entreprise
.	PONfbl	.
”	PONpdr	”
Lors	ADVgen	lors
se	PROper	soi
courouche	VERcjg	courroucer
et	CONcoo	et
dit	VERcjg	dire
que	CONsub	que
,	PONfbl	,
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
en	PROadv	en
a	VERcjg	avoir
tant	ADVgen	tant
fait	VERppe	faire
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
parachevera	VERcjg	parachever
,	PONfbl	,
quoy	PROrel	quoi
qu'	PROrel	que
il	PROper	il
en	PROadv	en
doye	VERcjg	devoir
avenir	VERinf	avenir
.	PONfrt	.

Si	ADVgen	si
print	VERcjg	prendre
le	DETdef	le
roy	NOMcom	roi
de	PRE	de
paour	NOMcom	peur
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
raliast	VERcjg	rallier
riens	PROind	rien
contre	PRE	contre
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
le	PROper	il
mist	VERcjg	mettre
em	PRE	en
prison	NOMcom	prison
,	PONfbl	,
et	CONcoo	et
vint	VERcjg	venir
aux	PRE.DETdef	à.le
bourgois	NOMcom	bourgeois
et	CONcoo	et
leur	PROper	leur
dit	VERcjg	dire
comme	CONsub	comme
Sidone	NOMpro	Sidone
lui	PROper	il
avoit	VERcjg	avoir
esté	VERppe	être
donnee	VERppe	donner
de	PRE	de
son	DETpos	son
mary	NOMcom	mari
par	PRE	par
bonnes	ADJqua	bon
lectres	NOMcom	lectre
et	CONcoo	et
aussi	ADVgen	aussi
son	DETpos	son
pere	NOMcom	père
la	ADVgen	là
lui	PROper	il
avoit	VERcjg	avoir
acordee	VERppe	acorder
,	PONfbl	,
et	CONcoo	et
comme	CONsub	comme
il	PROper	il
a	VERcjg	avoir
sentu	VERppe	sentir
qu'	CONsub	que
elle	PROper	elle
veult	VERcjg	vouloir
estre	VERinf	estre
mariee	VERppe	marïer
à	PRE	à
ung	DETndf	un
certain	ADJind	certain
homme	NOMcom	homme
de	PRE	de
neant	PROind	nïent
qui	PROrel	que
pillera	VERcjg	piller
et	CONcoo	et
herra	VERcjg	herrer
cest	DETdem	cest
païs.“Mais	NOMcom	paysai
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
se	CONsub	se
je	PROper	je
l'	PROper	il
ay	VERcjg	avoir
,	PONfbl	,
je	PROper	je
vous	PROper	vous
tendray	VERcjg	tenir
vos	DETpos	votre
franchises	NOMcom	franchise
et	CONcoo	et
libertez	NOMcom	liberté
et	CONcoo	et
vous	PROper	vous
garderay	VERcjg	garder
comme	CONsub	comme
la	DETdef	le
pierre	NOMcom	piere
en	PRE	en
l'	DETdef	le
or	NOMcom	or
.	PONfrt	.

Si	ADVgen	si
ay	VERcjg	avoir
mis	VERppe	metre
monseigneur	NOMcom	monseigneur
le	DETdef	le
roy	NOMcom	roi
en	PRE	en
chambre	NOMcom	chambre
,	PONfbl	,
car	CONcoo	car
il	PROper	il
est	VERcjg	estre
tout	ADVgen	tout
radoté	VERppe	radoter
et	CONcoo	et
n'	ADVneg	ne
a	VERcjg	avoir
point	ADVneg	point
de	PRE	de
sens	NOMcom	sens
;	PONfbl	;
si	ADVgen	si
se	PROper	soi
absentiroit	VERcjg	absantir
tost	ADVgen	tost
au	PRE.DETdef	a
fol	ADJqua	fol
couraige	NOMcom	courage
de	PRE	de
sa	DETpos	son
fille	NOMcom	fille
.	PONfrt	.

Si	ADVgen	si
seroit	VERcjg	estre
le	DETdef	le
païs	NOMcom	päis
perdu	VERppe	perdre
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
avenoit	VERcjg	advenir
ce	PROdem	ce
qu'	PROrel	que
ilz	PROper	il
penssent	VERcjg	penser
,	PONfbl	,
mais	CONcoo	mais
je	PROper	je
les	PROper	il
en	PROadv	en
garderay	VERcjg	garder
bien	ADVgen	bien
,	PONfbl	,
au	PRE.DETdef	a
plaisir	NOMcom	plaisir
Dieu	NOMpro	Dieu
et	CONcoo	et
à	PRE	à
l'	DETdef	le
aide	NOMcom	aide
de	PRE	de
vous	PROper	vous
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
bien	NOMcom	bien
et	CONcoo	et
sauvement	NOMcom	sauvement
de	PRE	de
Bretaigne	NOMpro	Bretaingne
.	PONfbl	.
”	PONpdr	”
Si	ADVgen	si
donnoit	VERcjg	donner
largement	ADVgen	largement
à	PRE	à
ceulx	PROdem	celui
qu'	PROrel	que
il	PROper	il
pensoit	VERcjg	penser
qui	PROrel	que
lui	PROper	il
peussent	VERcjg	pouvoir
nuyre	VERinf	nuire
,	PONfbl	,
et	CONcoo	et
le	PROper	il
faisoit	VERcjg	faire
en	PRE	en
telle	DETind	tel
maniere	NOMcom	manière
qu'	CONsub	que
ilz	PROper	il
cuidoient	VERcjg	cuidier
qu'	CONsub	que
il	PROper	il
deist	VERcjg	dire
voir	ADJqua	voir
,	PONfbl	,
pour	PRE	pour
quoy	PROrel	quoi
nul	PROind	nul
ne	ADVneg	ne
se	PROper	soi
osoit	VERcjg	oser
bougier	VERinf	bougier
;	PONfbl	;
et	CONcoo	et
aussi	ADVgen	aussi
il	PROper	il
avoit	VERcjg	avoir
mout	ADVgen	mout
de	PRE	de
soudoyers	NOMcom	soudoiier
estrangiers	ADJqua	estrangier
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
eust	VERcjg	avoir
parlé	VERppe	parler
avec	PRE	avec
les	DETdef	le
bourgois	NOMcom	bourgeois
et	CONcoo	et
avec	PRE	avec
le	DETdef	le
peuple	NOMcom	peuple
,	PONfbl	,
il	PROper	il
vint	VERcjg	venir
à	PRE	à
la	DETdef	le
tour	NOMcom	tour
et	CONcoo	et
l'	PROper	il
assault	VERcjg	assaillir
.	PONfrt	.

Si	ADVgen	si
estoient	VERcjg	être
cinqhommes	NOMcom	cinque
et	CONcoo	et
quatre	DETcar	quatre
femmes	NOMcom	femme
qui	PROrel	que
grosses	ADJqua	gros
roches	NOMcom	roche
lui	PROper	il
laissoient	VERcjg	laisser
cheoir	VERinf	chëoir
endroit	PRE	endroit
l'	DETdef	le
uis	NOMcom	uis
et	CONcoo	et
deffendirent	VERcjg	défendre
la	DETdef	le
tour	NOMcom	tour
