ENEAS	ADVgen	ens
;	PONfbl	;
sor	PRE	sor
nos	PROper	nos
firent	VERcjg	faire
desmesurance	NOMcom	desmesurance
,	PONfbl	,
ge	PROper	je
n'	ADVneg	ne
i	PROadv	i
sai	VERcjg	savoir
autre	DETind	autre
desfiance	NOMcom	desfïance
;	PONfbl	;
des	ADVgen	des
qu'	CONsub	que
il	PROper	il
firent	VERcjg	faire
sor	PRE	sor
nos	PROper	nos
folie	NOMcom	folie
,	PONfbl	,
si	ADVgen	si
sorent	VERcjg	savoir
il	PROper	il
,	PONfbl	,
n'	ADVneg	ne
en	PROadv	en
dotez	VERcjg	doter
mie	ADVneg	mie
,	PONfbl	,
que	CONsub	que
nos	PROper	nos
ne	ADVneg	ne
lor	PROper	il
volons	VERcjg	vouloir
nul	DETind	nul
bien	NOMcom	bien
et	CONcoo	et
que	CONsub	que
nos	PROper	nos
nes	ADVneg.PROper	ne
amons	VERcjg	amer
de	PRE	de
rien	PROind	rien
;	PONfbl	;
de	PRE	de
lor	DETpos	lor
part	NOMcom	part
vint	VERcjg	venir
primes	ADVgen	prim
li	DETdef	le
maus	NOMcom	mal
.	PONfrt	.

Demain	ADVgen	demain
soion	VERcjg	être
tuit	PROind	tot
es	PRE.DETdef	en.le
chevaus	NOMcom	cheval
,	PONfbl	,
lo	DETdef	le
siege	NOMcom	siège
lor	PROper	il
aluns	VERcjg	aller
tenir	VERinf	tenir
.	PONfrt	.

Nos	PROper	nos
nes	ADVneg.PROper	ne
an	PROadv	en
devons	VERcjg	devoir
pas	ADVneg	pas
garnir	VERinf	garnir
;	PONfbl	;
l'en	PROind	loin
doit	VERcjg	devoir
grever	VERinf	grever
son	DETpos	son
enemi	NOMcom	ennemi
et	CONcoo	et
si	ADVgen	si
doit	VERcjg	devoir
l'	DETdef	le
an	PROind	on
bien	ADVgen	bien
faire	VERinf	faire
issi	ADVgen	issi
,	PONfbl	,
que	CONsub	que
l'	DETdef	le
an	PROind	on
ne	ADVneg	ne
l'en	PROind	loin
doit	VERcjg	devoir
pas	ADVneg	pas
garnir	VERinf	garnir
desi	ADVgen	deci
qu'	CONsub	que
il	PROper	il
viegne	VERcjg	venir
au	PRE.DETdef	a
ferir	VERinf	férir
.	PONfbl	.
”	PONpdr	”
Cele	DETdem	cel
parolle	NOMcom	parole
creanterent	VERcjg	crëanter
tuit	DETind	tot
li	DETdef	le
baron	NOMcom	baron
qui	PROrel	que
iluec	ADVgen	illuec
erent	VERcjg	être
,	PONfbl	,
par	PRE	par
main	NOMcom	main
les	PROper	il
iront	VERcjg	aler
asaillir	VERinf	assalir
;	PONfbl	;
ja	ADVgen	ja
n'	ADVneg	ne
i	PROadv	i
cuident	VERcjg	cuidier
a	PRE	a
tens	NOMcom	temps
venir	VERinf	venir
,	PONfbl	,
que	CONsub	que
li	DETdef	le
Troïen	NOMpro	Troien
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
fuient	VERcjg	fuir
,	PONfbl	,
mais	CONcoo	mais
molt	ADVgen	moult
sont	VERcjg	estre
fol	ADJqua	fol
quant	CONsub	cant
il	PROper	il
lo	PROper	le
cuident	VERcjg	cuidier
:	PONfbl	:
issi	ADVgen	issi
ne	ADVneg	ne
s'	PROper	soi
an	PROadv	en
iront	VERcjg	aler
il	PROper	il
pas	ADVneg	pas
.	PONfrt	.

Bien	ADVgen	bien
avoit	VERcjg	avoir
oï	VERppe	öir
Eneas	NOMpro	Eneas
que	CONsub	que
Turnus	NOMpro	Turnus
asanblot	VERcjg	assembler
sa	DETpos	son
gent	NOMcom	gent
;	PONfbl	;
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
atardoient	VERcjg	atarder
noient	PROind	néant
,	PONfbl	,
et	CONcoo	et
nuit	NOMcom	nuit
et	CONcoo	et
jor	NOMcom	jor
faisoit	VERcjg	faire
ovrer	VERinf	ovrer
et	CONcoo	et
son	DETpos	son
chastel	NOMcom	chastel
bien	ADVgen	bien
afermer	VERinf	afferme
;	PONfbl	;
il	PROper	il
n'	ADVneg	ne
avoit	VERcjg	avoir
talant	NOMcom	talent
de	PRE	de
foïr	VERinf	fuir
.	PONfrt	.

Ses	DETpos	son
bretesches	NOMcom	bretèche
fist	VERcjg	faire
bien	ADVgen	bien
garnir	VERinf	garnir
et	CONcoo	et
adrecier	VERinf	adrecier
les	DETdef	le
monteors	NOMcom	montëor
et	CONcoo	et
afermer	VERinf	afferme
les	DETdef	le
aleors	NOMcom	alëor
;	PONfbl	;
tot	ADVgen	tot
anviron	ADVgen	environ
par	PRE	par
les	DETdef	le
paliz	NOMcom	paliz
fist	VERcjg	faire
andrecier	VERinf	endrecier
espiez	NOMcom	espiet
forbiz	VERppe	forbir
,	PONfbl	,
ansoignes	NOMcom	ensoigne
,	PONfbl	,
lances	NOMcom	lance
et	CONcoo	et
escuz	NOMcom	escu
,	PONfbl	,
granz	ADJqua	grant
pierres	NOMcom	piere
metre	VERinf	metre
et	CONcoo	et
peus	NOMcom	pous
aguz	ADJqua	agu
;	PONfbl	;
enhaster	VERinf	enhaster
fist	VERcjg	faire
granz	ADJqua	grant
besagües	NOMcom	besague
et	CONcoo	et
deleoires	NOMcom	deloire
esmolües	VERppe	esmoudre
,	PONfbl	,
alvens	NOMcom	auvent
fist	VERcjg	faire
faire	VERinf	faire
de	PRE	de
desus	ADVgen	desus
et	CONcoo	et
les	DETdef	le
lancieres	NOMcom	lanciere
au	PRE.DETdef	a
pié	NOMcom	pié
jus	ADVgen	jus
;	PONfbl	;
granz	ADJqua	grant
chars	NOMcom	chair
fist	VERcjg	faire
defors	ADVgen	defors
atachier	VERinf	atachier
,	PONfbl	,
que	CONsub	que
,	PONfbl	,
quant	CONsub	cant
vanra	VERcjg	venir
lo	DETdef	le
depecier	VERinf	depecier
et	CONcoo	et
cil	PROdem	cel
voldront	VERcjg	voloir
amont	ADVgen	amont
monter	VERinf	monter
,	PONfbl	,
que	CONsub	que
l'	DETdef	le
an	PROind	on
lor	PROper	il
laist	VERcjg	laisser
les	DETdef	le
chars	NOMcom	chair
aler	VERinf	aler
:	PONfbl	:
qui	PROrel	que
conseüz	VERppe	consivre
an	PROadv	en
estera	VERcjg	ester
,	PONfbl	,
a	PRE	a
grant	ADJqua	grant
poines	NOMcom	peine
an	PROadv	en
resordra	VERcjg	ressordre
.	PONfrt	.

Cent	DETcar	cent
ansoignes	NOMcom	ensoigne
mist	VERcjg	mettre
el	PRE.DETdef	en
donjon	NOMcom	donjon
et	CONcoo	et
en	PRE	en
mileu	NOMcom	milieu
son	DETpos	son
confanon	NOMcom	gonfanon
,	PONfbl	,
qui	PROrel	que
fu	VERcjg	estre
de	PRE	de
porpre	NOMcom	porpre
o	PRE	o
listes	NOMcom	liste
d'	PRE	de
or	NOMcom	or
;	PONfbl	;
soz	PRE	soz
Troie	NOMpro	Troie
le	PROper	il
conquist	VERcjg	conquerre
Hector	NOMpro	Hector
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
Proteselaus	NOMpro	Protelaus
ocist	VERcjg	ocire
,	PONfbl	,
qui	PROrel	que
la	DETdef	le
premiere	ADJord	premier
joste	NOMcom	joste
fist	VERcjg	faire
;	PONfbl	;
premiers	ADJord	premier
i	PROadv	i
vint	VERcjg	venir
o	PRE	o
son	DETpos	son
esforz	NOMcom	effort
,	PONfbl	,
premiers	ADJord	premier
josta	VERcjg	joster
,	PONfbl	,
premiers	ADJord	premier
fu	VERcjg	estre
morz	VERppe	morir
.	PONfrt	.

Molt	ADVgen	moult
ert	VERcjg	être
riches	ADJqua	riche
li	DETdef	le
confanons	NOMcom	gonfanon
;	PONfbl	;
mil	PROcar	mille
que	CONsub	que
d'	PRE	de
ensoignes	NOMcom	ensoigne
de	PRE	de
penons	NOMcom	penon
d'	PRE	de
or	NOMcom	or
broudees	VERppe	brouder
de	PRE	de
mainte	DETind	maint
guise	NOMcom	guise
i	PROadv	i
venteloient	VERcjg	venteler
a	PRE	a
la	DETdef	le
bise	NOMcom	bise
.	PONfrt	.

Molt	ADVgen	moult
par	ADVgen	par
senblot	VERcjg	sembler
fiers	ADJqua	fier
li	DETdef	le
chastiaus	NOMcom	château
et	CONcoo	et
a	PRE	a
mervoille	NOMcom	merveille
par	ADVgen	par
ert	VERcjg	être
biaus	ADJqua	bel
,	PONfbl	,
de	PRE	de
viande	NOMcom	viande
ert	VERcjg	être
bien	ADVgen	bien
raanpliz	VERppe	ramplir
et	CONcoo	et
de	PRE	de
bons	ADJqua	bon
homes	NOMcom	homme
bien	ADVgen	bien
garniz	VERppe	garnir
,	PONfbl	,
qui	PROrel	que
furent	VERcjg	estre
molt	ADVgen	moult
bien	ADVgen	bien
duit	VERppe	duire
de	PRE	de
guerre	NOMcom	guerre
.	PONfrt	.

Li	DETdef	le
chastiaus	NOMcom	château
sist	VERcjg	sëoir
an	PRE	en
blanche	ADJqua	blanc
terre	NOMcom	terre
;	PONfbl	;
por	PRE	por
ce	PROdem	ce
distrent	VERcjg	dire
li	DETdef	le
Troïan	NOMpro	Troian
que	CONsub	que
il	PROper	il
avroit	VERcjg	avoir
nom	NOMcom	nom
Montauban	NOMpro	Montauban
.	PONfrt	.

Quant	CONsub	quand
Eneas	NOMpro	Eneas
ot	VERcjg	avoir
apresté	VERppe	aprester
et	CONcoo	et
son	DETpos	son
chastel	NOMcom	chastel
tot	ADVgen	tot
ordené	VERppe	ordonner
,	PONfbl	,
çaus	PROdem	cil
a	VERcjg	avoir
loëz	VERppe	louer
qui	PROrel	que
deffandroient	VERcjg	defendre
et	CONcoo	et
çals	PROdem	cil
qui	PROrel	que
el	PRE.DETdef	en
chastel	NOMcom	chastel
seroient	VERcjg	estre
;	PONfbl	;
partot	ADVgen	partout
ot	VERcjg	avoir
mis	VERppe	metre
arbelestiers	NOMcom	arbalétier
et	CONcoo	et
ses	DETpos	son
serjanz	NOMcom	sergent
et	CONcoo	et
ses	DETpos	son
archiers	NOMcom	archier
;	PONfbl	;
mil	DETcar	mille
chevaliers	NOMcom	chevalier
aparoilla	VERcjg	apareillier
,	PONfbl	,
que	PROrel	que
,	PONfbl	,
des	ADVgen	des
que	CONsub	que
li	DETdef	le
besoinz	NOMcom	besoing
sera	VERcjg	estre
,	PONfbl	,
qui	PROrel	que
tendront	VERcjg	tenir
lo	DETdef	le
tornoiement	NOMcom	tornoiement
fors	ADVgen	fors
del	PRE.DETdef	de
chastel	NOMcom	chastel
contre	PRE	contre
la	DETdef	le
gent	NOMcom	gent
.	PONfrt	.

Des	ADVgen	des
qu'	CONsub	que
Eneas	NOMpro	Eneas
vint	VERcjg	venir
an	PRE	en
la	DETdef	le
terre	NOMcom	terre
et	CONcoo	et
qu'	CONsub	que
esmeüe	VERppe	esmovoir
fu	VERcjg	estre
la	DETdef	le
guerre	NOMcom	guerre
,	PONfbl	,
Venus	NOMpro	Venus
la	DETdef	le
deesse	NOMcom	desse
d'	PRE	de
amor	NOMcom	amor
ert	VERcjg	être
de	PRE	de
son	DETpos	son
fil	NOMcom	fil
an	PRE	en
grant	ADJqua	grant
freor	NOMcom	frëor
,	PONfbl	,
qui	PROrel	que
anclos	VERppe	enclore
ert	VERcjg	être
a	PRE	a
Montauban	NOMpro	Montauban
.	PONfrt	.

El	PROper	il
vint	VERcjg	venir
a	PRE	a
son	DETpos	son
seignor	NOMcom	seignor
Vulcan	NOMpro	Vulcan
,	PONfbl	,
qui	PROrel	que
molt	ADVgen	moult
ert	VERcjg	être
mestre	ADJqua	maistre
de	PRE	de
forgier	VERinf	forgier
or	NOMcom	or
et	CONcoo	et
argent	NOMcom	argent
,	PONfbl	,
fer	NOMcom	fer
et	CONcoo	et
acier	NOMcom	acier
.	PONfrt	.

El	PROper	il
l'	PROper	il
acola	VERcjg	accoler
estroitement	ADVgen	étroitement
et	CONcoo	et
beisa	VERcjg	baisier
lo	PROper	le
cent	DETcar	cent
foiz	NOMcom	foiz
et	CONcoo	et
cent	PROcar	cent
,	PONfbl	,
molt	ADVgen	moult
lo	PROper	le
blandit	VERcjg	blandir
et	CONcoo	et
losanja	VERcjg	losengier
.	PONfrt	.

Il	PROper	il
li	PROper	il
demande	VERcjg	demander
que	PROrel	que
ele	PROper	il
a	VERcjg	avoir
;	PONfbl	;
se	CONsub	se
requerre	VERinf	requerre
lo	PROper	le
velt	VERcjg	vouloir
de	PRE	de
rien	PROind	rien
que	PROrel	que
faire	VERinf	faire
puisse	VERcjg	pöoir
,	PONfbl	,
el	PROper	il
l'	PROper	il
avra	VERcjg	avoir
bien	ADVgen	bien
.	PONfrt	.

“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
ele	PROper	il
,	PONfbl	,
que	PROint	que
feras	VERcjg	faire
?	PONfrt	?

Ge	PROper	je
voi	VERcjg	vëoir
que	CONsub	que
mes	DETpos	mon
fiz	NOMcom	fils
Eneas	NOMpro	Eneas
est	VERcjg	estre
arivez	VERppe	ariver
an	PRE	en
Lonbardie	NOMpro	Lombardie
o	PRE	o
asez	ADVgen	assez
po	ADVgen	poi
de	PRE	de
compaignie	NOMcom	compagnie
;	PONfbl	;
vers	PRE	vers
lo	DETdef	le
rivage	NOMcom	rivage
s'	PROper	soi
est	VERcjg	estre
antrait	VERppe	entraire
,	PONfbl	,
an	PRE	en
un	DETndf	un
tertre	NOMcom	tertre
a	VERcjg	avoir
un	DETndf	un
chastel	NOMcom	chastel
fait	VERppe	faire
;	PONfbl	;
n'	ADVneg	ne
a	VERcjg	avoir
nul	DETind	nul
secors	NOMcom	secors
ne	CONcoo	ne
nul	DETind	nul
rados	NOMcom	rados
,	PONfbl	,
iluec	ADVgen	illuec
est	VERcjg	estre
o	PRE	o
sa	DETpos	son
gent	NOMcom	gent
anclos	VERppe	enclore
.	PONfrt	.

Turnus	NOMpro	Turnus
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
ses	DETpos	son
enemis	NOMcom	ennemi
,	PONfbl	,
nel	ADVneg.PROper	ne
velt	VERcjg	vouloir
consantir	VERinf	consentir
el	PRE.DETdef	en
païs	NOMcom	päis
,	PONfbl	,
semont	VERcjg	semondre
son	DETpos	son
ost	NOMcom	ost
,	PONfbl	,
sa	DETpos	son
gent	NOMcom	gent
aüne	VERcjg	äuner
,	PONfbl	,
a	PRE	a
mon	DETpos	mon
fil	NOMcom	fil
velt	VERcjg	vouloir
faire	VERinf	faire
rancune	NOMcom	rancune
.	PONfrt	.

Aserra	VERcjg	assëoir
lou	PROper	il
an	PRE	en
Montauban	NOMpro	Montauban
,	PONfbl	,
mais	CONcoo	mais
bien	ADVgen	bien
lo	PROper	le
puet	VERcjg	pöoir
tenir	VERinf	tenir
un	DETndf	un
an	NOMcom	an
,	PONfbl	,
car	CONcoo	car
garniz	VERppe	garnir
est	VERcjg	estre
bien	ADVgen	bien
de	PRE	de
vitaille	NOMcom	vitaille
;	PONfbl	;
ou	PROrel	où
bien	ADVgen	bien
puisse	VERcjg	pöoir
tenir	VERinf	tenir
bataille	NOMcom	bataille
,	PONfbl	,
buenes	ADJqua	bun
armes	NOMcom	arme
li	PROper	il
covanroit	VERcjg	covenir
,	PONfbl	,
que	CONsub	que
,	PONfbl	,
se	CONsub	se
Turnus	NOMpro	Turnus
l'	PROper	il
aatisoit	VERcjg	aatir
de	PRE	de
conbatre	VERinf	combatre
soi	PROper	soi
anvers	PRE	envers
lui	PROper	il
,	PONfbl	,
cors	NOMcom	corps
contre	PRE	contre
cors	NOMcom	corps
tuit	ADVgen	tot
sol	ADJqua	sol
il	PROper	il
dui	PROcar	deus
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
eüst	VERcjg	avoir
armes	NOMcom	arme
covenables	ADJqua	covenable
,	PONfbl	,
a	VERcjg	avoir
es	VERcjg	être
son	DETpos	son
cors	NOMcom	corps
bien	ADVgen	bien
deffansables	ADJqua	defansable
.	PONfrt	.

Ce	PROdem	ce
te	PROper	tu
demant	VERcjg	demander
et	CONcoo	et
te	PROper	tu
requier	VERcjg	requérir
;	PONfbl	;
or	ADVgen	or
ai	VERcjg	avoir
besoin	NOMcom	besoing
de	PRE	de
ton	DETpos	ton
mestier	NOMcom	mestier
.	PONfrt	.

Se	CONsub	se
joïr	VERinf	jöir
vels	VERcjg	vouloir
mes	ADVgen	mais
de	PRE	de
m'	DETpos	mon
amor	NOMcom	amor
,	PONfbl	,
or	ADVgen	or
la	PROper	il
deser	VERcjg	desservir
par	PRE	par
ton	DETpos	ton
labor	NOMcom	labor
:	PONfbl	:
molt	ADVgen	moult
me	PROper	je
doiz	VERcjg	devoir
bien	ADVgen	bien
lo	DETdef	le
jor	NOMcom	jor
servir	VERinf	servir
,	PONfbl	,
que	CONsub	que
la	DETdef	le
nuit	NOMcom	nuit
puez	VERcjg	pöoir
o	PRE	o
moi	PROper	je
gesir	VERinf	gésir
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
tu	PROper	tu
as	VERcjg	avoir
auques	ADVgen	auques
d'	PRE	de
ahan	NOMcom	ahan
,	PONfbl	,
bien	ADVgen	bien
t'	PROper	tu
en	PROadv	en
rendrai	VERcjg	rendre
lo	DETdef	le
contrepan	NOMcom	contrepan
.	PONfbl	.
”	PONpdr	”
Vulcans	NOMpro	Vulcan
oï	VERcjg	öir
que	CONsub	que
sa	DETpos	son
moillier	NOMcom	moillier
lo	PROper	le
requeroit	VERcjg	requerre
de	PRE	de
son	DETpos	son
mestier	NOMcom	mestier
,	PONfbl	,
otroie	VERcjg	otroiier
li	PROper	il
molt	ADVgen	moult
dolcement	ADVgen	doucement
qu'	CONsub	que
il	PROper	il
li	PROper	il
feroit	VERcjg	faire
a	PRE	a
son	DETpos	son
talant	NOMcom	talent
,	PONfbl	,
et	CONcoo	et
beisa	VERcjg	baisier
l'	PROper	il
an	PROadv	en
cent	DETcar	cent
foiz	NOMcom	foiz
ou	CONcoo	o
plus	ADVgen	plus
.	PONfrt	.

Cele	DETdem	cel
nuit	NOMcom	nuit
jut	VERcjg	jesir
o	PRE	o
lui	PROper	il
Venus	NOMpro	Venus
,	PONfbl	,
et	CONcoo	et
fist	VERcjg	faire
de	PRE	de
li	PROper	il
ce	PROdem	ce
que	PROrel	que
lui	PROper	il
plot	VERcjg	plaire
et	CONcoo	et
tot	DETind	tot
sun	DETpos	son
bon	ADJqua	bon
tant	ADVgen	tant
com	CONsub	come
il	PROper	il
pot	VERcjg	pöoir
.	PONfrt	.

Set	DETcar	sept
anz	NOMcom	an
avoit	VERcjg	avoir
toz	ADVgen	tot
acompliz	VERppe	accomplir
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
fu	VERcjg	estre
mes	ADVgen	mais
de	PRE	de
li	PROper	il
saisiz	VERppe	saisir
,	PONfbl	,
ne	CONcoo	ne
en	PRE	en
un	DETndf	un
lit	NOMcom	lit
o	PRE	o
li	PROper	il
ne	ADVneg	ne
jut	VERcjg	jesir
,	PONfbl	,
por	PRE	por
grant	ADJqua	grant
ire	NOMcom	ire
qui	PROrel	que
antr'	PRE	entre
aus	PROper	il
fut	VERcjg	être
;	PONfbl	;
l'	DETdef	le
acheison	NOMcom	ochaison
de	PRE	de
cel	DETdem	cil
maltalant	NOMcom	maltalent
voil	VERcjg	vouloir
demostrer	VERinf	démontrer
asez	ADVgen	assez
briemant	ADVgen	briément
.	PONfrt	.

Vulcan	NOMpro	Vulcan
sot	VERcjg	savoir
bien	ADVgen	bien
an	PRE	en
fin	NOMcom	fin
sanz	PRE	sans
faille	NOMcom	faille
que	CONsub	que
Mars	NOMpro	Mars
,	PONfbl	,
qui	PROrel	que
ert	VERcjg	être
deus	NOMcom	dieu
de	PRE	de
bataille	NOMcom	bataille
,	PONfbl	,
amot	VERcjg	aimer
sa	DETpos	son
femme	NOMcom	femme
et	CONcoo	et
ele	PROper	il
lui	PROper	il
;	PONfbl	;
antrehaïrent	VERcjg	entrehäir
s'	PROper	soi
en	PROadv	en
andui	PROcar	ambedos
.	PONfrt	.

Vulcan	NOMpro	Vulcan
ert	VERcjg	être
mestres	NOMcom	maître
del	PRE.DETdef	de
mestier	NOMcom	mestier
et	CONcoo	et
deus	NOMcom	dieu
de	PRE	de
feu	NOMcom	feu
et	CONcoo	et
de	PRE	de
forgier	VERinf	forgier
;	PONfbl	;
de	PRE	de
fer	NOMcom	fer
fist	VERcjg	faire
une	DETndf	un
roi	NOMcom	roi
soltil	ADJqua	soltil
,	PONfbl	,
molt	ADVgen	moult
an	PROadv	en
furent	VERcjg	estre
dolgié	VERppe	dolgier
li	DETdef	le
fil	NOMcom	fil
;	PONfbl	;
antor	PRE	entor
son	DETpos	son
lit	NOMcom	lit
l'	PROper	il
aparoilla	VERcjg	apareillier
.	PONfrt	.

Des	ADVgen	des
que	CONsub	que
Mars	NOMpro	Mars
o	PRE	o
li	PROper	il
se	PROper	soi
colcha	VERcjg	couchier
,	PONfbl	,
des	ADVgen	des
qu'	CONsub	que
il	PROper	il
la	PROper	il
tint	VERcjg	tenir
antre	PRE	entre
ses	DETpos	son
braz	NOMcom	braz
,	PONfbl	,
si	ADVgen	si
asanbla	VERcjg	assembler
Vulcan	NOMpro	Vulcan
les	DETdef	le
laz	NOMcom	laz
,	PONfbl	,
enz	ADVgen	ens
an	PRE	en
la	DETdef	le
roi	NOMcom	roi
les	PROper	il
anmailla	VERcjg	emmaillier
,	PONfbl	,
trestoz	DETind	trestot
les	DETdef	le
deus	NOMcom	dieu
i	PROadv	i
amena	VERcjg	amener
et	CONcoo	et
mostra	VERcjg	mostrer
lor	PROper	il
tot	ADVgen	tot
an	PRE	en
apert	ADJqua	apert
cele	DETdem	cil
aventure	NOMcom	aventure
a	VERcjg	avoir
descovert	VERppe	descovrir
.	PONfrt	.

Cele	DETdem	cel
chose	NOMcom	chose
desplot	VERcjg	desplaire
as	PRE.DETdef	à.le
deus	NOMcom	dieu
;	PONfbl	;
por	PRE	por
quant	CONsub	cant
s'	PROper	soi
en	PROadv	en
i	PROadv	i
ot	VERcjg	avoir
il	PROper	il
de	PRE	de
teus	PROind	tel
qui	PROrel	que
volsissent	VERcjg	voloir
estre	VERinf	estre
alsement	ADVgen	aussement
laciez	VERppe	lacer
o	PRE	o
li	PROper	il
estroitement	ADVgen	étroitement
.	PONfrt	.

La	DETdef	le
deesse	NOMcom	desse
molt	ADVgen	moult
s'	PROper	soi
en	PROadv	en
marri	VERcjg	marrir
et	CONcoo	et
son	DETpos	son
seignor	NOMcom	seignor
molt	ADVgen	moult
anhaï	VERcjg	enhaïr
;	PONfbl	;
onc	ADVgen	onc
puis	ADVgen	puis
ne	ADVneg	ne
li	PROper	il
mostra	VERcjg	mostrer
amor	NOMcom	amor
ne	CONcoo	ne
bel	ADJqua	bel
sanblant	VERppa	semblant
jusqu'	PRE	jusque
a	PRE	a
cel	DETdem	cil
jor	NOMcom	jor
;	PONfbl	;
encor	ADVgen	encore
lo	PROper	le
feïst	VERcjg	faire
a	PRE	a
enviz	NOMcom	enviz
,	PONfbl	,
s'	CONsub	se
ele	PROper	il
ne	ADVneg	ne
volsist	VERcjg	voloir
que	CONsub	que
ses	DETpos	son
fiz	NOMcom	fils
aüst	VERcjg	avoir
hauberc	NOMcom	hauberc
et	CONcoo	et
escu	NOMcom	escu
fort	ADJqua	fort
por	PRE	por
garantir	VERinf	garantir
son	DETpos	son
cors	NOMcom	corps
de	PRE	de
mort	NOMcom	mort
;	PONfbl	;
ne	ADVneg	ne
fust	VERcjg	estre
por	PRE	por
sol	ADJqua	sol
les	DETdef	le
armes	NOMcom	arme
fere	VERinf	faire
,	PONfbl	,
a	PRE	a
piece	NOMcom	piece
nel	ADVneg.PROper	ne
prisast	VERcjg	prisier
el	PROper	il
gaire	ADVgen	gaire
.	PONfrt	.

Son	DETpos	son
maltalant	NOMcom	maltalent
li	PROper	il
pardona	VERcjg	pardoner
,	PONfbl	,
por	PRE	por
son	DETpos	son
besoin	NOMcom	besoing
se	PROper	soi
porpansa	VERcjg	porpenser
,	PONfbl	,
que	CONsub	que
l'	DETdef	le
an	PROind	on
doit	VERcjg	devoir
bien	ADVgen	bien
iluec	ADVgen	illuec
proier	VERinf	priier
ou	PROrel	où
l'en	PROind	loin
vielt	VERcjg	vouloir
auques	ADVgen	auques
esploitier	VERinf	esploitier
:	PONfbl	:
blandir	VERinf	blandir
et	CONcoo	et
losangier	VERinf	losengier
estuet	VERcjg	estovoir
et	CONcoo	et
sosploier	VERinf	sosploiier
,	PONfbl	,
qui	PROrel	que
mes	ADVgen	mais
ne	ADVneg	ne
puet	VERcjg	pöoir
.	PONfrt	.

La	DETdef	le
nuit	NOMcom	nuit
fu	VERcjg	estre
l'	DETdef	le
acordance	NOMcom	acordance
prise	VERppe	prendre
,	PONfbl	,
Venus	NOMpro	Venus
s'	PROper	soi
an	PROadv	en
est	VERcjg	estre
an	PRE	en
grande	ADJqua	grand
mise	VERppe	metre
por	PRE	por
esploitier	VERinf	esploitier
de	PRE	de
sa	DETpos	son
besoigne	NOMcom	besoigne
.	PONfrt	.

Vulcan	NOMpro	Vulcan
ne	ADVneg	ne
quist	VERcjg	quérir
onques	ADVgen	onque
esoinne	NOMcom	esoigne
,	PONfbl	,
l'	DETdef	le
andemain	NOMcom	endemain
est	VERcjg	estre
matin	NOMcom	matin
levez	VERppe	lever
,	PONfbl	,
toz	DETind	tot
ses	DETpos	son
ovriers	NOMcom	ovrier
a	VERcjg	avoir
apelez	VERppe	apeler
et	CONcoo	et
proia	VERcjg	prier
lor	PROper	il
d'	PRE	de
ancomancier	VERinf	encomencier
l'	PROper	il
ovraigne	NOMcom	ovraigne
a	PRE	a
faire	VERinf	faire
et	CONcoo	et
esploitier	VERinf	esploitier
.	PONfrt	.

Par	PRE	par
les	DETdef	le
forges	NOMcom	forge
lo	DETdef	le
feu	NOMcom	feu
alument	VERcjg	alumer
,	PONfbl	,
les	DETdef	le
fornaises	NOMcom	fournaise
ardent	VERcjg	ardre
et	CONcoo	et
fument	VERcjg	fumer
,	PONfbl	,
batent	VERcjg	battre
lo	DETdef	le
fer	NOMcom	fer
,	PONfbl	,
tenprent	VERcjg	temprer
l'	DETdef	le
acier	NOMcom	acier
.	PONfrt	.

Vulcan	NOMpro	Vulcan
comance	VERcjg	comencier
a	PRE	a
forgier	VERinf	forgier
;	PONfbl	;
li	DETdef	le
jingnor	NOMcom	jeûneur
fierent	VERcjg	ferir
asprement	ADVgen	âprement
,	PONfbl	,
qui	PROrel	que
batoient	VERcjg	battre
l'	DETdef	le
or	NOMcom	or
et	CONcoo	et
l'	DETdef	le
argent	NOMcom	argent
;	PONfbl	;
molt	ADVgen	moult
s'	PROper	soi
argüent	VERcjg	arguer
et	CONcoo	et
molt	ADVgen	moult
s'	PROper	soi
angoisent	VERcjg	angoissier
,	PONfbl	,
es	PRE.DETdef	en.le
anclumes	NOMcom	enclume
li	DETdef	le
martel	NOMcom	martel
croissent	VERcjg	croissir
.	PONfrt	.

Ne	ADVneg	ne
sai	VERcjg	savoir
que	PROrel	que
acontasse	VERcjg	acompter
anplois	ADJqua	emplois
:	PONfbl	:
n'	ADVneg	ne
i	PROadv	i
par	ADVgen	par
mist	VERcjg	mettre
pas	ADVneg	pas
Vulcan	NOMpro	Vulcan
dous	DETcar	deux
mois	NOMcom	mois
,	PONfbl	,
que	PROrel	que
les	DETdef	le
armes	NOMcom	arme
a	VERcjg	avoir
aprestees	VERppe	aprester
.	PONfrt	.

A	PRE	a
sa	DETpos	son
feme	NOMcom	femme
les	PROper	il
a	VERcjg	avoir
donees	VERppe	doner
;	PONfbl	;
bones	ADJqua	bon
furent	VERcjg	estre
,	PONfbl	,
el	PRE.DETdef	en
mont	NOMcom	monde
n'	ADVneg	ne
