Suvent	ADVgen	souvent
estre	VERinf	estre
pené	VERppe	pener
de	PRE	de
freit	NOMcom	froit
,	PONfbl	,
e	CONcoo	et
ki	PROrel	qui
ci	ADVgen	ci
amerent	VERcjg	aimer
teniebres	NOMcom	ténèbres
de	PRE	de
vices	NOMcom	vice
e	CONcoo	et
ne	ADVneg	ne
voldrent	VERcjg	vouloir
venirà	VERcjg	venir
veire	ADJqua	vair
lumiere	NOMcom	lumière
,	PONfbl	,
pur	PRE	pour
ceo	PROdem	ce
sunt	VERcjg	être
là	ADVgen	là
mis	VERppe	metre
en	PRE	en
granz	ADJqua	grant
tenebres	NOMcom	ténèbres
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“Ki	NOMcom	diti
iluec	ADVgen	illuec
serat	VERcjg	être
,	PONfbl	,
ne	ADVneg	ne
verrat	VERcjg	voir
mais	ADVgen	mais
lumiere	NOMcom	lumière
”	PONpdr	”
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
voldrent	VERcjg	vouloir
ci	ADVgen	ci
regehir	VERinf	rejehir
lur	DETpos	leur
pechiez	VERppe	pechié
,	PONfbl	,
si	ADVgen	si
serunt	VERcjg	être
dampnet	VERppe	damner
là	ADVgen	là
durablement	ADVgen	durablement
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
qu'	PROrel	que
il	PROper	il
ne	ADVneg	ne
voldrent	VERcjg	vouloir
ci	ADVgen	ci
oïr	VERinf	öir
ne	CONcoo	ne
veer	VERinf	vëer
bien	ADVgen	bien
,	PONfbl	,
si	ADVgen	si
serunt	VERcjg	être
là	ADVgen	là
replenit	VERppe	replenir
de	PRE	de
espontable	ADJqua	espontable
veue	VERppe	voir
e	CONcoo	et
de	PRE	de
chaitive	ADJqua	chétif
oïe	VERppe	öir
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
que	PROrel	que
il	PROper	il
pecherent	VERcjg	pechier
ci	ADVgen	ci
tut	ADVgen	tout
à	PRE	à
lur	DETpos	leur
volenté	NOMcom	volonté
,	PONfbl	,
par	PRE	par
dreit	NOMcom	droit
serunt	VERcjg	être
là	ADVgen	là
pené	VERppe	pener
par	PRE	par
tuz	DETind	tous
lur	DETpos	leur
menbres	NOMcom	membre
.	PONfrt	.

Murir	VERinf	mourir
desirrerunt	VERcjg	désirer
e	CONcoo	et
morz	VERppe	morir
lur	PROper	leur
fuirat	VERcjg	fuir
.	PONfrt	.

D.	PRE	de
:Cument	ADVint	comment
sunt	VERcjg	être
il	PROper	il
iluec	ADVgen	illuec
posed	VERppe	poser
?	PONfrt	?

M.	ADVint	mouint
:Lur	DETpos	cleur
chief	NOMcom	chief
sunt	VERcjg	être
turné	VERppe	tourner
de	PRE	de
desuz	ADVgen	dessous
e	CONcoo	et
li	DETdef	le
pié	NOMcom	pié
desus	ADVgen	desus
e	CONcoo	et
estendut	VERppe	étendre
en	PRE	en
peines	NOMcom	peine
.	PONfrt	.

D.	PRE	de
:Allas	NOMpro	Allas
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
fut	VERcjg	être
huem	NOMcom	homme
ned	ADJqua	net
,	PONfbl	,
qui	PROrel	que
tels	DETind	tel
peines	NOMcom	peine
avrat	VERcjg	avoir
?	PONfrt	?

M.	PROcar	mille
:Que	PROint	que
as	VERcjg	avoir
tu	PROper	tu
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
plures	VERcjg	pleurer
tu	PROper	tu
.	PONfrt	.

Li	DETdef	le
deable	NOMcom	diable
e	CONcoo	et
si	DETpos	son
menbre	NOMcom	membre
sulement	ADVgen	seulement
sufferunt	VERcjg	souffrir
ceo	PROdem	ce
.	PONfrt	.

D.	PRE	de
:Ki	PROint	qui
sunt	VERcjg	être
si	ADVgen	si
menbre	NOMcom	membre
?	PONfrt	?

M.	DETcar	mille
:Li	DETdef	ci
orguillus	ADJqua	orgueilleux
,	PONfbl	,
li	DETdef	le
envius	ADJqua	envif
,	PONfbl	,
li	DETdef	le
tricheur	NOMcom	tricheur
,	PONfbl	,
li	DETdef	le
parjuré	VERppe	parjurer
,	PONfbl	,
li	DETdef	le
luxurius,lihomicide	NOMcom	lusicieuise
,	PONfbl	,
li	DETdef	le
cruel	ADJqua	crüel
,	PONfbl	,
li	DETdef	le
larrun	NOMcom	larron
,	PONfbl	,
li	DETdef	le
aver	NOMcom	avoir
,	PONfbl	,
li	DETdef	le
avuiltre	NOMcom	avoiltre
,	PONfbl	,
li	DETdef	le
menteur	NOMcom	menteur
,	PONfbl	,
lidetraiur	NOMcom	lidetreur
,	PONfbl	,
li	DETdef	le
descordant	VERppa	décorder
ki	PROrel	qui
en	PRE	en
cez	DETdem	cist
mals	NOMcom	mal
ierent	VERcjg	être
pris	VERppe	prendre
,	PONfbl	,
surunt	VERcjg	être
es	PRE.DETdef	en.le
turmenz	NOMcom	tourment
que	PROrel	que
nus	PROper	nous
avum	VERcjg	avoir
dit	VERppe	dire
ça	ADVgen	ça
desus	ADVgen	desus
,	PONfbl	,
senz	PRE	sans
repairement	NOMcom	repairement
.	PONfrt	.

D.	ETR	de
:Di	VERcjg	cire
mei	PROper	moi
,	PONfbl	,
verrunt	VERcjg	voir
les	PROper	il
li	DETdef	le
buen	NOMcom	bon
?	PONfrt	?

M.	ETR	mil
:Oïl	ADVgen	ci
,	PONfbl	,
en	PRE	en
peine	NOMcom	peine
les	PROper	il
verrunt	VERcjg	voir
e	CONcoo	et
li	DETdef	le
mal	NOMcom	mal
devant	PRE	devant
le	DETdef	le
jugement	NOMcom	jugement
verrunt	VERcjg	voir
les	DETdef	le
buens	NOMcom	bon
en	PRE	en
glorie	NOMcom	gloire
.	PONfrt	.

Apres	PRE	après
le	DETdef	le
jugement	NOMcom	jugement
verrunt	VERcjg	voir
li	DETdef	le
buen	NOMcom	bon
les	DETdef	le
mals	NOMcom	mal
en	PRE	en
peines	NOMcom	peine
tuz	DETind	tous
tens	NOMcom	temps
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
mal	NOMcom	mal
ne	ADVneg	ne
verunt	VERcjg	voir
ja	ADVgen	ja
puis	ADVgen	puis
les	DETdef	le
buens	NOMcom	bon
.	PONfrt	.

D.	PROint	de.le
:N'avrunt	VERcjg	chavre
nul	DETind	nul
duel	NOMcom	duel
li	DETdef	le
buen	NOMcom	bon
,	PONfbl	,
cum	CONsub	comme
il	PROper	il
verrunt	VERcjg	voir
les	DETdef	le
mals	NOMcom	mal
issi	ADVgen	issi
pener	VERinf	pener
?	PONfrt	?

M.	DETcar	mille
:Nun	NOMcom	<unk>nom
.	PONfrt	.

Ja	ADVgen	ja
seit	VERcjg	être
ceo	PROdem	ce
que	CONsub	que
li	DETdef	le
perre	NOMcom	père
veie	VERcjg	voir
le	DETdef	le
fiz	NOMcom	fils
u	CONcoo	ou
li	DETdef	le
fiz	NOMcom	fils
le	DETdef	le
perre	NOMcom	père
en	PRE	en
peines	NOMcom	peine
u	CONcoo	ou
la	DETdef	le
merre	NOMcom	mère
la	DETdef	le
fille	NOMcom	fille
u	CONcoo	ou
la	DETdef	le
fille	NOMcom	fille
la	DETdef	le
merre	NOMcom	mère
u	CONcoo	ou
la	DETdef	le
dame	NOMcom	dame
sun	DETpos	son
seignur	NOMcom	seigneur
u	CONcoo	ou
li	DETdef	le
sires	NOMcom	seignor
s'	PROper	soi
espuse	VERcjg	épouser
,	PONfbl	,
ja	ADVgen	ja
n'	ADVneg	ne
avrunt	VERcjg	avoir
duel	NOMcom	duel
,	PONfbl	,
mais	CONcoo	mais
issi	ADVgen	issi
se	PROper	soi
deliterunt	VERcjg	déliter
à	PRE	à
els	PROper	eux
veeir	VERinf	voir
,	PONfbl	,
cum	CONsub	comme
nus	PROper	nous
faimes	VERcjg	faire
à	PRE	à
veer	VERinf	vëer
noer	VERinf	nöer
les	DETdef	le
peissuns	NOMcom	poisson
en	PRE	en
cel	DETdem	cil
ewe	NOMcom	eau
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“Li	ETR	Ditil
buens	ADJqua	bon
huem	NOMcom	homme
s'	PROper	soi
esleecerat	VERcjg	eslécer
en	PRE	en
Deu	NOMpro	Dieu
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
verrat	VERcjg	voir
la	DETdef	le
venjance	NOMcom	vengeance
des	PRE.DETdef	de.le
pecheurs	NOMcom	pécheur
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Dunt	PROrel	dont
ne	ADVneg	ne
preierunt	VERcjg	prier
il	PROper	il
pur	PRE	pour
els	PROper	eux
?	PONfrt	?

M.	DETcar	mille
:Nenil	NOMcom	chanil
,	PONfbl	,
ker	CONcoo	car
il	PROper	il
fereient	VERcjg	faire
contre	PRE	contre
Deu	NOMpro	Dieu
,	PONfbl	,
se	CONsub	se
il	PROper	il
preiouent	VERcjg	prier
pur	PRE	pour
les	DETdef	le
dampnez	VERppe	damner
,	PONfbl	,
ker	CONcoo	car
il	PROper	il
sunt	VERcjg	être
issiuni	VERcjg	issir
aDeu	VERppe	avoir
que	CONsub	que
tuit	DETind	tot
li	DETdef	le
jugement	NOMcom	jugement
Deu	NOMpro	Dieu
lur	PROper	leur
plaisent	VERcjg	plaire
e	CONcoo	et
il	PROper	il
se	PROper	soi
esleecent	VERcjg	eslecer
en	PRE	en
els	PROper	eux
.	PONfrt	.

D.	PRE	de
:En	NOMcom	<unk>
quel	DETint	quel
enfern	NOMcom	enfer
erent	VERcjg	être
li	DETdef	le
buen	NOMcom	bon
devant	PRE	devant
l'	DETdef	le
advenement	NOMcom	avoinement
Deu	NOMpro	Dieu
?	PONfrt	?

M.	ETR	mil
:El	PRE.DETdef	en
plus	ADVgen	plus
halt	ADJqua	haut
,	PONfbl	,
en	PRE	en
un	DETndf	un
liu	NOMcom	lieu
ki	PROrel	qui
ert	VERcjg	être
juint	VERppe	joindre
al	PRE.DETdef	à.le
plus	ADVgen	plus
bas	ADJqua	bas
,	PONfbl	,
el	PRE.PROrel	en.lequel
quel	PROrel	quel
il	PROper	il
se	PROper	soi
pueient	VERcjg	pouvoir
entreveer	VERinf	entrevëer
.	PONfrt	.

A	PRE	a
icels	PROdem	cil
ki	PROrel	qui
erent	VERcjg	être
iluec	ADVgen	illuec
,	PONfbl	,
ja	ADVgen	ja
seit	VERcjg	être
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
nen	ADVneg	ne
eussent	VERcjg	avoir
peines	NOMcom	peine
,	PONfbl	,
esteit	VERcjg	être
vis	ADJqua	vif
que	CONsub	que
il	PROper	il
erent	VERcjg	être
en	PRE	en
enfern	NOMcom	enfer
pur	PRE	pour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
erent	VERcjg	être
desevered	VERppe	dessévérer
del	PRE.DETdef	de
regne	NOMcom	règne
.	PONfrt	.

(	PONpga	(
A	PRE	a
cels	PROdem	cil
qui	PROrel	que
erent	VERcjg	être
el	PRE.DETdef	en
plus	ADVgen	plus
bas	ADJqua	bas
)	PONpdr	)
A	PRE	a
cels	PROdem	cil
ki	PROrel	qui
erent	VERcjg	être
el	PRE.DETdef	en
plus	ADVgen	plus
bas	ADJqua	bas
,	PONfbl	,
esteit	VERcjg	être
vis	ADJqua	vif
que	CONsub	que
ceo	PROdem	ce
esteit	VERcjg	être
suatume	NOMcom	söatume
de	PRE	de
pareis	NOMcom	paroi
epur	PRE	epour
ceo	PROdem	ce
preout	VERcjg	preu
li	DETdef	le
riches	ADJqua	riche
huem	NOMcom	homme
al	PRE.DETdef	à.le
Lazreque	NOMpro	Lazreque
illidegutast	VERcjg	illiguter
lewe	VERppe	laisser
en	PRE	en
la	DETdef	le
buche	NOMcom	bouche
.	PONfrt	.

D.	PRE	de
:Quele	DETint	quel
peine	NOMcom	peine
aveient	VERcjg	avoir
il	PROper	il
iluec	ADVgen	illuec
?	PONfrt	?

M.	DETpos	mon
:Teniebres	NOMcom	cénébre
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“A	NOMcom	dit
cels	PROdem	cil
qui	PROrel	que
habitouent	VERcjg	habiter
en	PRE	en
la	DETdef	le
regiun	NOMcom	région
d'	PRE	de
umbre	NOMcom	ombre
de	PRE	de
mort	NOMcom	mort
,	PONfbl	,
est	VERcjg	estre
nee	VERppe	naistre
luiserne.”Alquant	VERppa	luisir
d'	PRE	de
els	PROper	eux
erent	VERcjg	être
en	PRE	en
peines	NOMcom	peine
.	PONfrt	.

Nostre	DETpos	notre
sire	NOMcom	seignor
vint	VERcjg	venir
al	PRE.DETdef	à.le
suvrain	ADJqua	souverain
efern	NOMcom	effer
neissant	VERppa	naistre
pur	PRE	pour
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
delivrast	VERcjg	délivrer
cel	PROdem	cil
que	PROrel	que
deables	NOMcom	diable
aveit	VERcjg	avoir
pris	VERppe	prendre
.	PONfrt	.

Al	PRE.DETdef	à.le
plus	ADVgen	plus
bas	ADJqua	bas
descendiet	VERcjg	descendre
murant	VERppa	mourir
pur	PRE	pour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
rensist	VERcjg	rendre
cels	PROdem	cil
qui	PROrel	que
erent	VERcjg	être
en	PRE	en
prisun	NOMcom	prison
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“Tu	VERppe	ditil
dirras	VERcjg	dire
à	PRE	à
cels	PROdem	cil
ki	PROrel	qui
sunt	VERcjg	être
lïed:“Eissiez	VERppe	lier
vus	PROper	vous
en”e	NOMcom	ansel
à	PRE	à
cels	PROdem	cil
ki	PROrel	qui
sunt	VERcjg	être
en	PRE	en
teniebres:“Seiez	NOMcom	ténèbres
descuvert.”Lïez	VERppe	découvrir
apelet	VERcjg	appeler
cels	PROdem	cil
ki	PROrel	qui
erent	VERcjg	être
en	PRE	en
peines	NOMcom	peine
e	CONcoo	et
les	DETdef	le
altres	PROind	autre
qui	PROrel	que
erent	VERcjg	être
en	PRE	en
teniebres	NOMcom	ténèbres
.	PONfrt	.

Les	DETdef	le
uns	PROind	un
e	CONcoo	et
les	DETdef	le
altres	PROind	autre
deslïat	VERcjg	délier
li	DETdef	le
reis	NOMcom	roi
de	PRE	de
glorie	NOMcom	gloire
e	CONcoo	et
sis	ADVgen.PROper	si.le
amenat	VERcjg	amener
en	PRE	en
glorie	NOMcom	gloire
.	PONfrt	.

D.	ETR	de
:Cunuissent	VERcjg	connaître
se	PROper	soi
il	PROper	il
?	PONfrt	?

M.	DETcar	mille
:Les	DETdef	ci
anmes	NOMcom	âme
des	PRE.DETdef	de.le
buens	ADJqua	bon
humes	NOMcom	homme
cunuisseient	VERcjg	connaître
tuz	DETind	tous
les	DETdef	le
buens	NOMcom	bon
e	CONcoo	et
par	PRE	par
num	NOMcom	nom
e	CONcoo	et
par	PRE	par
lignages	NOMcom	lignage
,	PONfbl	,
les	DETdef	le
mals	NOMcom	mal
nees	VERppe	naistre
cunuissouent	VERcjg	connaître
tuz	PROind	tous
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
mal	NOMcom	mal
cunuisseient	VERcjg	connaître
les	DETdef	le
mals	NOMcom	mal
e	CONcoo	et
les	DETdef	le
buens	NOMcom	bon
qu'	PROrel	que
il	PROper	il
veent	VERcjg	vëoir
en	PRE	en
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
saveient	VERcjg	savoir
lur	DETpos	leur
nums	NOMcom	nom
,	PONfbl	,
si	ADVgen	si
cume	CONsub	comme
li	DETdef	le
riches	ADJqua	riche
huem	NOMcom	homme
sout	VERcjg	savoir
le	DETdef	le
nun	NOMcom	nom
d'	PRE	de
Abraham	NOMpro	Abraham
e	CONcoo	et
de	PRE	de
Lazre	NOMpro	Lazrah
.	PONfrt	.

D.	ADJqua	dire
:Prient	VERcjg	criembre
les	DETdef	le
anmes	NOMcom	âme
pur	PRE	pour
lur	DETpos	leur
amis	NOMcom	ami
?	PONfrt	?

M.	ETR	mil
:Li	DETdef	ci
buen	ADJqua	bon
hume	NOMcom	homme
prient	VERcjg	prier
pur	PRE	pour
cels	PROdem	cil
qu'	PROrel	que
il	PROper	il
amerent	VERcjg	aimer
en	PRE	en
Deu	NOMpro	Dieu
e	CONcoo	et
pur	PRE	pour
cels	PROdem	cil
kis	PROrel.PROper	qui.le
apelent	VERcjg	apeler
qu'	CONsub	que
il	PROper	il
seient	VERcjg	être
delivred	VERppe	délivrer
de	PRE	de
tuz	DETind	tous
mals	NOMcom	mal
.	PONfrt	.

D.	PRE	de
:Cument	ADVint	comment
prient	VERcjg	prier
il	PROper	il
?	PONfrt	?

M.	CONsub	meil
:Lur	DETpos	cleur
desirers	VERinf	désirer
est	VERcjg	estre
lur	DETpos	leur
oreisuns	NOMcom	oraison
.	PONfrt	.

Quanqu'	PROrel	cant
il	PROper	il
desirent	VERcjg	désirer
,	PONfbl	,
tost	ADVgen	tost
receverunt	VERcjg	recevoir
.	PONfrt	.

Nees	VERppe	naistre
lur	DETpos	leur
oreisun	NOMcom	oraison
est	VERcjg	estre
cruciement	NOMcom	cruciment
de	PRE	de
cors	NOMcom	corps
e	CONcoo	et
presentet	ADJqua	présenté
bienfaiz	NOMcom	bienfait
à	PRE	à
Deu	NOMpro	Dieu
.	PONfrt	.

E	CONcoo	et
nepurhuec	ADVgen	neporuec
il	PROper	il
n'	ADVneg	ne
uren	VERcjg	avoir
rien	PROind	rien
fors	PRE	fors
ceo	PROdem	ce
que	PROrel	que
Deus	NOMpro	Dieu
ordenat	VERcjg	ordonner
à	PRE	à
faire	VERinf	faire
e	CONcoo	et
altrement	ADVgen	autrement
orassent	VERcjg	orer
il	PROper	il
en	PRE	en
vain	ADJqua	vain
.	PONfrt	.

D.	PROint	de.le
:Unt	VERcjg	avoir
il	PROper	il
pleniere	ADJqua	plenier
goie	NOMcom	joie
?	PONfrt	?

M.	DETcar	mille
:Nenil	ADVgen	chanil
,	PONfbl	,
ker	CONcoo	car
si	ADVgen	si
cume	CONsub	comme
li	PROper	il
apeled	VERcjg	appeler
vienent	VERcjg	venir
al	PRE.DETdef	à.le
pasteiement	NOMcom	pastément
e	CONcoo	et
si	ADVgen	si
s'	PROper	soi
esleecent	VERcjg	eslecer
de	PRE	de
lur	DETpos	leur
reicevement	NOMcom	roicevement
e	CONcoo	et
si	ADVgen	si
sunt	VERcjg	être
curius	ADJqua	curieux
de	PRE	de
lur	DETpos	leur
amis	NOMcom	ami
ki	PROrel	qui
n'	ADVneg	ne
i	PROadv	i
sunt	VERcjg	être
,	PONfbl	,
e	CONcoo	et
cum	CONsub	comme
il	PROper	il
sunt	VERcjg	être
tuit	PROind	tot
asembled	VERppe	assembler
,	PONfbl	,
plus	ADVgen	plus
s'	PROper	soi
esgoissent	VERcjg	égouir
,	PONfbl	,
ensement	ADVgen	ensement
les	DETdef	le
anmes	NOMcom	âme
as	PRE.DETdef	à.le
buens	ADJqua	bon
humes	NOMcom	homme
se	PROper	soi
esleecent	VERcjg	eslecer
ore	ADVgen	or
de	PRE	de
lur	DETpos	leur
glorie	NOMcom	gloire
e	CONcoo	et
curius	ADJqua	curieux
sunt	VERcjg	être
de	PRE	de
nus	PROper	nous
ki	PROrel	qui
i	PROadv	i
desumes	VERcjg	devoir
.	PONfrt	.

Cum	CONsub	comme
il	PROper	il
receverunt	VERcjg	recevoir
lur	DETpos	leur
cors	NOMcom	corps
e	CONcoo	et
tuit	PROind	tot
s'	PROper	soi
asemblerunt	VERcjg	assembler
,	PONfbl	,
lores	ADVgen	lors
avrunt	VERcjg	avoir
il	PROper	il
pleniere	ADJqua	plenier
goie	NOMcom	joie
.	PONfrt	.

D.	PRE	de
:Quele	PROint	quel
est	VERcjg	estre
la	DETdef	le
maisun	NOMcom	maison
del	PRE.DETdef	de
perre	NOMcom	père
e	CONcoo	et
multes	DETind	moult
mansiuns	NOMcom	mansion
?	PONfrt	?

M.	CONcoo	mil
:La	DETdef	la
maisun	NOMcom	maison
del	PRE.DETdef	de
perre	NOMcom	père
est	VERcjg	estre
la	DETdef	le
visiun	NOMcom	vision
de	PRE	de
Deu	NOMpro	Dieu
le	DETdef	le
tut	ADVgen	tout
puissant	ADJqua	poissant
en	PRE	en
laquele	PROrel	lequel
li	DETdef	le
dreiturier	ADJqua	droiturier
se	PROper	soi
glorifient	VERcjg	glorifier
come	CONsub	come
en	PRE	en
Deu	NOMpro	Dieu
.	PONfrt	.

Diverses	ADJqua	divers
mansiuns	NOMcom	mansion
sunt	VERcjg	être
guerreduns	NOMcom	guerdon
par	PRE	par
desertes	NOMcom	deserte
.	PONfrt	.

D.	PROint	de.le
:Sevent	VERcjg	savoir
les	DETdef	le
anmes	NOMcom	âme
ceo	PROdem	ce
que	PROrel	que
nus	PROper	nous
faimes	VERcjg	faire
ici	ADVgen	ici
?	PONfrt	?

M.	ETR	mil
:Nel	ADVgen.PROper	si
sevent	VERcjg	savoir
pas	ADVneg	pas
iceles	PROdem	cil
ki	PROrel	qui
en	PRE	en
peines	NOMcom	peine
sunt	VERcjg	être
fors	PRE	fors
ceo	PROdem	ce
que	PROrel	que
li	DETdef	le
angele	NOMcom	ange
u	PROrel	où
li	DETdef	le
saint	NOMcom	saint
lur	PROper	leur
dient	VERcjg	dire
.	PONfrt	.

Iceles	DETdem	cil
quienenfern	NOMcom	confen
sunt	VERcjg	être
,	PONfbl	,
plus	ADVgen	plus
ne	ADVneg	ne
sevent	VERcjg	savoir
eles	PROper	il
que	PROrel	que
um	NOMcom	homme
fait	VERcjg	faire
ici	ADVgen	ici
que	CONsub	que
li	DETdef	le
vif	ADJqua	vif
sevent	VERcjg	savoir
que	CONsub	que
um	NOMcom	homme
fait	VERcjg	faire
là	ADVgen	là
.	PONfrt	.

Nepurhuec	ADVgen	neporuec
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
li	DETdef	le
prophete	NOMcom	prophète
sorent	VERcjg	savoir
alquantes	DETind	alquant
chosesque	NOMcom	chésuque
li	DETdef	le
altre	PROind	autre
ne	ADVneg	ne
sourent	VERcjg	savoir
,	PONfbl	,
nequedent	ADVgen	nequedent
neient	ADVgen	néant
tutes	DETind	tous
choses	NOMcom	chose
,	PONfbl	,
ensement	ADVgen	ensement
alquantes	DETind	alquant
anmes	NOMcom	âme
entres	PRE	entrès
les	DETdef	le
males	NOMcom	male
sevent	VERcjg	savoir
alquantes	DETind	alquant
choses	NOMcom	chose
que	PROrel	que
les	DETdef	le
altres	PROind	autre
ne	ADVneg	ne
sevent	VERcjg	savoir
,	PONfbl	,
ja	ADVgen	ja
seit	VERcjg	être
ceo	PROdem	ce
qu'	PROrel	que
eles	PROper	il
ne	ADVneg	ne
sacent	VERcjg	savoir
pas	ADVneg	pas
tutes	PROind	tous
fors	PRE	fors
celes	PROdem	cel
qui	PROrel	que
lur	PROper	leur
sunt	VERcjg	être
demustrees	VERppe	démontrer
devinement	ADVgen	divinement
u	CONcoo	ou
de	PRE	de
cels	PROdem	cil
qui	PROrel	que
muerent	VERcjg	mourir
e	CONcoo	et
là	ADVgen	là
vienent	VERcjg	venir
,	PONfbl	,
lur	PROper	leur
seient	VERcjg	être
anunciees	VERppe	annoncer
.	PONfrt	.

D.	PROint	de.le
:Puent	VERcjg	comver
anmes	NOMcom	âme
apareistre	VERinf	aparoir
quant	CONsub	cant
eles	PROper	il
vuelent	VERcjg	voloir
?	PONfrt	?

M.	DETcar	mille
:Les	DETdef	ci
anmes	NOMcom	âme
des	PRE.DETdef	de.le
sainz	NOMcom	saint
apareissent	VERcjg	apparoir
,	PONfbl	,
quant	CONsub	cant
eles	PROper	il
vulent	VERcjg	vouloir
e	CONcoo	et
à	PRE	à
qui	PROrel	que
eles	PROper	il
vulent	VERcjg	vouloir
,	PONfbl	,
u	CONcoo	ou
en	PRE	en
veillant	VERppa	veillier
u	CONcoo	ou
en	PRE	en
dormant	VERppa	dormir
.	PONfrt	.

Celes	PROdem	cel
qui	PROrel	que
sunt	VERcjg	être
en	PRE	en
peines	NOMcom	peine
,	PONfbl	,
n'	ADVneg	ne
apareissent	VERcjg	apparoir
pas	ADVneg	pas
,	PONfbl	,
se	CONsub	se
il	PROper	il
ne	ADVneg	ne
lur	PROper	leur
est	VERcjg	estre
otried	VERppe	octroyer
des	PRE.DETdef	de.le
angeles	NOMcom	ange
kis	PROrel.PROper	qui.le
guardent	VERcjg	garder
que	CONsub	que
il	PROper	il
prient	VERcjg	prier
lur	DETpos	leur
amis	NOMcom	ami
que	CONsub	que
il	PROper	il
facent	VERcjg	faire
almosnes	NOMcom	aumône
e	CONcoo	et
oreisuns	NOMcom	oraison
pur	PRE	pour
eles	PROper	il
que	CONsub	que
eles	PROper	il
seient	VERcjg	être
delivrees	VERppe	delivrer
,	PONfbl	,
e	CONcoo	et
les	DETdef	le
delivres	NOMcom	delivre
puissent	VERcjg	pöoir
nuncier	VERinf	noncer
lur	DETpos	leur
goie	NOMcom	joie
à	PRE	à
lur	DETpos	leur
amis	NOMcom	ami
.	PONfrt	.

Celes(es)	NOMpro	Celesse
ki	PROrel	qui
sunt	VERcjg	être
en	PRE	en
enfern	NOMcom	enfer
,	PONfbl	,
ne	ADVneg	ne
puent	VERcjg	pouvoir
apareir	VERinf	apparoir
à	PRE	à
nul	PROind	nul
.	PONfrt	.

Se	CONsub	se
elessuntveues	VERppe	ellessont
à	PRE	à
la	DETdef	le
fiee	NOMcom	fiee
apareistre	VERinf	aparoir
,	PONfbl	,
u	CONcoo	ou
en	PRE	en
dormant	VERppa	dormir
u	CONcoo	ou
en	PRE	en
veillant	VERppa	veillier
,	PONfbl	,
ne	ADVneg	ne
sunt	VERcjg	être
pas	ADVneg	pas
ce	PROdem	ce
,	PONfbl	,
einz	ADVgen	ainz
sunt	VERcjg	être
deable	NOMcom	diable
ki	PROrel	qui
se	PROper	soi
transfigurent	VERcjg	trensifler
en	PRE	en
angles	NOMcom	ange
pur	PRE	pour
ceoqu'il	PROdem	cil
vulent	VERcjg	vouloir
deceivre	VERinf	decevoir
.	PONfrt	.

E	CONcoo	et
se	CONsub	se
il	PROimp	il
avient	VERcjg	avenir
veiablement	ADVgen	voyablement
que	CONsub	que
um	NOMcom	homme
les	PROper	il
veiet	VERcjg	voir
,	PONfbl	,
si	ADVgen	si
est	VERcjg	estre
fait	VERppe	faire
pur	PRE	pour
la	DETdef	le
merite	NOMcom	mérite
d'	PRE	de
alcun	DETind	aucun
saint	NOMcom	saint
,	PONfbl	,
si	ADVgen	si
cume	CONsub	comme
seint	ADJqua	saint
Martin	NOMpro	Martin
l'	DETdef	le
anme	NOMcom	âme
del	PRE.DETdef	de
larrun	NOMcom	larron
aparut	VERcjg	aparoir
là	ADVgen	là
u	PROrel	où
il	PROper	il
destruist	VERcjg	détruire
l'	DETdef	le
altel	NOMcom	autel
u	CONcoo	ou
par	PRE	par
amonestement	NOMcom	admonestement
l'	DETdef	le
anme	NOMcom	âme
de	PRE	de
apostolie	NOMcom	apostole
aparut	VERcjg	aparoir
à	PRE	à
saint	ADJqua	saint
Beneit	NOMpro	Benoît
el	PRE.DETdef	en
mostier	NOMcom	mostier
,	PONfbl	,
li	DETdef	le
chies	NOMcom	chief
e	CONcoo	et
la	DETdef	le
cue	NOMcom	queue
de	PRE	de
laquele	PROrel	lequel
fud	VERcjg	être
asnes	NOMcom	asne
e	CONcoo	et
li	DETdef	le
milius	ADJqua	milieux
urs	NOMcom	ours
,	PONfbl	,
ki	PROrel	qui
diseit	VERcjg	dire
