Monsieur	NOMcom	monsieur
ouyr	VERinf	ouïr
parler	VERinf	parler
les	DETdef	le
gens	NOMcom	gens
,	PONfbl	,
que	CONsub	que
les	DETdef	le
humbles	NOMcom	umble
et	CONcoo	et
qui	PROrel	que
vulentiers	ADVgen	volontiers
escoutent	VERcjg	escouter
.	PONfrt	.

Et	CONcoo	et
entre	PRE	entre
tous	DETind	tous
ceulx	PROdem	celui
que	PROrel	que
j'	PROper	je
ay	VERcjg	avoir
jamais	ADVgen	jamais
congneu	VERppe	connaître
,	PONfbl	,
le	DETdef	le
plus	ADVgen	plus
saige	ADJqua	sage
pour	PRE	pour
soy	PROper	soi
tyrer	VERinf	tirer
d'	PRE	de
un	DETndf	un
mauvais	ADJqua	mauvais
pas	NOMcom	pas
en	PRE	en
temps	NOMcom	temps
d'	PRE	de
adversité	NOMcom	adversité
,	PONfbl	,
c'	PROdem	ce
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
Loys	NOMpro	Loeïs
unziesme	ADJord	onzième
,	PONfbl	,
nostre	DETpos	notre
maistre	NOMcom	maître
,	PONfbl	,
et	CONcoo	et
le	DETdef	le
plus	ADVgen	plus
humble	ADJqua	humble
en	PRE	en
parolles	NOMcom	parole
et	CONcoo	et
en	PRE	en
habitz	NOMcom	habit
,	PONfbl	,
qui	PROrel	que
plus	ADVgen	plus
travailloit	VERcjg	travailler
à	PRE	à
gaigner	VERinf	gagner
ung	DETndf	un
homme	NOMcom	homme
qui	PROrel	que
le	PROper	il
povoit	VERcjg	pouvoir
servir	VERinf	servir
ou	CONcoo	o
qui	PROrel	que
luy	PROper	lui
povoit	VERcjg	pouvoir
nuyre	VERinf	nuire
.	PONfrt	.

Et	CONcoo	et
ne	ADVneg	ne
se	PROper	soi
ennuyoit	VERcjg	ennuyer
point	ADVneg	point
à	PRE	à
estre	VERinf	estre
reffusé	VERppe	refuser
une	DETndf	un
fois	NOMcom	fois
d'	PRE	de
un	DETndf	un
homme	NOMcom	homme
qu'	PROrel	que
il	PROper	il
pratiquoit	VERcjg	pratiquer
à	PRE	à
gaigner	VERinf	gagner
,	PONfbl	,
mais	CONcoo	mais
y	PROadv	y
continuoit	VERcjg	continuer
en	PRE	en
luy	PROper	lui
promectant	VERppa	promettre
largement	ADVgen	largement
et	CONcoo	et
donnant	VERppa	donner
par	PRE	par
effect	NOMcom	éfait
argent	NOMcom	argent
et	CONcoo	et
estat	NOMcom	état
qu'	PROrel	que
il	PROper	il
congnoissoit	VERcjg	connaître
qui	PROrel	que
luy	PROper	lui
plaisoient	VERcjg	plaire
,	PONfbl	,
et	CONcoo	et
ceulx	PROdem	celui
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
chasséz	VERppe	chasser
et	CONcoo	et
deboutéz	VERppe	débouter
en	PRE	en
temps	NOMcom	temps
de	PRE	de
paix	NOMcom	paix
et	CONcoo	et
de	PRE	de
prosperité	NOMcom	prospérité
,	PONfbl	,
il	PROper	il
les	PROper	il
rachatoit	VERcjg	racheter
bien	ADVgen	bien
cher	ADJqua	cher
quand	CONsub	quand
il	PROper	il
en	PROadv	en
avoit	VERcjg	avoir
besoing	NOMcom	besoing
,	PONfbl	,
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
servoit	VERcjg	servir
et	CONcoo	et
ne	ADVneg	ne
les	PROper	il
avoit	VERcjg	avoir
en	PRE	en
nulle	DETind	nul
hayne	NOMcom	haine
pour	PRE	pour
les	DETdef	le
choses	NOMcom	chose
passées	VERppe	passer
.	PONfrt	.

Il	PROper	il
estoit	VERcjg	estre
naturellement	ADVgen	naturellement
amy	NOMcom	ami
des	PRE.DETdef	de.le
gens	NOMcom	gens
de	PRE	de
moyen	ADJqua	moin
estat	NOMcom	état
et	CONcoo	et
ennemy	NOMcom	ennemi
de	PRE	de
tous	DETind	tous
grans	NOMcom	grand
qui	PROrel	que
se	PROper	soi
povoient	VERcjg	pouvoir
passer	VERinf	passer
de	PRE	de
luy	PROper	lui
.	PONfrt	.

Nul	DETind	nul
homme	NOMcom	homme
ne	ADVneg	ne
presta	VERcjg	prêter
jamais	ADVgen	jamais
tant	ADVgen	tant
l'	DETdef	le
oreille	NOMcom	oreille
aux	PRE.DETdef	à.le
gens	NOMcom	gens
ny	CONcoo	ni
ne	ADVneg	ne
s'	PROper	soi
enquist	VERcjg	enquérir
de	PRE	de
tant	ADVgen	tant
de	PRE	de
choses	NOMcom	chose
comme	CONsub	comme
il	PROper	il
faisoit	VERcjg	faire
ny	CONcoo	ni
ne	ADVneg	ne
voulut	VERcjg	vouloir
congnoistre	VERinf	connaître
tant	ADVgen	tant
de	PRE	de
gens	NOMcom	gens
.	PONfrt	.

Car	CONcoo	car
aussi	ADVgen	aussi
veritablement	ADVgen	véritablement
il	PROper	il
congnoissoit	VERcjg	connaître
toutes	DETind	tous
gens	NOMcom	gens
d'	PRE	de
auctorité	NOMcom	autorité
et	CONcoo	et
de	PRE	de
valleur	NOMcom	valeur
qui	PROrel	que
estoyent	VERcjg	être
en	PRE	en
Angleterre	NOMpro	Angleterre
et	CONcoo	et
en	PRE	en
Espaigne	NOMpro	Espagne
,	PONfbl	,
en	PRE	en
Portugal	NOMpro	Portugal
,	PONfbl	,
en	PRE	en
Italie	NOMpro	Italie
et	CONcoo	et
seigneuries	NOMcom	seigneurie
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
en	PRE	en
Bretaigne	NOMpro	Bretaingne
,	PONfbl	,
ainsi	ADVgen	ainsi
comme	CONsub	comme
il	PROper	il
faisoit	VERcjg	faire
ses	DETpos	son
subjectz	NOMcom	sujét
.	PONfrt	.

Et	CONcoo	et
ces	DETdem	ce
termes	NOMcom	terme
et	CONcoo	et
façons	NOMcom	façon
qu'	PROrel	que
il	PROper	il
tenoit	VERcjg	tenir
,	PONfbl	,
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
icy	ADVgen	ici
dessus	ADVgen	dessus
,	PONfbl	,
luy	PROper	lui
ont	VERcjg	avoir
saulvé	VERppe	sauver
la	DETdef	le
couronne	NOMcom	couronne
,	PONfbl	,
veu	VERppe	voir
les	DETdef	le
ennemys	NOMcom	ennemi
qu'	PROrel	que
il	PROper	il
s'	PROper	soi
estoit	VERcjg	estre
luy	PROper	lui
mesmes	ADJind	même
acquis	VERppe	acquérir
à	PRE	à
son	DETpos	son
advenement	NOMcom	avoinement
au	PRE.DETdef	a
royaulme	NOMcom	royaume
.	PONfrt	.

Mais	CONcoo	mais
sur	PRE	sur
tout	PROind	tout
luy	PROper	lui
a	VERcjg	avoir
servy	VERppe	servir
sa	DETpos	son
grant	ADJqua	grant
largesse	NOMcom	largesse
,	PONfbl	,
car	CONcoo	car
,	PONfbl	,
ainsi	ADVgen	ainsi
comme	CONsub	comme
saigement	ADVgen	sagement
conduysoit	VERcjg	conduire
l'	DETdef	le
adversité	NOMcom	adversité
,	PONfbl	,
à	PRE	à
l'	DETdef	le
opposite	NOMcom	oposite
,	PONfbl	,
dès	PRE	dès
qu'	CONsub	que
il	PROper	il
cuydoit	VERcjg	cuidier
estre	VERinf	estre
asseur	ADJqua	assûr
ou	CONcoo	o
seullement	ADVgen	seulement
en	PRE	en
une	DETndf	un
trefve	NOMcom	trefve
,	PONfbl	,
se	PROper	soi
mectoit	VERcjg	mettre
à	PRE	à
mescontenter	VERinf	mescontenter
les	DETdef	le
gens	NOMcom	gens
par	PRE	par
petitz	ADJqua	petit
moyens	NOMcom	moyen
qui	PROrel	que
peu	ADVgen	peu
luy	PROper	lui
servoient	VERcjg	servir
et	CONcoo	et
à	PRE	à
grant	ADJqua	grant
peine	NOMcom	peine
povoit	VERcjg	pouvoir
endurer	VERinf	endurer
paix	NOMcom	paix
.	PONfrt	.

Il	PROper	il
estoit	VERcjg	estre
leger	ADJqua	léger
à	PRE	à
parler	VERinf	parler
de	PRE	de
gens	NOMcom	gens
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
tost	ADVgen	tost
en	PRE	en
leur	DETpos	leur
presence	NOMcom	présence
que	CONsub	que
en	PRE	en
leur	DETpos	leur
absence	NOMcom	absance
,	PONfbl	,
sauf	PRE	sauf
de	PRE	de
ceulx	PROdem	celui
qu'	PROrel	que
il	PROper	il
craignoit	VERcjg	craindre
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
beaucoup	ADVgen	beaucoup
,	PONfbl	,
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
assez	ADVgen	assez
craintif	ADJqua	craintif
de	PRE	de
sa	DETpos	son
propre	ADJqua	propre
nature	NOMcom	nature
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
,	PONfbl	,
pour	PRE	pour
parler	VERinf	parler
,	PONfbl	,
il	PROper	il
avoit	VERcjg	avoir
receu	VERppe	recevoir
quelque	DETind	quel
dommaige	NOMcom	dommage
ou	PROrel	où
en	PROind	on
avoit	VERcjg	avoir
suspicion	NOMcom	suppition
et	CONcoo	et
il	PROper	il
le	PROper	il
vouloit	VERcjg	vouloir
reparer	VERinf	reparer
,	PONfbl	,
il	PROper	il
usoit	VERcjg	user
de	PRE	de
ceste	DETdem	cest
parolle	NOMcom	parole
au	PRE.DETdef	a
personnaige	NOMcom	personnage
propre	ADJqua	propre
:	PONfbl	:
“	PONpga	“
Je	PROper	je
sçay	VERcjg	savoir
bien	ADVgen	bien
que	CONsub	que
ma	DETpos	mon
langue	NOMcom	langue
m'	PROper	je
a	VERcjg	avoir
porté	VERppe	porter
grant	ADJqua	grant
dommaige	NOMcom	dommage
,	PONfbl	,
aussi	ADVgen	aussi
m'	PROper	je
a	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
elle	PROper	elle
faict	VERcjg	faire
quelquefois	ADVgen	quelfois
du	PRE.DETdef	de.le
plaisir	NOMcom	plaisir
beaucoup	ADVgen	beaucoup
.	PONfrt	.

Toutesfois	ADVgen	toutefois
c'	PROdem	ce
est	VERcjg	estre
raison	NOMcom	raison
que	CONsub	que
je	PROper	je
repare	VERcjg	reparer
l'	DETdef	le
amende	NOMcom	amende
”	PONpdr	”
.	PONfrt	.

Et	CONcoo	et
ne	ADVneg	ne
usoit	VERcjg	user
point	ADVneg	point
de	PRE	de
ces	DETdem	ce
privées	ADJqua	privé
parolles	NOMcom	parole
qu'	PROrel	que
il	PROper	il
ne	ADVneg	ne
feist	VERcjg	faire
quelque	DETind	quel
bien	NOMcom	bien
au	PRE.DETdef	a
personnaige	NOMcom	personnage
à	PRE	à
qui	PROrel	que
il	PROper	il
parloit	VERcjg	parler
et	CONcoo	et
n'	ADVneg	ne
en	PROadv	en
faisoit	VERcjg	faire
nulz	DETind	nul
petitz	ADJqua	petit
.	PONfrt	.

Encores	ADVgen	encore
faict	VERcjg	faire
Dieu	NOMpro	Dieu
grant	ADJqua	grant
grace	NOMcom	grâce
à	PRE	à
ung	DETndf	un
prince	NOMcom	prince
quant	CONsub	cant
il	PROper	il
scet	VERcjg	savoir
bien	ADVgen	bien
et	CONcoo	et
mal	NOMcom	mal
,	PONfbl	,
et	CONcoo	et
par	PRE	par
especial	NOMcom	especïal
quant	CONsub	cant
le	DETdef	le
bien	NOMcom	bien
precède	VERcjg	préceder
,	PONfbl	,
comme	CONsub	comme
au	PRE.DETdef	a
roy	NOMcom	roi
nostre	DETpos	notre
maistre	NOMcom	maître
dessusdit	VERcjg	dessousir
.	PONfrt	.

Mais	CONcoo	mais
à	PRE	à
mon	DETpos	mon
advis	NOMcom	avis
que	CONsub	que
le	DETdef	le
travail	NOMcom	travail
qu'	PROrel	que
il	PROper	il
eut	VERcjg	avoir
en	PRE	en
sa	DETpos	son
jeunesse	NOMcom	jeunesse
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
fut	VERcjg	être
fugitif	ADJqua	fugitif
de	PRE	de
son	DETpos	son
père	NOMcom	père
et	CONcoo	et
fuyt	VERcjg	fuir
soubz	PRE	sous
le	DETdef	le
duc	NOMcom	duc
Philippes	NOMpro	Philippe
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
où	PROrel	où
il	PROper	il
fut	VERcjg	être
six	DETcar	six
ans	NOMcom	an
,	PONfbl	,
lui	PROper	il
vallut	VERcjg	valoir
beaucoup	ADVgen	beaucoup
,	PONfbl	,
car	CONcoo	car
il	PROper	il
fut	VERcjg	être
contrainct	VERppe	contreindre
de	PRE	de
complaire	VERinf	complaire
à	PRE	à
ceulx	PROdem	celui
dont	PROrel	dont
il	PROper	il
avoit	VERcjg	avoir
besoing	NOMcom	besoing
.	PONfrt	.

Et	CONcoo	et
ce	PROdem	ce
bien	ADVgen	bien
luy	PROper	lui
aprint	VERcjg	aprendre
adversité	NOMcom	adversité
,	PONfbl	,
qui	PROrel	que
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
petit	ADVgen	petit
.	PONfrt	.

Comme	CONsub	comme
il	PROper	il
se	PROper	soi
trouva	VERcjg	trouver
grant	ADJqua	grant
et	CONcoo	et
roy	NOMcom	roi
couronné	VERppe	couronner
,	PONfbl	,
d'	PRE	de
entrée	NOMcom	entrée
ne	ADVneg	ne
pensa	VERcjg	penser
que	ADVgen	que
aux	PRE.DETdef	à.le
vengeances	NOMcom	venjance
,	PONfbl	,
mais	CONcoo	mais
tost	ADVgen	tost
luy	PROper	lui
en	PROadv	en
vint	VERcjg	venir
le	DETdef	le
dommaige	NOMcom	dommage
,	PONfbl	,
et	CONcoo	et
quant	ADVgen	cant
et	CONcoo	et
quant	ADVgen	cant
la	DETdef	le
repentance	NOMcom	repentance
;	PONfbl	;
et	CONcoo	et
repara	VERcjg	repairer
ceste	DETdem	cest
follie	NOMcom	folie
et	CONcoo	et
cest	DETdem	cest
erreur	NOMcom	herreur
en	PRE	en
regaignant	VERppa	regaingier
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
il	PROper	il
tenoit	VERcjg	tenir
tort	NOMcom	tort
,	PONfbl	,
comme	CONsub	comme
vous	PROper	vous
entendrez	VERcjg	entendre
cy	ADVgen	ci
après	ADVgen	après
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
eust	VERcjg	avoir
eu	VERppe	avoir
la	DETdef	le
nourriture	NOMcom	nourriture
autre	ADJind	autre
que	CONsub	que
les	DETdef	le
seigneurs	NOMcom	seigneur
que	PROrel	que
j'	PROper	je
ay	VERcjg	avoir
veu	VERppe	voir
nourrir	VERinf	nourrir
en	PRE	en
ce	DETdem	ce
royaulme	NOMcom	royaume
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
crois	VERcjg	croistre
point	ADVneg	point
que	CONsub	que
jamais	ADVgen	jamais
se	PROper	soi
fust	VERcjg	estre
ressours	NOMcom	ressour
:	PONfbl	:
car	CONcoo	car
ilz	PROper	il
ne	ADVneg	ne
les	PROper	il
nourrissent	VERcjg	nourrir
seullement	ADVgen	seulement
que	ADVgen	que
à	PRE	à
faire	VERinf	faire
les	DETdef	le
folz	NOMcom	fou
en	PRE	en
habillemens	NOMcom	habillement
et	CONcoo	et
en	PRE	en
parolles	NOMcom	parole
;	PONfbl	;
de	PRE	de
nulle	DETind	nul
lectre	NOMcom	lectre
ilz	PROper	il
n'	ADVneg	ne
ont	VERcjg	avoir
congnoissance	NOMcom	connaissance
;	PONfbl	;
ung	DETndf	un
seul	ADJqua	sol
saige	ADJqua	sage
homme	NOMcom	homme
on	PROind	on
ne	ADVneg	ne
leur	PROper	leur
mect	VERcjg	mettre
à	PRE	à
l'	DETdef	le
entour	NOMcom	entour
;	PONfbl	;
ilz	PROper	il
ont	VERcjg	avoir
des	DETndf	un
gouverneurs	NOMcom	gouverneur
à	PRE	à
qui	PROrel	que
on	PROind	on
parle	VERcjg	parler
de	PRE	de
leurs	DETpos	leur
affaires	NOMcom	affaire
,	PONfbl	,
à	PRE	à
eulx	PROper	eux
,	PONfbl	,
riens	PROind	rien
;	PONfbl	;
et	CONcoo	et
ceulx	PROdem	celui
”	PONpdr	”
“	PONpga	“
là	ADVgen	là
disposent	VERcjg	disposer
de	PRE	de
leurs	DETpos	leur
affaires	NOMcom	affaire
.	PONfrt	.

Et	CONcoo	et
telz	DETind	tel
seigneurs	NOMcom	seigneur
y	PROadv	y
a	VERcjg	avoir
qui	PROrel	que
n'	ADVneg	ne
ont	VERcjg	avoir
treze	DETcar	treize
livres	NOMcom	livre
de	PRE	de
rente	NOMcom	rente
en	PRE	en
argent	NOMcom	argent
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
glorifient	VERcjg	glorifier
de	PRE	de
dire	VERinf	dire
:	PONfbl	:
“	PONpga	“
Parlez	VERcjg	parler
à	PRE	à
mes	DETpos	mon
gens	NOMcom	gens
”	PONpdr	”
,	PONfbl	,
cuydant	VERppa	cuider
par	PRE	par
ceste	DETdem	cest
parolle	NOMcom	parole
contrefaire	VERinf	contrefaire
les	DETdef	le
très	ADVgen	très
grans	ADJqua	grand
.	PONfrt	.

Aussi	ADVgen	aussi
ay	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
je	PROper	je
bien	ADVgen	bien
veu	VERppe	voir
souvent	ADVgen	souvent
leurs	DETpos	leur
serviteurs	NOMcom	serviteur
faire	VERinf	faire
leur	DETpos	leur
prouffit	NOMcom	profit
et	CONcoo	et
leur	PROper	leur
donner	VERinf	donner
à	PRE	à
congnoistre	VERinf	connaître
qu'	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
bestes	NOMcom	beste
.	PONfrt	.

Et	CONcoo	et
si	CONsub	si
d'	PRE	de
adventure	NOMcom	aventure
quelcun	PROind	qualcun
s'	PROper	soi
en	PROadv	en
revient	VERcjg	revenir
et	CONcoo	et
veult	VERcjg	vouloir
congnoistre	VERinf	connaître
ce	PROdem	ce
qui	PROrel	que
luy	PROper	lui
appartient	VERcjg	appartenir
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
si	ADVgen	si
tard	ADVgen	tard
qu'	CONsub	que
il	PROimp	il
ne	ADVneg	ne
sert	VERcjg	servir
plus	ADVgen	plus
de	PRE	de
guères	ADVgen	gaire
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
fault	VERcjg	falir
noter	VERinf	noter
que	CONsub	que
tous	DETind	tous
les	DETdef	le
hommes	NOMcom	homme
qui	PROrel	que
jamais	ADVgen	jamais
ont	VERcjg	avoir
esté	VERppe	être
grans	ADJqua	grand
et	CONcoo	et
faict	VERppe	faire
grand	ADJqua	grand
chose	NOMcom	chose
ont	VERcjg	avoir
commancé	VERppe	commencer
fort	ADVgen	fort
jeunes	NOMcom	jeune
,	PONfbl	,
et	CONcoo	et
cela	PROdem	cel
gist	VERcjg	gésir
à	PRE	à
la	DETdef	le
nourriture	NOMcom	nourriture
ou	CONcoo	o
de	PRE	de
grace	NOMcom	grâce
de	PRE	de
Dieu	NOMpro	Dieu
.	PONfrt	.

Or	ADVgen	or
j'	PROper	je
ay	VERcjg	avoir
long	ADJqua	long
temps	NOMcom	temps
tenu	VERppe	tenir
ce	DETdem	ce
propoz	NOMcom	propot
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
est	VERcjg	estre
tel	ADJind	tel
que	CONsub	que
je	PROper	je
n'	ADVneg	ne
en	PROadv	en
sors	VERcjg	sordre
pas	ADVneg	pas
bien	ADVgen	bien
quand	CONsub	quand
je	PROper	je
vueil	VERcjg	vouloir
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
revenir	VERinf	revenir
à	PRE	à
la	DETdef	le
guerre	NOMcom	guerre
,	PONfbl	,
vous	PROper	vous
avez	VERcjg	avoir
ouy	VERppe	ouïr
comme	CONsub	comme
ceulx	PROdem	celui
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
avoit	VERcjg	avoir
logéz	VERppe	loger
en	PRE	en
ceste	DETdem	cest
tranchée	NOMcom	trenchée
,	PONfbl	,
au	PRE.DETdef	a
long	NOMcom	loin
de	PRE	de
ceste	DETdem	cest
rivière	NOMcom	riviere
de	PRE	de
Seine	NOMpro	Seine
,	PONfbl	,
se	PROper	soi
deslogèrent	VERcjg	desloger
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
qu'	PROrel	que
on	PROind	on
les	PROper	il
devoit	VERcjg	devoir
assaillir	VERinf	assaillir
.	PONfrt	.

La	DETdef	le
trefve	NOMcom	trefve
ne	ADVneg	ne
duroit	VERcjg	durer
jamais	ADVgen	jamais
guères	ADVgen	gaire
que	ADVgen	que
ung	DETndf	un
jour	NOMcom	jour
ou	CONcoo	o
deux	PROcar	deux
.	PONfrt	.

Aux	PRE.DETdef	à.le
autres	ADJind	autre
jours	NOMcom	jour
,	PONfbl	,
se	PROper	soi
faisoit	VERcjg	faire
la	DETdef	le
guerre	NOMcom	guerre
tant	ADVgen	tant
aspre	ADJqua	âpre
qu'	CONsub	que
il	PROimp	il
estoit	VERcjg	estre
possible	ADJqua	possible
et	CONcoo	et
continuoient	VERcjg	continuer
les	DETdef	le
escarmouches	NOMcom	escharmouche
depuis	PRE	depuis
le	DETdef	le
matin	NOMcom	matin
jusques	PRE	jusque
au	PRE.DETdef	a
soir	NOMcom	soir
.	PONfrt	.

Grosses	ADJqua	gros
bandes	NOMcom	bende
ne	ADVneg	ne
sailloient	VERcjg	salir
point	ADVneg	point
de	PRE	de
Paris	NOMpro	Paris
;	PONfbl	;
toutesfoiz	ADVgen	toutefoiz
souvent	ADVgen	souvent
nous	PROper	nous
remectoient	VERcjg	remettre
nostre	DETpos	notre
guet	NOMcom	gait
,	PONfbl	,
et	CONcoo	et
puys	ADVgen	puis
on	PROind	on
le	PROper	il
renforçoit	VERcjg	renforcer
.	PONfrt	.

Ny	CONcoo	ni
ne	ADVneg	ne
vey	VERcjg	voir
jamais	ADVgen	jamais
une	DETndf	un
seulle	ADJqua	sol
journée	NOMcom	journée
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
eust	VERcjg	avoir
escarmouche	NOMcom	escharmouche
,	PONfbl	,
quelque	ADVgen	quel
petit	ADJqua	petit
que	PROrel	que
ce	PROdem	ce
fust	VERcjg	estre
;	PONfbl	;
et	CONcoo	et
croy	VERcjg	croire
bien	ADVgen	bien
,	PONfbl	,
quant	CONsub	cant
le	DETdef	le
roy	NOMcom	roi
eust	VERcjg	avoir
voulu	VERppe	vouloir
,	PONfbl	,
qu'	CONsub	que
elles	PROper	elle
y	PROadv	y
eussent	VERcjg	avoir
esté	VERppe	être
bien	ADVgen	bien
plus	ADVgen	plus
grosses	ADJqua	gros
;	PONfbl	;
mais	CONcoo	mais
il	PROper	il
estoit	VERcjg	estre
en	PRE	en
grand	ADJqua	grand
suspicion	NOMcom	suppition
et	CONcoo	et
de	PRE	de
beaucoup	ADVgen	beaucoup
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
sans	PRE	sans
cause	NOMcom	cause
.	PONfrt	.

Il	PROper	il
m'	PROper	je
a	VERcjg	avoir
autresfois	ADVgen	autresfois
dit	VERppe	dire
qu'	CONsub	que
il	PROper	il
trouva	VERcjg	trouver
une	DETndf	un
nuyct	NOMcom	nuit
la	DETdef	le
bastille	NOMcom	bastille
Sainct	ADJqua	saint
Anthoine	NOMpro	Antoine
ouverte	VERppe	ouvrir
par	PRE	par
la	DETdef	le
porte	NOMcom	porte
des	PRE.DETdef	de.le
champs	NOMcom	champ
,	PONfbl	,
de	PRE	de
nuyct	NOMcom	nuit
,	PONfbl	,
qui	PROrel	que
lui	PROper	il
donna	VERcjg	donner
grand	ADJqua	grand
suspicion	NOMcom	suppition
de	PRE	de
messire	NOMcom	seignor
Charles	NOMpro	Charles
de	PRE	de
Meleun	NOMpro	Melun
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
son	DETpos	son
père	NOMcom	père
tenoit	VERcjg	tenir
la	DETdef	le
place	NOMcom	place
.	PONfrt	.

Je	PROper	je
ne	ADVneg	ne
dy	VERcjg	dire
autre	DETind	autre
chose	NOMcom	chose
dudict	PRE.DETcom	de.ledit
messire	NOMcom	seignor
Charles	NOMpro	Charles
que	ADVgen	que
ce	PROdem	ce
que	PROrel	que
j'	PROper	je
en	PROadv	en
ay	VERcjg	avoir
dict	VERppe	dire
,	PONfbl	,
mais	CONcoo	mais
meilleur	ADJqua	meilleur
serviteur	NOMcom	serviteur
n'	ADVneg	ne
eut	VERcjg	avoir
point	ADVneg	point
le	DETdef	le
roy	NOMcom	roi
pour	PRE	pour
ceste	DETdem	cest
année	NOMcom	année
là	ADVgen	là
.	PONfrt	.

Ung	DETndf	un
jour	NOMcom	jour
fut	VERcjg	être
entreprins	VERppe	entreprendre
à	PRE	à
Paris	NOMpro	Paris
de	PRE	de
nous	PROper	nous
venir	VERinf	venir
combatre	VERinf	combattre
(	PONpga	(
et	CONcoo	et
croy	VERcjg	croire
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
n'	ADVneg	ne
en	PROadv	en
delibera	VERcjg	délibérer
riens	PROind	rien
,	PONfbl	,
mais	CONcoo	mais
les	DETdef	le
capitaines	NOMcom	capitaine
)	PONpdr	)
et	CONcoo	et
de	PRE	de
nous	PROper	nous
assaillir	VERinf	assaillir
de	PRE	de
trois	DETcar	trois
costéz	NOMcom	costé
:	PONfbl	:
les	DETdef	le
ungs	PROind	un
devers	PRE	devers
Paris	NOMpro	Paris
,	PONfbl	,
qui	PROrel	que
devoit	VERcjg	devoir
estre	VERinf	estre
la	DETdef	le
grant	ADJqua	grant
compaignie	NOMcom	compagnie
,	PONfbl	,
une	DETndf	un
autre	ADJind	autre
bande	NOMcom	bende
devers	PRE	devers
le	DETdef	le
pont	NOMcom	pont
de	PRE	de
Charenton	NOMpro	Carenton
(	PONpga	(
et	CONcoo	et
ceulx	PROdem	celui
là	ADVgen	là
n'	ADVneg	ne
eussent	VERcjg	avoir
guerre	NOMcom	guerre
sceu	VERppe	savoir
nuyre	VERinf	nuire
)	PONpdr	)
et	CONcoo	et
deux	DETcar	deux
cens	DETcar	cent
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
qui	PROrel	que
devoient	VERcjg	devoir
venir	VERinf	venir
par	PRE	par
devers	PRE	devers
le	DETdef	le
boys	NOMcom	bois
de	PRE	de
Vincennes	NOMpro	Vincenne
.	PONfrt	.

De	PRE	de
ceste	DETdem	cest
conclusion	NOMcom	conclusion
fut	VERcjg	être
adverty	VERppe	advertir
l'	DETdef	le
ost	NOMcom	ost
,	PONfbl	,
environ	PRE	environ
la	DETdef	le
mynuyt	NOMcom	minuit
,	PONfbl	,
par	PRE	par
ung	DETndf	un
paige	NOMcom	page
qui	PROrel	que
vint	VERcjg	venir
cryer	VERinf	crïer
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
part	NOMcom	part
de	PRE	de
la	DETdef	le
rivière	NOMcom	riviere
que	CONsub	que
aucuns	DETind	aucun
bons	ADJqua	bon
amys	NOMcom	ami
des	PRE.DETdef	de.le
seigneurs	NOMcom	seigneur
les	PROper	il
advertissoient	VERcjg	advertir
de	PRE	de
l'	DETdef	le
entreprinse	NOMcom	entreprise
que	PROrel	que
avez	VERcjg	avoir
ouy	VERppe	ouïr
et	CONcoo	et
en	PROadv	en
nomma	VERcjg	nommer
aucuns	PROind	aucun
et	CONcoo	et
incontinent	ADVgen	incontinent
s'	PROper	soi
en	PROadv	en
alla	VERcjg	aller
.	PONfrt	.

Sur	PRE	sur
la	DETdef	le
fine	ADJqua	fin
poincte	NOMcom	pointe
du	PRE.DETdef	de.le
jour	NOMcom	jour
vint	VERcjg	venir
