Ainsi	ADVgen	ainsi
escoutes	NOMcom	escoute
et	CONcoo	et
les	PROper	il
tuèrent	VERcjg	tuer
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
entre	PRE	entre
les	DETdef	le
autres	PROind	autre
y	PROadv	y
moururent	VERcjg	mourir
troys	DETcar	trois
gentilz	ADJqua	gentil
hommes	NOMcom	homme
de	PRE	de
la	DETdef	le
maison	NOMcom	maison
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
ilz	PROper	il
eussent	VERcjg	avoir
tiré	VERppe	tirer
tout	ADVgen	tout
droit	ADVgen	droit
,	PONfbl	,
sans	PRE	sans
eulx	PROper	eux
faire	VERinf	faire
ouyr	VERinf	ouïr
jusques	PRE	jusque
à	PRE	à
ce	PROdem	ce
qu'	CONsub	que
ilz	PROper	il
eussent	VERcjg	avoir
esté	VERppe	être
là	ADVgen	là
où	PROrel	où
ilz	PROper	il
vouloient	VERcjg	vouloir
aller	VERinf	aller
,	PONfbl	,
sans	PRE	sans
nulle	DETind	nul
difficulté	NOMcom	dificucté
ilz	PROper	il
eussent	VERcjg	avoir
tué	VERppe	tüer
ces	DETdem	ce
deux	ADJcar	deux
princes	NOMcom	prince
couchéz	VERppe	coucher
sur	PRE	sur
leurs	DETpos	leur
lictz	NOMcom	lict
.	PONfrt	.

Derrière	PRE	derrier
l'	DETdef	le
hostel	NOMcom	hôtel
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
,	PONfbl	,
y	PROadv	y
avoit	VERcjg	avoir
ung	DETndf	un
pavillon	NOMcom	pavillon
,	PONfbl	,
où	PROrel	où
estoit	VERcjg	estre
logé	VERppe	loger
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Alençon	NOMpro	Alançon
qui	PROrel	que
est	VERcjg	estre
aujourd'uy	ADVgen	aujourde
,	PONfbl	,
et	CONcoo	et
monsr	NOMcom	moncre
de	PRE	de
Craon	NOMpro	Craon
avecques	PRE	avec
luy	PROper	lui
.	PONfrt	.

Ilz	PROper	il
se	PROper	soi
y	PROadv	y
arrestèrent	VERcjg	arrêter
ung	DETndf	un
peu	PROind	peu
et	CONcoo	et
donnèrent	VERcjg	donner
des	DETndf	un
coups	NOMcom	coup
de	PRE	de
picque	NOMcom	pique
au	PRE.DETdef	a
travers	NOMcom	travers
et	CONcoo	et
tuèrent	VERcjg	tuer
quelque	DETind	quel
varlet	NOMcom	valet
.	PONfrt	.

Il	PROper	il
en	PROadv	en
sortit	VERcjg	sortir
bruyt	NOMcom	bruit
en	PRE	en
l'	DETdef	le
armée	NOMcom	armée
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
cause	NOMcom	cause
que	CONsub	que
quelque	ADVgen	quel
peu	ADVgen	peu
de	PRE	de
gens	NOMcom	gens
se	PROper	soi
armèrent	VERcjg	armer
,	PONfbl	,
au	PRE.DETdef	a
moins	NOMcom	moin
se	PROper	soi
misdrent	VERcjg	mettre
debout	ADVgen	debout
.	PONfrt	.

Ilz	PROper	il
laissèrent	VERcjg	laisser
ces	DETdem	ce
pavillons	NOMcom	pavillon
et	CONcoo	et
vindrent	VERcjg	venir
tout	ADVgen	tout
droit	ADVgen	droit
aux	PRE.DETdef	à.le
deux	ADJcar	deux
maisons	NOMcom	maison
du	PRE.DETdef	de.le
roy	NOMcom	roi
et	CONcoo	et
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

La	DETdef	le
granche	NOMcom	grange
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
où	PROrel	où
ledict	DETcom	ledit
duc	NOMcom	duc
avoit	VERcjg	avoir
mys	VERppe	metre
trois	DETcar	trois
cens	DETcar	cent
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
estoit	VERcjg	estre
rasibus	ADVgen	rasibus
desdictes	PRE.DETcom	de.ledit
deux	DETcar	deux
maisons	NOMcom	maison
,	PONfbl	,
où	PROrel	où
ilz	PROper	il
se	PROper	soi
amusèrent	VERcjg	amuser
,	PONfbl	,
et	CONcoo	et
à	PRE	à
grans	ADJqua	grand
coups	NOMcom	coup
de	PRE	de
picques	NOMcom	piques
donnèrent	VERcjg	donner
par	PRE	par
ces	DETdem	ce
trouz	NOMcom	troiz
qui	PROrel	que
avoient	VERcjg	avoir
esté	VERppe	être
faitz	VERppe	faire
pour	PRE	pour
saillir	VERinf	salir
.	PONfrt	.

Tous	DETind	tous
ces	DETdem	ce
gentilz	ADJqua	gentil
hommes	NOMcom	homme
s'	PROper	soi
estoient	VERcjg	être
desarméz	VERppe	desarmer
n'	ADVneg	ne
avoit	VERcjg	avoir
pas	ADVneg	pas
deux	DETcar	deux
heures	NOMcom	heure
,	PONfbl	,
comme	CONsub	comme
j'	PROper	je
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
pour	PRE	pour
eulx	PROper	eux
refraischir	VERinf	refraishir
pour	PRE	pour
l'	DETdef	le
assault	NOMcom	assaut
du	PRE.DETdef	de.le
lendemain	NOMcom	lendemain
.	PONfrt	.

Ainsi	ADVgen	ainsi
les	PROper	il
trouvèrent	VERcjg	trouver
tous	PROind	tous
ou	CONcoo	o
peu	PROind	peu
s'	PROper	soi
en	PROadv	en
failloit	VERcjg	falir
,	PONfbl	,
desarméz	VERppe	desarmer
.	PONfrt	.

Toutesfois	ADVgen	toutefois
aucuns	PROind	aucun
avoient	VERcjg	avoir
gecté	VERppe	jecter
leurs	PROper	leur
cuyrasses	VERcjg	cuire
sur	PRE	sur
eulx	PROper	eux
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
bruyt	NOMcom	bruit
quilz	PROrel.PROper	qui.le
avoient	VERcjg	avoir
ouy	VERppe	ouïr
au	PRE.DETdef	a
pavillon	NOMcom	pavillon
de	PRE	de
monsr	NOMcom	moncre
d'	PRE	de
Alençon	NOMpro	Alançon
,	PONfbl	,
et	CONcoo	et
combattoient	VERcjg	combattre
à	PRE	à
eulx	PROper	eux
par	PRE	par
ces	DETdem	ce
trouz	NOMcom	troiz
et	CONcoo	et
à	PRE	à
l'	DETdef	le
huys	NOMcom	huis
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
totallement	ADVgen	totaillement
la	DETdef	le
saulveté	NOMcom	sauveté
de	PRE	de
ces	DETdem	ce
deux	ADJcar	deux
grans	ADJqua	grand
princes	NOMcom	prince
,	PONfbl	,
car	CONcoo	car
ce	DETdem	ce
delay	NOMcom	délai
donna	VERcjg	donner
espace	NOMcom	espace
à	PRE	à
plusieurs	DETind	plusieurs
gens	NOMcom	gens
d'	PRE	de
eulx	PROper	eux
armer	VERinf	armer
et	CONcoo	et
de	PRE	de
saillir	VERinf	salir
en	PRE	en
rue	NOMcom	rue
.	PONfrt	.

J'	PROper	je
estoie	VERcjg	estre
couché	VERppe	coucher
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
bien	ADVgen	bien
petite	ADJqua	petit
,	PONfbl	,
et	CONcoo	et
deux	DETcar	deux
gentilz	ADJqua	gentil
hommes	NOMcom	homme
qui	PROrel	que
estoient	VERcjg	être
de	PRE	de
sa	DETpos	son
chambre	NOMcom	chambre
;	PONfbl	;
et	CONcoo	et
au	PRE.DETdef	a
dessus	NOMcom	dessus
y	PROadv	y
avoit	VERcjg	avoir
douze	DETcar	douze
archiers	NOMcom	archier
seulement	ADVgen	seulement
,	PONfbl	,
qui	PROrel	que
faisoient	VERcjg	faire
le	DETdef	le
guet	NOMcom	gait
et	CONcoo	et
estoient	VERcjg	être
en	PRE	en
habillement	NOMcom	habilement
et	CONcoo	et
jouoient	VERcjg	jouer
aux	PRE.DETdef	à.le
déz	NOMcom	de
.	PONfrt	.

Son	DETpos	son
grant	ADJqua	grant
guet	NOMcom	gait
estoit	VERcjg	estre
loing	ADVgen	loing
de	PRE	de
luy	PROper	lui
et	CONcoo	et
vers	PRE	vers
la	DETdef	le
porte	NOMcom	porte
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
.	PONfrt	.

En	PRE	en
effect	NOMcom	éfait
,	PONfbl	,
l'	DETdef	le
hoste	NOMcom	hôte
de	PRE	de
sa	DETpos	son
maison	NOMcom	maison
tira	VERcjg	tirer
une	DETndf	un
bende	NOMcom	bende
de	PRE	de
ces	DETdem	ce
Liégeois	NOMpro	Liégois
et	CONcoo	et
vint	VERcjg	venir
assaillir	VERinf	assaillir
sa	DETpos	son
maison	NOMcom	maison
,	PONfbl	,
où	PROrel	où
ledict	DETcom	ledit
duc	NOMcom	duc
estoit	VERcjg	estre
dedans	ADVgen	dedans
,	PONfbl	,
et	CONcoo	et
fut	VERcjg	être
tout	DETind	tout
cecy	PROdem	cest
si	ADVgen	si
soudain	ADJqua	soudain
que	CONsub	que
à	PRE	à
grant	ADJqua	grant
peine	NOMcom	peine
peüsmes	VERcjg	pouvoir
”	PONpdr	”
“	PONpga	“
nous	PROper	nous
mestre	NOMcom	maistre
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
sa	DETpos	son
cuyrasse	VERcjg	cuirer
sur	PRE	sur
luy	PROper	lui
et	CONcoo	et
une	DETndf	un
sallade	NOMcom	salade
en	PRE	en
la	DETdef	le
teste	NOMcom	teste
.	PONfrt	.

Et	CONcoo	et
incontinent	ADVgen	incontinent
descendismes	VERcjg	descendre
le	DETdef	le
degré	NOMcom	degré
pour	PRE	pour
cuyder	VERinf	cuider
saillir	VERinf	salir
en	PRE	en
la	DETdef	le
rue	NOMcom	rue
.	PONfrt	.

Nous	PROper	nous
trouvasmes	VERcjg	trouver
nos	DETpos	notre
archiers	NOMcom	archier
empeschéz	VERppe	empescher
à	PRE	à
defendre	VERinf	défendre
l'	DETdef	le
huys	NOMcom	huis
et	CONcoo	et
les	DETdef	le
fenestres	NOMcom	fenestre
contre	PRE	contre
les	DETdef	le
Liégeois	NOMpro	Liégois
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
avoit	VERcjg	avoir
ung	DETndf	un
merveilleux	ADJqua	merveilleux
cry	NOMcom	cri
en	PRE	en
la	DETdef	le
rue	NOMcom	rue
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
:	PONfbl	:
“	PONpga	“
Bourgongne	NOMpro	Burgonde
!	PONfrt	!

”	PONpdr	”
les	DETdef	le
autres	PROind	autre
:	PONfbl	:
“	PONpga	“
Vive	VERcjg	vivre
le	DETdef	le
roy	NOMcom	roi
!	PONfrt	!

”	PONpdr	”
et	CONcoo	et
“	PONpga	“
Tuez	VERcjg	tuer
!	PONfrt	!

”	PONpdr	”
.	PONfrt	.

Et	CONcoo	et
fusmes	VERcjg	estre
l'	DETdef	le
espace	NOMcom	espace
de	PRE	de
plus	ADVgen	plus
de	PRE	de
deux	DETcar	deux
patenostres	NOMcom	patenôtre
avant	PRE	avant
que	CONsub	que
ces	DETdem	ce
archiers	NOMcom	archier
peüssent	VERcjg	pouvoir
saillir	VERinf	salir
de	PRE	de
ladicte	DETcom	ladit
maison	NOMcom	maison
,	PONfbl	,
et	CONcoo	et
nous	PROper	nous
avecques	PRE	avec
eulx	PROper	eux
.	PONfrt	.

Nous	PROper	nous
ne	ADVneg	ne
sçavions	VERcjg	savoir
en	PRE	en
quel	DETrel	quel
estat	NOMcom	état
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
ne	CONcoo	ne
desquelz	PROrel	desquel
il	PROper	il
estoit	VERcjg	estre
,	PONfbl	,
qui	PROrel	que
nous	PROper	nous
estoit	VERcjg	estre
grant	ADJqua	grant
doubte	NOMcom	doute
.	PONfrt	.

Et	CONcoo	et
dès	PRE	dès
que	CONsub	que
nous	PROper	nous
fusmes	VERcjg	estre
hors	ADVgen	hors
de	PRE	de
la	DETdef	le
maison	NOMcom	maison
,	PONfbl	,
avecques	PRE	avec
deux	DETcar	deux
ou	CONcoo	o
trois	DETcar	trois
torches	NOMcom	torchier
,	PONfbl	,
trouvasmes	VERcjg	trouver
aucunes	DETind	aucun
autres	ADJind	autre
torches	NOMcom	torchier
et	CONcoo	et
veïsmes	VERcjg	vëoir
gens	NOMcom	gens
qui	PROrel	que
se	PROper	soi
combattoient	VERcjg	combattre
à	PRE	à
l'	DETdef	le
environ	NOMcom	environ
de	PRE	de
nous	PROper	nous
;	PONfbl	;
mais	CONcoo	mais
peu	ADVgen	peu
dura	VERcjg	durer
,	PONfbl	,
car	CONcoo	car
il	PROper	il
sailloit	VERcjg	salir
des	PRE.DETdef	de.le
gens	NOMcom	gens
de	PRE	de
tous	DETind	tous
costéz	NOMcom	costé
venans	VERppa	venir
au	PRE.DETdef	a
logeïs	NOMcom	logëis
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
.	PONfrt	.

Le	DETdef	le
premier	ADJord	premier
homme	NOMcom	homme
des	PRE.DETdef	de.le
leurs	PROpos	leur
qui	PROrel	que
fut	VERcjg	être
tué	VERppe	tüer
fut	VERcjg	être
l'	DETdef	le
hoste	NOMcom	hôte
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
,	PONfbl	,
lequel	PROrel	lequel
ne	ADVneg	ne
mourut	VERcjg	mourir
pas	ADVneg	pas
si	ADVgen	si
tost	ADVgen	tost
,	PONfbl	,
et	CONcoo	et
l'	PROper	il
ouy	VERcjg	ouïr
parler	VERinf	parler
.	PONfrt	.

Ilz	PROper	il
furent	VERcjg	estre
tous	PROind	tous
mortz	VERppe	morir
ou	CONcoo	o
peu	ADVgen	peu
s'	PROper	soi
en	PROadv	en
faillut	VERcjg	falir
.	PONfrt	.

Aussi	ADVgen	aussi
bien	ADVgen	bien
assaillirent	VERcjg	assaillir
la	DETdef	le
maison	NOMcom	maison
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
et	CONcoo	et
entra	VERcjg	entrer
son	DETpos	son
oste	NOMcom	oste
dedans	ADVgen	dedans
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
fut	VERcjg	être
tué	VERppe	tüer
par	PRE	par
les	DETdef	le
Escossois	NOMpro	Escossois
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
monstrèrent	VERcjg	montrer
bien	ADVgen	bien
bonnes	ADJqua	bon
gens	NOMcom	gens
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
ne	ADVneg	ne
bougèrent	VERcjg	bouger
du	PRE.DETdef	de.le
pied	NOMcom	pied
de	PRE	de
leur	DETpos	leur
maistre	NOMcom	maître
et	CONcoo	et
tirèrent	VERcjg	tirer
largement	ADVgen	largement
flesches	NOMcom	fléche
,	PONfbl	,
dont	PROrel	dont
ilz	PROper	il
blessèrent	VERcjg	blaissier
plus	ADVgen	plus
de	PRE	de
Bourguygnons	NOMpro	Bourguignon
que	CONsub	que
de	PRE	de
Liégeoys	NOMpro	Lieger
.	PONfrt	.

Ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
ordonnéz	VERppe	ordonner
à	PRE	à
saillir	VERinf	salir
par	PRE	par
la	DETdef	le
porte	NOMcom	porte
saillirent	VERcjg	salir
,	PONfbl	,
mais	CONcoo	mais
ilz	PROper	il
trouvèrent	VERcjg	trouver
largement	ADVgen	largement
gens	NOMcom	gens
au	PRE.DETdef	a
guet	NOMcom	gait
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
jà	ADVgen	jà
s'	PROper	soi
estoient	VERcjg	être
assembléz	VERppe	assembler
,	PONfbl	,
qui	PROrel	que
tost	ADVgen	tost
les	PROper	il
rebouttèrent	VERcjg	rebouter
et	CONcoo	et
ne	ADVneg	ne
se	PROper	soi
monstrèrent	VERcjg	montrer
pas	ADVneg	pas
si	ADVgen	si
aspres	ADJqua	aspre
que	CONsub	que
les	DETdef	le
autres	PROind	autre
.	PONfrt	.

Dès	PRE	dès
ce	PROdem	ce
que	CONsub	que
ces	DETdem	ce
gens	NOMcom	gens
furent	VERcjg	estre
ainsi	ADVgen	ainsi
reboutéz	VERppe	rebouter
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
le	DETdef	le
duc	NOMcom	duc
parlèrent	VERcjg	parler
ensemble	ADVgen	ensemble
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
l'	DETdef	le
on	PROind	on
veoit	VERcjg	voir
beaucoup	ADVgen	beaucoup
de	PRE	de
gens	NOMcom	gens
mortz	VERppe	morir
,	PONfbl	,
ilz	PROper	il
eurent	VERcjg	avoir
doubte	NOMcom	doute
que	CONsub	que
ce	PROdem	ce
ne	ADVneg	ne
fussent	VERcjg	estre
des	PRE.DETdef	de.le
leurs	PROpos	leur
.	PONfrt	.

Toutesfois	ADVgen	toutefois
peu	ADVgen	peu
se	PROper	soi
y	PROadv	y
en	PROadv	en
trouva	VERcjg	trouver
,	PONfbl	,
mais	CONcoo	mais
de	PRE	de
blesséz	NOMcom	blessé
beaucoup	ADVgen	beaucoup
.	PONfrt	.

Et	CONcoo	et
ne	ADVneg	ne
fault	VERcjg	falir
point	ADVneg	point
doubter	VERinf	douter
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
ne	ADVneg	ne
se	PROper	soi
fussent	VERcjg	estre
amuséz	VERppe	amuser
en	PRE	en
ces	DETdem	ce
deux	ADJcar	deux
lieux	NOMcom	lieu
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
et	CONcoo	et
par	PRE	par
especial	NOMcom	especïal
à	PRE	à
la	DETdef	le
granche	NOMcom	grange
où	PROrel	où
ilz	PROper	il
trouvèrent	VERcjg	trouver
resistence	NOMcom	résistance
,	PONfbl	,
et	CONcoo	et
eussent	VERcjg	avoir
suyviz	VERppe	suivir
ces	DETdem	ce
deux	ADJcar	deux
hostes	NOMcom	hôte
qui	PROrel	que
estoient	VERcjg	être
leurs	DETpos	leur
guydes	NOMcom	guide
,	PONfbl	,
ilz	PROper	il
eussent	VERcjg	avoir
tué	VERppe	tüer
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
,	PONfbl	,
croy	VERcjg	croire
,	PONfbl	,
desconfit	VERcjg	déconfire
le	DETdef	le
demourant	NOMcom	demeurant
de	PRE	de
l'	DETdef	le
armée	NOMcom	armée
.	PONfrt	.

Chascun	PROind	chacun
de	PRE	de
ces	DETdem	ce
deux	ADJcar	deux
seigneurs	NOMcom	seigneur
se	PROper	soi
retira	VERcjg	retirer
en	PRE	en
son	DETpos	son
logeïs	NOMcom	logëis
,	PONfbl	,
très	ADVgen	très
esbahiz	VERppe	esbäir
de	PRE	de
ceste	DETdem	cest
hardye	NOMcom	hardi
entreprinse	VERppe	entreprendre
,	PONfbl	,
et	CONcoo	et
tost	ADVgen	tost
se	PROper	soi
meïsdrent	VERcjg	metre
en	PRE	en
conseil	NOMcom	conseil
,	PONfbl	,
sçavoir	VERinf	savoir
qu'	CONsub	que
il	PROper	il
seroit	VERcjg	estre
à	PRE	à
faire	VERinf	faire
l'	DETdef	le
endemain	NOMcom	endemain
touchant	VERppa	toucher
cest	DETdem	cest
assault	NOMcom	assaut
qui	PROrel	que
estoit	VERcjg	estre
deliberé	VERppe	délibérer
.	PONfrt	.

Et	CONcoo	et
entra	VERcjg	entrer
le	DETdef	le
roy	NOMcom	roi
en	PRE	en
grans	ADJqua	grand
doubtes	NOMcom	doute
.	PONfrt	.

La	DETdef	le
cause	NOMcom	cause
estoit	VERcjg	estre
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
,	PONfbl	,
si	CONsub	si
ledict	DETcom	ledit
duc	NOMcom	duc
failloit	VERcjg	falir
à	PRE	à
prendre	VERinf	prendre
ceste	DETdem	cest
cité	NOMcom	cité
d'	PRE	de
assault	NOMcom	assaut
,	PONfbl	,
que	CONsub	que
le	DETdef	le
mal	NOMcom	mal
en	PROadv	en
tumberoit	VERcjg	tomber
sur	PRE	sur
luy	PROper	lui
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
seroit	VERcjg	estre
arresté	VERppe	arrêter
ou	CONcoo	o
prins	VERppe	prendre
de	PRE	de
tous	DETind	tous
pointz	NOMcom	point
,	PONfbl	,
car	CONcoo	car
ledict	DETcom	ledit
duc	NOMcom	duc
auroit	VERcjg	avoir
paour	NOMcom	peur
que	CONsub	que
s'	CONsub	se
il	PROper	il
partoit	VERcjg	partir
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
luy	PROper	lui
feïst	VERcjg	faire
la	DETdef	le
guerre	NOMcom	guerre
d'	PRE	de
autre	DETind	autre
costé	NOMcom	costé
.	PONfrt	.

Icy	ADVgen	ici
voiez	VERcjg	vëoir
”	PONpdr	”
“	PONpga	“
vous	PROper	vous
la	DETdef	le
miserable	ADJqua	miserable
condicion	NOMcom	condition
de	PRE	de
ces	DETdem	ce
deux	ADJcar	deux
princes	NOMcom	prince
,	PONfbl	,
qui	PROrel	que
pour	PRE	pour
nulle	DETind	nul
voye	NOMcom	voie
ne	CONcoo	ne
ne	ADVneg	ne
se	PROper	soi
sceürent	VERcjg	scëurer
asseürer	VERinf	assëurer
l'	DETdef	le
ung	PROind	un
de	PRE	de
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

Ces	DETdem	ce
deux	PROcar	deux
icy	ADVgen	ici
avoient	VERcjg	avoir
faict	VERppe	faire
paix	NOMcom	paix
finalle	ADJqua	final
,	PONfbl	,
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
point	ADVneg	point
quinze	DETcar	quinze
jours	NOMcom	jour
,	PONfbl	,
et	CONcoo	et
juré	VERppe	jurer
si	ADVgen	si
solennellement	ADVgen	solennellement
de	PRE	de
la	PROper	il
loyaument	ADVgen	loyalement
entretenir	VERinf	entretenir
.	PONfrt	.

Toutesfois	ADVgen	toutefois
,	PONfbl	,
la	DETdef	le
fiance	NOMcom	fïance
ne	ADVneg	ne
se	PROper	soi
y	PROadv	y
povoit	VERcjg	pouvoir
trouver	VERinf	trouver
par	PRE	par
nulles	DETind	nul
voyes	NOMcom	voie
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
pour	PRE	pour
soy	PROper	soi
oster	VERinf	oster
de	PRE	de
ces	DETdem	ce
doubtes	NOMcom	doute
,	PONfbl	,
une	DETndf	un
heure	NOMcom	heure
après	PRE	après
qu'	CONsub	que
il	PROper	il
se	PROper	soi
fut	VERcjg	être
retiré	VERppe	retirer
en	PRE	en
son	DETpos	son
logeïz	NOMcom	logëiz
et	CONcoo	et
après	PRE	après
ceste	DETdem	cest
saillie	NOMcom	saillie
dont	PROrel	dont
ay	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
manda	VERcjg	mander
aucuns	PROind	aucun
des	PRE.DETdef	de.le
prochains	ADJqua	prochain
serviteurs	NOMcom	serviteur
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
et	CONcoo	et
qui	PROrel	que
s'	PROper	soi
estoient	VERcjg	être
jà	ADVgen	jà
trouvéz	VERppe	trouver
au	PRE.DETdef	a
conseil	NOMcom	conseil
et	CONcoo	et
leur	PROper	leur
demanda	VERcjg	demander
de	PRE	de
la	DETdef	le
conclusion	NOMcom	conclusion
.	PONfrt	.

Ilz	PROper	il
luy	PROper	lui
dirent	VERcjg	dire
qu'	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
jà	ADVgen	jà
arrestéz	VERppe	arrêter
de	PRE	de
lendemain	NOMcom	lendemain
assaillir	VERinf	assaillir
la	DETdef	le
ville	NOMcom	ville
en	PRE	en
la	DETdef	le
forme	NOMcom	forme
et	CONcoo	et
manière	NOMcom	manière
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
esté	VERppe	être
conclud	VERppe	conclure
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
leur	PROper	leur
fist	VERcjg	faire
de	PRE	de
grans	ADJqua	grand
doubtes	NOMcom	doute
et	CONcoo	et
très	ADVgen	très
saiges	ADJqua	sage
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
furent	VERcjg	estre
très	ADVgen	très
agreables	ADJqua	agréable
aux	PRE.DETdef	à.le
gens	NOMcom	gens
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
,	PONfbl	,
car	CONcoo	car
chascun	PROind	chascun
craignoit	VERcjg	craindre
très	ADVgen	très
fort	ADVgen	fort
cest	DETdem	cest
assault	NOMcom	assaut
pour	PRE	pour
le	DETdef	le
grant	ADJqua	grant
nombre	NOMcom	nombre
de	PRE	de
peuple	NOMcom	peuple
qui	PROrel	que
estoit	VERcjg	estre
dedans	ADVgen	dedans
et	CONcoo	et
aussi	ADVgen	aussi
pour	PRE	pour
la	DETdef	le
grande	ADJqua	grand
hardiesse	NOMcom	hardisse
qu'	PROrel	que
il	PROper	il
leur	PROper	leur
avoit	VERcjg	avoir
veü	VERppe	vëoir
faire	VERinf	faire
n'	ADVneg	ne
avoit	VERcjg	avoir
pas	ADVneg	pas
deux	DETcar	deux
heures	NOMcom	heure
,	PONfbl	,
et	CONcoo	et
eussent	VERcjg	avoir
esté	VERppe	être
très	ADVgen	très
contens	ADJqua	content
de	PRE	de
actendre	VERinf	actendre
encores	ADVgen	encore
aucuns	DETind	aucun
jours	NOMcom	jour
ou	CONcoo	o
les	PROper	il
recevoir	VERinf	recevoir
à	PRE	à
quelque	DETind	quel
composicion	NOMcom	composition
.	PONfrt	.

Et	CONcoo	et
vindrent	VERcjg	venir
devers	PRE	devers
ce	DETdem	ce
duc	NOMcom	duc
luy	PROper	lui
faire	VERinf	faire
ce	DETdem	ce
rapport	NOMcom	rapport
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
estoie	VERcjg	estre
present	ADJqua	présent
,	PONfbl	,
et	CONcoo	et
luy	PROper	lui
dirent	VERcjg	dire
toutes	DETind	tous
les	DETdef	le
doubtes	NOMcom	doute
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
faisoit	VERcjg	faire
et	CONcoo	et
les	DETdef	le
leurs	PROpos	leur
;	PONfbl	;
mais	CONcoo	mais
tout	PROind	tout
disoient	VERcjg	dire
venir	VERinf	venir
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
craignant	VERppa	craindre
qu'	CONsub	que
il	PROper	il
l'	PROper	il
eust	VERcjg	avoir
prins	VERppe	prendre
mal	NOMcom	mal
d'	PRE	de
eulx	PROper	eux
.	PONfrt	.

A	PRE	a
quoy	PROrel	quoi
respondit	VERcjg	répondre
ledict	DETcom	ledit
duc	NOMcom	duc
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
faisoit	VERcjg	faire
pour	PRE	pour
les	PROper	il
saulver	VERinf	sauver
,	PONfbl	,
et	CONcoo	et
le	PROper	il
print	VERcjg	prendre
à	PRE	à
mauvais	ADJqua	mauvais
sens	NOMcom	sens
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
la	DETdef	le
chose	NOMcom	chose
n'	ADVneg	ne
estoit	VERcjg	estre
pas	ADVneg	pas
doubteuse	ADJqua	douteux
,	PONfbl	,
veü	VERppe	vëoir
que	CONsub	que
l'	DETdef	le
on	PROind	on
n'	ADVneg	ne
