Beneois	VERppe	bénir
de	PRE	de
France	NOMpro	France
a	PRE	a
Chiele	NOMpro	Chelles
ou	PROrel	où
les	DETdef	le
nonnains	NOMcom	nonnain
le	PROper	il
rechurent	VERcjg	recevoir
,	PONfbl	,
si	ADVgen	si
con	CONsub	come
raisons	NOMcom	raison
estoit	VERcjg	estre
,	PONfbl	,
mout	ADVgen	mout
honorablement	ADVgen	honorablement
et	CONcoo	et
ele	PROper	il
rendoit	VERcjg	rendre
graces	NOMcom	grâce
a	PRE	a
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
qui	PROrel	que
desous	PRE	dessous
l'	DETdef	le
ombre	NOMcom	ombre
de	PRE	de
ses	DETpos	son
eles	NOMcom	aile
l'	PROper	il
avoit	VERcjg	avoir
amenee	VERppe	amener
a	PRE	a
port	NOMcom	port
de	PRE	de
salu	NOMcom	salut
.	PONfrt	.

Mais	CONcoo	mais
li	DETdef	le
anemis	NOMcom	ennemi
d'	PRE	de
umainne	ADJqua	humain
lignie	NOMcom	lignée
qui	PROrel	que
tous	DETind	tous
jours	NOMcom	jour
est	VERcjg	estre
corechiés	VERppe	courroucer
du	PRE.DETdef	de.le
bien	NOMcom	bien
et	CONcoo	et
liés	ADJqua	lié
du	PRE.DETdef	de.le
mal	NOMcom	mal
pourcacha	VERcjg	pourchasser
tant	ADVgen	tant
que	CONsub	que
,	PONfbl	,
quant	CONsub	cant
ele	PROper	il
eut	VERcjg	avoir
une	DETndf	un
piece	NOMcom	piece
esté	VERppe	être
en	PRE	en
l'	DETdef	le
abeie	NOMcom	abbaye
,	PONfbl	,
les	DETdef	le
nonnains	NOMcom	nonnain
de	PRE	de
laiens	ADVgen	léans
qu'	PROrel	que
ele	PROper	il
avoit	VERcjg	avoir
doucement	ADVgen	doucement
norries	VERppe	nourrir
et	CONcoo	et
avanchies	VERppe	avancer
le	PROper	il
commencherent	VERcjg	commencer
a	PRE	a
avoir	VERinf	avoir
contrecuer	NOMcom	contrecoeur
et	CONcoo	et
se	PROper	soi
penerent	VERcjg	peiner
de	PRE	de
li	PROper	il
rendre	VERinf	rendre
mal	NOMcom	mal
por	PRE	por
bien	NOMcom	bien
.	PONfrt	.

Mais	CONcoo	mais
si	ADVgen	si
tost	ADVgen	tost
con	CONsub	come
cele	DETdem	cil
sainte	ADJqua	saint
dame	NOMcom	dame
s'	PROper	soi
en	PROadv	en
fu	VERcjg	estre
percheue	VERppe	percevoir
,	PONfbl	,
s'	ADVgen	si
en	PROadv	en
prist	VERcjg	prendre
tout	DETind	tout
le	DETdef	le
tort	NOMcom	tort
seur	PRE	sur
li	PROper	il
et	CONcoo	et
vint	VERcjg	venir
a	PRE	a
eles	PROper	il
et	CONcoo	et
leur	PROper	leur
cria	VERcjg	crïer
mout	ADVgen	mout
humlement	ADVgen	humblement
merchi	NOMcom	merci
de	PRE	de
leur	DETpos	leur
forfait	NOMcom	forfait
meismes	ADJind	même
et	CONcoo	et
par	PRE	par
chele	DETdem	cil
humilité	NOMcom	humilité
reporcacha	VERcjg	repourchasser
l'	DETdef	le
amor	NOMcom	amor
de	PRE	de
toutes	DETind	tous
ses	DETpos	son
serours	NOMcom	soeur
.	PONfrt	.

Ele	PROper	elle
donnoit	VERcjg	donner
si	ADVgen	si
grant	ADJqua	grant
essample	NOMcom	exemple
de	PRE	de
humilité	NOMcom	humilité
a	PRE	a
toutes	DETind	tous
les	DETdef	le
autres	PROind	autre
qu'	CONsub	que
ele	PROper	il
meismes	ADJind	même
servoit	VERcjg	servir
souvent	ADVgen	souvent
por	PRE	por
ses	DETpos	son
sereurs	NOMcom	soeur
en	PRE	en
le	DETdef	le
quisine	NOMcom	cuisine
et	CONcoo	et
faisoit	VERcjg	faire
les	DETdef	le
neteez	NOMcom	netee
de	PRE	de
laiens	ADVgen	léans
.	PONfrt	.

Et	CONcoo	et
si	ADVgen	si
faisoit	VERcjg	faire
encore	ADVgen	encore
plus	ADVgen	plus
cele	DETdem	cil
tres	ADVgen	très
pure	ADJqua	pur
margerite	NOMcom	marguerite
qu'	CONsub	que
ele	PROper	il
meismes	ADJind	même
nioit	VERcjg	nier
les	DETdef	le
cambres	NOMcom	chambre
privees	ADJqua	privé
et	CONcoo	et
ostoit	VERcjg	oster
les	DETdef	le
ordures	NOMcom	ordure
a	PRE	a
ses	DETpos	son
propres	ADJqua	propre
mains	NOMcom	main
et	CONcoo	et
tout	DETind	tout
che	PROdem	ce
faisoit	VERcjg	faire
a	PRE	a
joie	NOMcom	joie
et	CONcoo	et
a	PRE	a
lié	ADJqua	lié
coraige	NOMcom	courage
pour	PRE	pour
amour	NOMcom	amour
cheli	PROdem	celui
qui	PROrel	que
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Je	PROper	je
ne	ADVneg	ne
ving	VERcjg	venir
mie	ADVneg	mie
pour	PRE	pour
estre	VERinf	estre
servis	VERppe	servir
,	PONfbl	,
mais	CONcoo	mais
pour	PRE	pour
servir	VERinf	servir
,	PONfbl	,
”	PONpdr	”
car	CONcoo	car
comment	ADVint	comment
porroit	VERcjg	pöoir
nus	PROind	nul
croire	VERinf	croire
ne	CONcoo	ne
quidier	VERinf	cuider
que	CONsub	que
si	ADVgen	si
haute	ADJqua	haut
feme	NOMcom	femme
et	CONcoo	et
si	ADVgen	si
gentix	ADJqua	gentil
s'	PROper	soi
abandonnast	VERcjg	abandonner
a	PRE	a
si	ADVgen	si
vil	ADJqua	vil
servige	NOMcom	service
,	PONfbl	,
se	CONsub	se
la	DETdef	le
tres	ADVgen	très
plenniere	ADJqua	plénier
amor	NOMcom	amor
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
ne	ADVneg	ne
l'	PROper	il
eust	VERcjg	avoir
a	PRE	a
che	PROdem	ce
menee	VERppe	mener
?	PONfrt	?

Ele	PROper	elle
estoit	VERcjg	estre
mout	ADVgen	mout
assidueus	ADJqua	assiduel
a	PRE	a
orisons	NOMcom	oraison
mellees	VERppe	mêler
a	PRE	a
lermes	NOMcom	larme
et	CONcoo	et
s'	ADVgen	si
estoit	VERcjg	estre
si	ADVgen	si
abandonnees	VERppe	abandonner
as	PRE.DETdef	à.le
oevres	NOMcom	oeuvre
de	PRE	de
carité	NOMcom	charité
qu'	CONsub	que
ele	PROper	il
se	PROper	soi
doloit	VERcjg	doloir
avecques	PRE	avec
les	DETdef	le
dolans	ADJqua	dolent
et	CONcoo	et
s'	PROper	soi
esjoissoit	VERcjg	éjouir
avecques	PRE	avec
les	DETdef	le
joissans	VERppa	jouir
,	PONfbl	,
nomeement	ADVgen	nommément
des	PRE.DETdef	de.le
foibles	ADJqua	foible
et	CONcoo	et
des	PRE.DETdef	de.le
malades	ADJqua	malade
prendoit	VERcjg	prendre
ele	PROper	il
si	ADVgen	si
grant	ADJqua	grant
cure	NOMcom	cure
qu'	CONsub	que
ele	PROper	il
les	PROper	il
visitoit	VERcjg	visiter
et	CONcoo	et
confortoit	VERcjg	conforter
des	PRE.DETdef	de.le
devins	ADJqua	divin
enseignemens	NOMcom	enseignement
et	CONcoo	et
quant	CONsub	cant
ele	PROper	il
veoit	VERcjg	voir
que	CONsub	que
aucune	DETind	aucun
cose	NOMcom	chose
lor	PROper	il
faloit	VERcjg	faillir
as	PRE.DETdef	à.le
cors	NOMcom	corps
,	PONfbl	,
ele	PROper	il
estoit	VERcjg	estre
pour	PRE	pour
eles	PROper	il
en	PRE	en
priere	NOMcom	prière
vers	PRE	vers
l'	DETdef	le
abeiesse	NOMcom	abbesse
qu'	CONsub	que
ele	PROper	il
les	PROper	il
secoureust	VERcjg	secourir
.	PONfrt	.

Et	CONcoo	et
l'	DETdef	le
abeesse	NOMcom	abbesse
en	PROadv	en
obeissoit	VERcjg	obéir
mout	ADVgen	mout
volentiers	ADVgen	volentiers
a	PRE	a
toutes	DETind	tous
ses	DETpos	son
prieres	NOMcom	prière
,	PONfbl	,
car	CONcoo	car
eles	PROper	il
.ij	PROcar	deux
.	PONfrt	.

s'	PROper	soi
entramoient	VERcjg	entraimer
de	PRE	de
si	ADVgen	si
grant	ADJqua	grant
amor	NOMcom	amor
en	PRE	en
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
qu'	CONsub	que
eles	PROper	il
estoient	VERcjg	être
selonc	PRE	selon
l'	DETdef	le
establissement	NOMcom	établissement
de	PRE	de
l'	DETdef	le
apostre	NOMcom	apostle
aussi	ADVgen	aussi
comme	CONsub	comme
uns	DETndf	un
cors	NOMcom	corps
et	CONcoo	et
une	DETndf	un
ame	NOMcom	ame
.	PONfrt	.

Entre	PRE	entre
ches	DETdem	ce
coses	NOMcom	chose
avint	VERcjg	advenir
que	CONsub	que
me	DETpos	mon
dame	NOMcom	dame
sainte	ADJqua	saint
Baltelt	NOMpro	Bathilde
commencha	VERcjg	commencer
a	PRE	a
estre	VERinf	estre
maladiue	ADJqua	maladif
et	CONcoo	et
a	PRE	a
languir	VERinf	languir
d'	PRE	de
une	DETndf	un
maniere	NOMcom	manière
de	PRE	de
trenqoisons	NOMcom	tranchaison
dedens	PRE	dedans
le	DETdef	le
cors	NOMcom	corps
que	PROrel	que
li	DETdef	le
fisicien	NOMcom	fisiciien
apelent	VERcjg	apeler
yleoset	NOMcom	yleose
s'	PROper	soi
en	PROadv	en
fu	VERcjg	estre
si	ADVgen	si
griement	ADVgen	grièvement
tormentee	VERppe	tourmenter
que	CONsub	que
,	PONfbl	,
se	CONsub	se
ne	ADVneg	ne
fust	VERcjg	estre
l'	DETdef	le
aide	NOMcom	aide
et	CONcoo	et
li	DETdef	le
consaus	NOMcom	conseil
des	PRE.DETdef	de.le
fisiciens	NOMcom	physicien
,	PONfbl	,
ele	PROper	il
ne	ADVneg	ne
peust	VERcjg	pouvoir
mie	ADVneg	mie
si	ADVgen	si
grant	ADJqua	grant
maladie	NOMcom	maladie
souffrir	VERinf	souffrir
longuement	ADVgen	longuement
,	PONfbl	,
mais	CONcoo	mais
encore	ADVgen	encore
fust	VERcjg	estre
li	DETdef	le
cors	NOMcom	corps
tormentés	VERppe	tourmenter
de	PRE	de
cele	DETdem	cil
dolour	NOMcom	douleur
et	CONcoo	et
soustenus	VERppe	soutenir
une	DETndf	un
partie	NOMcom	partie
par	PRE	par
les	DETdef	le
fisiciens	NOMcom	physicien
terriens	ADJqua	terrien
,	PONfbl	,
si	ADVgen	si
avoit	VERcjg	avoir
cele	DETdem	cil
sainte	ADJqua	saint
dame	NOMcom	dame
toute	DETind	tout
s'	DETpos	son
esperance	NOMcom	espérance
mise	VERppe	metre
ou	PRE.DETdef	en.le
celestiel	ADJqua	célestiel
miere	NOMcom	mère
a	PRE	a
cui	PROrel	que
ele	PROper	il
ne	ADVneg	ne
finoit	VERcjg	finer
de	PRE	de
rendre	VERinf	rendre
graces	NOMcom	grâce
en	PRE	en
sainte	ADJqua	saint
et	CONcoo	et
en	PRE	en
pure	ADJqua	pur
conscience	NOMcom	conscience
et	CONcoo	et
de	PRE	de
cui	PROrel	que
ele	PROper	il
atendoit	VERcjg	attendre
a	PRE	a
recevoir	VERinf	recevoir
por	PRE	por
le	DETdef	le
tribulation	NOMcom	tribulation
temporel	ADJqua	temporel
le	DETdef	le
loier	NOMcom	loyer
de	PRE	de
le	DETdef	le
pardurable	ADJqua	perdurable
vie	NOMcom	vie
.	PONfrt	.

Toute	DETind	tout
s'	DETpos	son
estude	NOMcom	étude
et	CONcoo	et
toute	DETind	tout
s'	DETpos	son
entente	NOMcom	entente
estoit	VERcjg	estre
a	PRE	a
doner	VERinf	doner
soi	PROper	soi
meismes	ADJind	même
a	PRE	a
ses	DETpos	son
sereurs	NOMcom	soeur
en	PRE	en
essample	NOMcom	exemple
de	PRE	de
pitié	NOMcom	pitié
et	CONcoo	et
de	PRE	de
vraie	ADJqua	vrai
humilité	NOMcom	humilité
et	CONcoo	et
de	PRE	de
parfaite	ADJqua	parfait
subjection	NOMcom	sujétion
et	CONcoo	et
s'	ADVgen	si
amonnestoit	VERcjg	admonester
souvent	ADVgen	souvent
l'	DETdef	le
abeesse	NOMcom	abbesse
qu'	CONsub	que
ele	PROper	il
de	PRE	de
tout	DETind	tout
son	DETpos	son
pooir	VERinf	pöoir
tenist	VERcjg	tenir
le	DETdef	le
roi	NOMcom	roi
et	CONcoo	et
tous	DETind	tous
les	DETdef	le
haus	ADJqua	haut
homes	NOMcom	homme
du	PRE.DETdef	de.le
regne	NOMcom	règne
a	PRE	a
s'	DETpos	son
amour	NOMcom	amour
et	CONcoo	et
qu'	CONsub	que
ele	PROper	il
les	PROper	il
alast	VERcjg	aler
souvent	ADVgen	souvent
visiter	VERinf	visiter
pour	PRE	pour
che	PROdem	ce
que	CONsub	que
le	DETdef	le
devantdite	VERppe	devantdire
maison	NOMcom	maison
fust	VERcjg	estre
gardee	VERppe	garder
et	CONcoo	et
soustenue	VERppe	soutenir
par	PRE	par
leur	DETpos	leur
aide	NOMcom	aide
et	CONcoo	et
par	PRE	par
leur	DETpos	leur
conseil	NOMcom	conseil
et	CONcoo	et
qu'	CONsub	que
ele	PROper	il
ne	ADVneg	ne
pardist	VERcjg	perdre
le	DETdef	le
bone	ADJqua	bon
renommee	NOMcom	renommée
qu'	PROrel	que
ele	PROper	il
avoit	VERcjg	avoir
recheue	VERppe	recevoir
,	PONfbl	,
car	CONcoo	car
si	ADVgen	si
con	CONsub	come
l'	DETdef	le
escripture	NOMcom	écriture
le	PROper	il
tesmoigne	VERcjg	témoigner
:	PONfbl	:
“	PONpga	“
Bone	ADJqua	bon
cose	NOMcom	chose
est	VERcjg	estre
et	CONcoo	et
porfitable	ADJqua	profitable
que	CONsub	que
li	DETdef	le
biens	NOMcom	bien
des	PRE.DETdef	de.le
religions	NOMcom	religion
soit	VERcjg	estre
tesmoignés	VERppe	témoigner
par	PRE	par
cex	PROdem	cil
qui	PROrel	que
dehors	ADVgen	defors
sont	VERcjg	estre
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
seur	PRE	sur
toutes	DETind	tous
autres	ADJind	autre
coses	NOMcom	chose
li	PROper	il
prioit	VERcjg	prier
qu'	CONsub	que
ele	PROper	il
eust	VERcjg	avoir
vraie	ADJqua	vrai
pitié	NOMcom	pitié
et	CONcoo	et
vraie	ADJqua	vrai
misericorde	NOMcom	miséricorde
des	PRE.DETdef	de.le
povres	ADJqua	pauvre
et	CONcoo	et
des	PRE.DETdef	de.le
hostes	NOMcom	hôte
qui	PROrel	que
laiens	ADVgen	léans
venrroient	VERcjg	venir
et	CONcoo	et
qu'	CONsub	que
on	PROind	on
iax	PROper	eux
honorast	VERcjg	honorer
et	CONcoo	et
servist	VERcjg	servir
Nostre	DETpos	notre
Seignor	NOMcom	seignor
meismes	ADJind	même
qui	PROrel	que
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Chou	PROdem	ce
que	PROrel	que
vous	PROper	vous
fesistes	VERcjg	faire
a	PRE	a
un	PROind	un
de	PRE	de
ces	DETdem	ce
miens	ADJpos	mon
petis	ADJqua	petit
freres	NOMcom	frère
povres	ADJqua	pauvre
a	PRE	a
moi	PROper	je
meismes	ADJind	même
le	PROper	il
feistes	VERcjg	faire
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
abbeesse	NOMcom	abbesse
Berte	NOMpro	Bertille
en	PROadv	en
obei	VERcjg	obéir
mout	ADVgen	mout
volentiers	ADVgen	volentiers
a	PRE	a
ses	DETpos	son
sains	ADJqua	saint
amonestemens	NOMcom	admonestement
,	PONfbl	,
ne	ADVneg	ne
mie	ADVneg	mie
tant	ADVgen	tant
seulement	ADVgen	seulement
a	PRE	a
le	DETdef	le
vie	NOMcom	vie
me	DETpos	mon
dame	NOMcom	dame
sainte	ADJqua	saint
Baltelt	NOMpro	Bathilde
,	PONfbl	,
mais	CONcoo	mais
tant	ADVgen	tant
con	CONsub	come
ele	PROper	il
meismes	ADJind	même
vesqui	VERcjg	vivre
et	CONcoo	et
tant	ADVgen	tant
en	PROadv	en
fist	VERcjg	faire
por	PRE	por
l'	DETdef	le
amor	NOMcom	amor
de	PRE	de
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
que	CONsub	que
la	DETdef	le
ramembranche	NOMcom	remembrance
de	PRE	de
li	PROper	il
dura	VERcjg	durer
par	PRE	par
tous	DETind	tous
les	DETdef	le
siecles	NOMcom	siècle
des	PRE.DETdef	de.le
siecles	NOMcom	siècle
.	PONfrt	.

Quant	CONsub	quand
le	DETdef	le
fin	NOMcom	fin
de	PRE	de
cele	DETdem	cil
sainte	ADJqua	saint
roine	NOMcom	reine
me	DETpos	mon
dame	NOMcom	dame
sainte	ADJqua	saint
Baltelt	NOMpro	Bathilde
fu	VERcjg	estre
auques	ADVgen	auques
aprochie	VERppe	approcher
,	PONfbl	,
si	ADVgen	si
li	PROper	il
fu	VERcjg	estre
une	DETndf	un
nuit	NOMcom	nuit
mostré	VERppe	mostrer
en	PRE	en
sen	DETpos	son
dormant	NOMcom	dormant
une	DETndf	un
avision	NOMcom	avision
mout	ADVgen	mout
bele	ADJqua	bel
et	CONcoo	et
mout	ADVgen	mout
couvenable	ADJqua	convenable
au	PRE.DETdef	a
guerredon	NOMcom	guerredon
de	PRE	de
se	DETpos	son
deserte	NOMcom	desserte
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
li	PROper	il
fu	VERcjg	estre
avis	NOMcom	avis
qu'	CONsub	que
ele	PROper	il
veist	VERcjg	voir
en	PRE	en
lor	DETpos	lor
moustier	NOMcom	moutier
devant	PRE	devant
l'	DETdef	le
autel	NOMcom	autel
Nostre	DETpos	notre
Dame	NOMcom	dame
une	DETndf	un
eskiele	NOMcom	échelle
drechie	VERppe	dresser
dont	PROrel	dont
le	DETdef	le
hauteche	NOMcom	hautesse
avenoit	VERcjg	advenir
dusc'au	ADJqua	doucel
chiel	NOMcom	ciel
et	CONcoo	et
se	ADVgen	si
li	PROper	il
fu	VERcjg	estre
avis	NOMcom	avis
qu'	CONsub	que
ele	PROper	il
meesmes	ADJind	même
montoit	VERcjg	monter
en	PRE	en
cele	DETdem	cil
eschiele	NOMcom	eschelle
avecques	PRE	avec
le	DETdef	le
compaignie	NOMcom	compagnie
des	PRE.DETdef	de.le
angeles	NOMcom	ange
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
qui	PROrel	que
a	PRE	a
mout	ADVgen	mout
grant	ADJqua	grant
joie	NOMcom	joie
le	PROper	il
conduisoient	VERcjg	conduire
et	CONcoo	et
menoient	VERcjg	mener
vers	PRE	vers
le	DETdef	le
ciel	NOMcom	ciel
.	PONfrt	.

L'	DETdef	le
eschiele	NOMcom	eschelle
qui	PROrel	que
en	PRE	en
avision	NOMcom	avision
li	PROper	il
fu	VERcjg	estre
demoustree	VERppe	démontrer
fu	VERcjg	estre
sans	PRE	sans
doute	NOMcom	doute
l'	DETdef	le
eschiele	NOMcom	eschelle
qu'	PROrel	que
ele	PROper	il
meismes	ADJind	même
avoit	VERcjg	avoir
drechie	VERppe	dresser
au	PRE.DETdef	a
ciel	NOMcom	ciel
par	PRE	par
les	DETdef	le
bones	ADJqua	bon
oevres	NOMcom	oeuvre
qu'	PROrel	que
ele	PROper	il
meismes	ADJind	même
avoit	VERcjg	avoir
faites	VERppe	faire
en	PRE	en
ceste	DETdem	cest
vie	NOMcom	vie
temporel	ADJqua	temporel
.	PONfrt	.

Il	PROimp	il
avoit	VERcjg	avoir
en	PRE	en
cele	DETdem	cil
eschiele	NOMcom	eschelle
escaillons	NOMcom	échaillon
de	PRE	de
.vij	PROcar	six
.	PONfrt	.

manieres	NOMcom	manière
de	PRE	de
fus	NOMcom	feu
,	PONfbl	,
dont	PROrel	dont
le	DETdef	le
senefianche	NOMcom	signifiance
est	VERcjg	estre
mout	ADVgen	mout
pourfitable	ADJqua	profitable
a	PRE	a
tous	DETind	tous
chiaus	PROdem	celui
qui	PROrel	que
as	PRE.DETdef	à.le
chieus	NOMcom	ciel
welent	VERcjg	vouloir
monter	VERinf	monter
.	PONfrt	.

Le	DETdef	le
premiere	ADJord	premier
maniere	NOMcom	manière
d'	PRE	de
escaillons	NOMcom	échaillon
senefie	VERcjg	senefiier
le	DETdef	le
premier	ADJqua	premier
commenchement	NOMcom	commencement
de	PRE	de
bien	ADVgen	bien
faire	VERinf	faire
que	CONsub	que
cascuns	PROind	chacun
et	CONcoo	et
cascune	PROind	chacun
doit	VERcjg	devoir
avoir	VERinf	avoir
;	PONfbl	;
ch'	PROdem	ce
est	VERcjg	estre
le	DETdef	le
paour	NOMcom	peur
que	PROrel	que
nous	PROper	nous
devons	VERcjg	devoir
avoir	VERinf	avoir
de	PRE	de
perdre	VERinf	perdre
Dieu	NOMpro	Dieu
et	CONcoo	et
de	PRE	de
conquerre	VERinf	conquerre
enfer	NOMcom	enfer
.	PONfrt	.

Le	DETdef	le
seconde	ADJord	second
maniere	NOMcom	manière
senefie	VERcjg	senefiier
le	DETdef	le
pitié	NOMcom	pitié
que	PROrel	que
cascuns	PROind	chacun
doit	VERcjg	devoir
avoir	VERinf	avoir
de	PRE	de
ses	DETpos	son
maus	NOMcom	mal
et	CONcoo	et
des	PRE.DETdef	de.le
autrui	PROind	autre
.	PONfrt	.

Le	DETdef	le
tierche	ADJord	tiers
maniere	NOMcom	manière
si	ADVgen	si
est	VERcjg	estre
science	NOMcom	science
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
connissanche	NOMcom	connaissance
de	PRE	de
bien	NOMcom	bien
et	CONcoo	et
de	PRE	de
mal	NOMcom	mal
.	PONfrt	.

La	DETdef	le
quarte	ADJord	quart
maniere	NOMcom	manière
si	ADVgen	si
est	VERcjg	estre
forche	NOMcom	force
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
q'	CONsub	que
on	PROind	on
ne	ADVneg	ne
se	PROper	soi
laist	VERcjg	laisser
en	PRE	en
nule	DETind	nul
maniere	NOMcom	manière
vaintre	VERinf	veintre
en	PRE	en
mal	NOMcom	mal
faire	VERinf	faire
.	PONfrt	.

Le	DETdef	le
quinte	ADJord	quint
maniere	NOMcom	manière
si	ADVgen	si
est	VERcjg	estre
consaus	NOMcom	conseil
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
c'	CONsub	que
on	PROind	on
se	PROper	soi
conseille	VERcjg	conseiller
a	PRE	a
Dieu	NOMpro	Dieu
et	CONcoo	et
as	PRE.DETdef	à.le
saiges	ADJqua	sage
gens	NOMcom	gens
de	PRE	de
tous	DETind	tous
ses	DETpos	son
afaires	NOMcom	affaire
.	PONfrt	.

Le	DETdef	le
sisime	PROord	sixième
est	VERcjg	estre
entendemens	NOMcom	entendement
,	PONfbl	,
ch'	PROdem	ce
est	VERcjg	estre
q'	CONsub	que
on	PROind	on
entende	VERcjg	entendre
se	CONsub	se
li	DETdef	le
consaus	NOMcom	conseil
est	VERcjg	estre
bons	ADJqua	bon
ou	CONcoo	o
mauvais	ADJqua	mauvais
.	PONfrt	.

Le	DETdef	le
septime	PROord	septième
est	VERcjg	estre
sapience	NOMcom	sapience
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
qu'	CONsub	que
on	PROind	on
sente	VERcjg	sentir
bone	ADJqua	bon
saveur	NOMcom	saveur
en	PRE	en
bien	ADVgen	bien
faire	VERinf	faire
.	PONfrt	.

De	PRE	de
tex	DETind	tel
escaillons	NOMcom	échaillon
avoit	VERcjg	avoir
cele	DETdem	cil
sainte	ADJqua	saint
dame	NOMcom	dame
toute	DETind	tout
se	DETpos	son
vie	NOMcom	vie
faite	VERppe	faire
l'	DETdef	le
eschiele	NOMcom	eschelle
qui	PROrel	que
vers	PRE	vers
se	DETpos	son
fin	NOMcom	fin
li	PROper	il
fu	VERcjg	estre
moustree	VERppe	montrer
en	PRE	en
avision	NOMcom	avision
et	CONcoo	et
chou	PROdem	ce
qui	PROrel	que
li	PROper	il
fu	VERcjg	estre
avis	NOMcom	avis
qu'	CONsub	que
ele	PROper	il
fu	VERcjg	estre
menee	VERppe	mener
et	CONcoo	et
conduite	VERppe	conduire
contremont	PRE	contremont
l'	DETdef	le
eschiele	NOMcom	eschelle
par	PRE	par
les	DETdef	le
angeles	NOMcom	ange
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
,	PONfbl	,
che	PROdem	ce
fu	VERcjg	estre
a	PRE	a
bon	ADJqua	bon
droit	NOMcom	droit
,	PONfbl	,
car	CONcoo	car
cil	PROdem	cel
li	PROper	il
durent	VERcjg	devoir
bien	ADVgen	bien
conduire	VERinf	conduire
par	PRE	par
qui	PROrel	que
conseill	NOMcom	conseil
ele	PROper	il
avoit	VERcjg	avoir
l'	DETdef	le
eskiele	NOMcom	échelle
faite	VERppe	faire
et	CONcoo	et
drechie	VERppe	dresser
.	PONfrt	.

Li	DETdef	le
doi	ADJcar	deux
fust	VERcjg	estre
en	PRE	en
qoi	PROrel	quoi
li	DETdef	le
escaillon	NOMcom	échaillon
estoient	VERcjg	être
fikié	VERppe	ficher
,	PONfbl	,
ce	PROdem	ce
fu	VERcjg	estre
patience	NOMcom	patience
et	CONcoo	et
humilité	NOMcom	humilité
qu'	PROrel	que
ele	PROper	il
avoit	VERcjg	avoir
tant	ADVgen	tant
amee	VERppe	amer
toute	DETind	tout
se	DETpos	son
vie	NOMcom	vie
.	PONfrt	.

Quant	CONsub	quand
ele	PROper	il
se	PROper	soi
fu	VERcjg	estre
esveillie	VERppe	éveiller
et	CONcoo	et
ele	PROper	il
ot	VERcjg	avoir
recordee	VERppe	recorder
en	PRE	en
son	DETpos	son
cuer	NOMcom	cuer
cele	DETdem	cil
avision	NOMcom	avision
qu'	PROrel	que
ele	PROper	il
avoit	VERcjg	avoir
veue	VERppe	voir
,	PONfbl	,
si	ADVgen	si
sot	VERcjg	savoir
bien	ADVgen	bien
vraiement	ADVgen	vraiment
qu'	CONsub	que
ele	PROper	il
trespasseroit	VERcjg	trépasser
prochainnement	ADVgen	prochainement
de	PRE	de
chest	DETdem	cist
siecle	NOMcom	siècle
et	CONcoo	et
se	PROper	soi
descouvri	VERcjg	découvrir
l'	DETdef	le
avision	NOMcom	avision
a	PRE	a
une	DETndf	un
partie	NOMcom	partie
de	PRE	de
ses	DETpos	son
sereurs	NOMcom	soeur
,	PONfbl	,
mais	CONcoo	mais
ele	PROper	il
lor	PROper	il
deffendi	VERcjg	défendre
qu'	CONsub	que
eles	PROper	il
ne	ADVneg	ne
l'en	PROind	loin
descovrissent	VERcjg	découvrir
a	PRE	a
l'	DETdef	le
abeesse	NOMcom	abbesse
ne	CONcoo	ne
as	PRE.DETdef	à.le
autres	ADJind	autre
sereurs	NOMcom	soeur
devant	PRE	devant
qu'	CONsub	que
ele	PROper	il
seroit	VERcjg	estre
trespassee	VERppe	trépasser
,	PONfbl	,
pour	PRE	pour
che	PROdem	ce
qu'	CONsub	que
ele	PROper	il
ne	ADVneg	ne
voloit	VERcjg	voloir
que	CONsub	que
eles	PROper	il
ne	ADVneg	ne
fussent	VERcjg	estre
ne	CONcoo	ne
tristres	ADJqua	triste
ne	CONcoo	ne
mornes	ADJqua	morne
de	PRE	de
se	DETpos	son
mort	NOMcom	mort
.	PONfrt	.

Puis	ADVgen	puis
la	ADVgen	là
en	PRE	en
avant	ADVgen	avant
fu	VERcjg	estre
ses	DETpos	son
cuers	NOMcom	cuer
plains	ADJqua	plein
de	PRE	de
mout	ADVgen	mout
grant	ADJqua	grant
joie	NOMcom	joie
et	CONcoo	et
ses	DETpos	son
cors	NOMcom	corps
plus	ADVgen	plus
abandonnés	VERppe	abandonner
a	PRE	a
diverses	DETind	divers
manieres	NOMcom	manière
de	PRE	de
penitances	NOMcom	pénitence
qu'	PROrel	que
il	PROper	il
